Row,Experiment,ID,Plant,Microbes,Treatment,Bio_rep,Rep,Time_Point,Nb,Root_Length
963,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 1,13,D14,NA,30.26
964,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 1,14,D14,NA,36.92
965,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 1,15,D14,NA,33.99
966,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 1,16,D14,NA,31.09
967,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 1,17,D14,NA,40.14
968,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 1,18,D14,NA,52
969,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 1,19,D14,NA,28.49
970,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 1,20,D14,NA,19.18
971,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 1,21,D14,NA,50.14
972,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 1,22,D14,NA,53.92
973,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 1,23,D14,NA,39.03
974,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 1,24,D14,NA,33.58
975,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 1,25,D14,NA,35.18
1001,Sugars,#REF!,STP1_13,MF,Water,Rep 1,1,D14,NA,46.8
1002,Sugars,#REF!,STP1_13,MF,Water,Rep 1,2,D14,NA,47.63
1003,Sugars,#REF!,STP1_13,MF,Water,Rep 1,3,D14,NA,44.51
1004,Sugars,#REF!,STP1_13,MF,Water,Rep 1,4,D14,NA,41.06
1005,Sugars,#REF!,STP1_13,MF,Water,Rep 1,5,D14,NA,42.34
1006,Sugars,#REF!,STP1_13,MF,Water,Rep 1,6,D14,NA,38.61
1007,Sugars,#REF!,STP1_13,MF,Water,Rep 1,7,D14,NA,45.36
1008,Sugars,#REF!,STP1_13,MF,Water,Rep 1,8,D14,NA,19.3
1009,Sugars,#REF!,STP1_13,MF,Water,Rep 1,9,D14,NA,29.21
1010,Sugars,#REF!,STP1_13,MF,Water,Rep 1,10,D14,NA,40.5
1011,Sugars,#REF!,STP1_13,MF,Water,Rep 1,11,D14,NA,25.9
1012,Sugars,#REF!,STP1_13,MF,Water,Rep 1,12,D14,NA,16.46
1013,Sugars,#REF!,STP1_13,MF,Water,Rep 1,13,D14,NA,32.53
1014,Sugars,#REF!,STP1_13,MF,Water,Rep 1,14,D14,NA,28.03
1015,Sugars,#REF!,STP1_13,MF,Water,Rep 1,15,D14,NA,44.9
1016,Sugars,#REF!,STP1_13,MF,Water,Rep 1,16,D14,NA,36.05
1017,Sugars,#REF!,STP1_13,MF,Water,Rep 1,17,D14,NA,17.99
1018,Sugars,#REF!,STP1_13,MF,Water,Rep 1,18,D14,NA,28.31
1019,Sugars,#REF!,STP1_13,MF,Water,Rep 1,19,D14,NA,39.79
1020,Sugars,#REF!,STP1_13,MF,Water,Rep 1,20,D14,NA,36.14
1021,Sugars,#REF!,STP1_13,MF,Water,Rep 1,21,D14,NA,44
1022,Sugars,#REF!,STP1_13,MF,Water,Rep 1,22,D14,NA,36.03
1023,Sugars,#REF!,STP1_13,MF,Water,Rep 1,23,D14,NA,32.43
1024,Sugars,#REF!,STP1_13,MF,Water,Rep 1,24,D14,NA,32.61
1025,Sugars,#REF!,STP1_13,MF,Water,Rep 1,25,D14,NA,30.74
1051,Sugars,#REF!,STP1_13,MF,3OMG,Rep 1,1,D14,NA,43.89
1052,Sugars,#REF!,STP1_13,MF,3OMG,Rep 1,2,D14,NA,39.52
1053,Sugars,#REF!,STP1_13,MF,3OMG,Rep 1,3,D14,NA,36.79
1054,Sugars,#REF!,STP1_13,MF,3OMG,Rep 1,4,D14,NA,40.32
1055,Sugars,#REF!,STP1_13,MF,3OMG,Rep 1,5,D14,NA,35.55
1056,Sugars,#REF!,STP1_13,MF,3OMG,Rep 1,6,D14,NA,47.92
1057,Sugars,#REF!,STP1_13,MF,3OMG,Rep 1,7,D14,NA,47.34
1058,Sugars,#REF!,STP1_13,MF,3OMG,Rep 1,8,D14,NA,18.97
1059,Sugars,#REF!,STP1_13,MF,3OMG,Rep 1,9,D14,NA,44.49
1060,Sugars,#REF!,STP1_13,MF,3OMG,Rep 1,10,D14,NA,39.01
1061,Sugars,#REF!,STP1_13,MF,3OMG,Rep 1,11,D14,NA,27.67
1062,Sugars,#REF!,STP1_13,MF,3OMG,Rep 1,12,D14,NA,48.26
1063,Sugars,#REF!,STP1_13,MF,3OMG,Rep 1,13,D14,NA,42.43
1064,Sugars,#REF!,STP1_13,MF,3OMG,Rep 1,14,D14,NA,34.43
1065,Sugars,#REF!,STP1_13,MF,3OMG,Rep 1,15,D14,NA,36.3
1066,Sugars,#REF!,STP1_13,MF,3OMG,Rep 1,16,D14,NA,44.03
1067,Sugars,#REF!,STP1_13,MF,3OMG,Rep 1,17,D14,NA,35.83
1068,Sugars,#REF!,STP1_13,MF,3OMG,Rep 1,18,D14,NA,37.81
1069,Sugars,#REF!,STP1_13,MF,3OMG,Rep 1,19,D14,NA,30.29
1070,Sugars,#REF!,STP1_13,MF,3OMG,Rep 1,20,D14,NA,34.72
1071,Sugars,#REF!,STP1_13,MF,3OMG,Rep 1,21,D14,NA,31.41
1072,Sugars,#REF!,STP1_13,MF,3OMG,Rep 1,22,D14,NA,52.41
1073,Sugars,#REF!,STP1_13,MF,3OMG,Rep 1,23,D14,NA,27.34
1074,Sugars,#REF!,STP1_13,MF,3OMG,Rep 1,24,D14,NA,39.33
1075,Sugars,#REF!,STP1_13,MF,3OMG,Rep 1,25,D14,NA,35.3
1101,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 1,1,D14,NA,39.06
1102,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 1,2,D14,NA,50.59
1103,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 1,3,D14,NA,39.07
1104,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 1,4,D14,NA,43.59
1105,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 1,5,D14,NA,31.9
1106,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 1,6,D14,NA,46.85
1107,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 1,7,D14,NA,45.35
1108,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 1,8,D14,NA,27.62
1109,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 1,9,D14,NA,47.43
1110,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 1,10,D14,NA,37.09
1111,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 1,11,D14,NA,30.7
1112,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 1,12,D14,NA,47.27
1113,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 1,13,D14,NA,42.92
1114,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 1,14,D14,NA,40.15
1115,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 1,15,D14,NA,47.96
1116,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 1,16,D14,NA,35.38
1117,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 1,17,D14,NA,43.32
1118,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 1,18,D14,NA,43.91
1119,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 1,19,D14,NA,31.04
1120,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 1,20,D14,NA,53.76
1121,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 1,21,D14,NA,41.85
1122,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 1,22,D14,NA,44.15
1123,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 1,23,D14,NA,33.3
1124,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 1,24,D14,NA,36.92
1125,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 1,25,D14,NA,42.55
1151,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 1,1,D14,NA,23.94
1152,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 1,2,D14,NA,32.58
1153,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 1,3,D14,NA,37.56
1154,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 1,4,D14,NA,37.6
1155,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 1,5,D14,NA,31.68
1156,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 1,6,D14,NA,33.4
1157,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 1,7,D14,NA,35.05
1158,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 1,8,D14,NA,33.1
1159,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 1,9,D14,NA,25.78
1160,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 1,10,D14,NA,28.18
1161,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 1,11,D14,NA,25.62
1162,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 1,12,D14,NA,36.83
1163,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 1,13,D14,NA,17.69
1164,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 1,14,D14,NA,31.16
1165,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 1,15,D14,NA,33.01
1166,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 1,16,D14,NA,30.93
1167,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 1,17,D14,NA,42.99
1168,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 1,18,D14,NA,19.18
1169,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 1,19,D14,NA,30.36
1170,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 1,20,D14,NA,31.4
1171,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 1,21,D14,NA,28.3
1172,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 1,22,D14,NA,35.71
1173,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 1,23,D14,NA,35.04
1174,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 1,24,D14,NA,42.33
1175,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 1,25,D14,NA,36.67
1176,Sugars,#REF!,Col0,MF,Water,Rep 2,1,D14,NA,55.545
1177,Sugars,#REF!,Col0,MF,Water,Rep 2,2,D14,NA,52.551
1178,Sugars,#REF!,Col0,MF,Water,Rep 2,3,D14,NA,49.315
1179,Sugars,#REF!,Col0,MF,Water,Rep 2,4,D14,NA,47.23
1180,Sugars,#REF!,Col0,MF,Water,Rep 2,5,D14,NA,44.612
1181,Sugars,#REF!,Col0,MF,Water,Rep 2,6,D14,NA,48.527
1182,Sugars,#REF!,Col0,MF,Water,Rep 2,7,D14,NA,47.129
1183,Sugars,#REF!,Col0,MF,Water,Rep 2,8,D14,NA,46.124
1184,Sugars,#REF!,Col0,MF,Water,Rep 2,9,D14,NA,50.705
1185,Sugars,#REF!,Col0,MF,Water,Rep 2,10,D14,NA,29.471
1186,Sugars,#REF!,Col0,MF,Water,Rep 2,11,D14,NA,49.98
1187,Sugars,#REF!,Col0,MF,Water,Rep 2,12,D14,NA,56.008
1188,Sugars,#REF!,Col0,MF,Water,Rep 2,13,D14,NA,29.65
1189,Sugars,#REF!,Col0,MF,Water,Rep 2,14,D14,NA,58.132
1190,Sugars,#REF!,Col0,MF,Water,Rep 2,15,D14,NA,41.15
1191,Sugars,#REF!,Col0,MF,Water,Rep 2,16,D14,NA,56.948
1192,Sugars,#REF!,Col0,MF,Water,Rep 2,17,D14,NA,57.774
1193,Sugars,#REF!,Col0,MF,Water,Rep 2,18,D14,NA,44.594
1194,Sugars,#REF!,Col0,MF,Water,Rep 2,19,D14,NA,47.874
1195,Sugars,#REF!,Col0,MF,Water,Rep 2,20,D14,NA,45.362
1196,Sugars,#REF!,Col0,MF,Water,Rep 2,21,D14,NA,47.228
1197,Sugars,#REF!,Col0,MF,Water,Rep 2,22,D14,NA,42.926
1198,Sugars,#REF!,Col0,MF,Water,Rep 2,23,D14,NA,50.921
1199,Sugars,#REF!,Col0,MF,Water,Rep 2,24,D14,NA,58.047
1200,Sugars,#REF!,Col0,MF,Water,Rep 2,25,D14,NA,46.501
1201,Sugars,#REF!,Col0,MF,3OMG,Rep 2,1,D14,NA,40.02
1202,Sugars,#REF!,Col0,MF,3OMG,Rep 2,2,D14,NA,47.959
1203,Sugars,#REF!,Col0,MF,3OMG,Rep 2,3,D14,NA,17.59
1204,Sugars,#REF!,Col0,MF,3OMG,Rep 2,4,D14,NA,50.825
1205,Sugars,#REF!,Col0,MF,3OMG,Rep 2,5,D14,NA,44.196
1206,Sugars,#REF!,Col0,MF,3OMG,Rep 2,6,D14,NA,34.276
1207,Sugars,#REF!,Col0,MF,3OMG,Rep 2,7,D14,NA,31.051
1208,Sugars,#REF!,Col0,MF,3OMG,Rep 2,8,D14,NA,38.528
1209,Sugars,#REF!,Col0,MF,3OMG,Rep 2,9,D14,NA,53.595
1210,Sugars,#REF!,Col0,MF,3OMG,Rep 2,10,D14,NA,42.794
1211,Sugars,#REF!,Col0,MF,3OMG,Rep 2,11,D14,NA,43.018
1212,Sugars,#REF!,Col0,MF,3OMG,Rep 2,12,D14,NA,44.188
1213,Sugars,#REF!,Col0,MF,3OMG,Rep 2,13,D14,NA,45.562
1214,Sugars,#REF!,Col0,MF,3OMG,Rep 2,14,D14,NA,32.526
1215,Sugars,#REF!,Col0,MF,3OMG,Rep 2,15,D14,NA,36.169
1216,Sugars,#REF!,Col0,MF,3OMG,Rep 2,16,D14,NA,44.918
1217,Sugars,#REF!,Col0,MF,3OMG,Rep 2,17,D14,NA,43.128
1218,Sugars,#REF!,Col0,MF,3OMG,Rep 2,18,D14,NA,39.899
1219,Sugars,#REF!,Col0,MF,3OMG,Rep 2,19,D14,NA,42.168
1220,Sugars,#REF!,Col0,MF,3OMG,Rep 2,20,D14,NA,43.517
1221,Sugars,#REF!,Col0,MF,3OMG,Rep 2,21,D14,NA,33.165
1222,Sugars,#REF!,Col0,MF,3OMG,Rep 2,22,D14,NA,36.623
1223,Sugars,#REF!,Col0,MF,3OMG,Rep 2,23,D14,NA,42.924
1224,Sugars,#REF!,Col0,MF,3OMG,Rep 2,24,D14,NA,46.906
1225,Sugars,#REF!,Col0,MF,3OMG,Rep 2,25,D14,NA,32.271
1226,Sugars,#REF!,HXK1,MF,Water,Rep 2,1,D14,NA,14.872
1227,Sugars,#REF!,HXK1,MF,Water,Rep 2,2,D14,NA,15.164
1228,Sugars,#REF!,HXK1,MF,Water,Rep 2,3,D14,NA,3.906
1229,Sugars,#REF!,HXK1,MF,Water,Rep 2,4,D14,NA,3.808
1230,Sugars,#REF!,HXK1,MF,Water,Rep 2,5,D14,NA,8.554
1231,Sugars,#REF!,HXK1,MF,Water,Rep 2,6,D14,NA,8.046
1232,Sugars,#REF!,HXK1,MF,Water,Rep 2,7,D14,NA,19.225
1233,Sugars,#REF!,HXK1,MF,Water,Rep 2,8,D14,NA,41.095
1234,Sugars,#REF!,HXK1,MF,Water,Rep 2,9,D14,NA,1.684
1235,Sugars,#REF!,HXK1,MF,Water,Rep 2,10,D14,NA,3.947
1236,Sugars,#REF!,HXK1,MF,Water,Rep 2,11,D14,NA,21.458
1237,Sugars,#REF!,HXK1,MF,Water,Rep 2,12,D14,NA,42.161
1238,Sugars,#REF!,HXK1,MF,Water,Rep 2,13,D14,NA,9.231
1239,Sugars,#REF!,HXK1,MF,Water,Rep 2,14,D14,NA,19.602
1240,Sugars,#REF!,HXK1,MF,Water,Rep 2,15,D14,NA,2.878
1241,Sugars,#REF!,HXK1,MF,Water,Rep 2,16,D14,NA,20.937
1242,Sugars,#REF!,HXK1,MF,Water,Rep 2,17,D14,NA,2.613
1243,Sugars,#REF!,HXK1,MF,Water,Rep 2,18,D14,NA,2.051
1244,Sugars,#REF!,HXK1,MF,Water,Rep 2,19,D14,NA,2.762
1245,Sugars,#REF!,HXK1,MF,Water,Rep 2,20,D14,NA,5.467
1246,Sugars,#REF!,HXK1,MF,Water,Rep 2,21,D14,NA,2.819
1247,Sugars,#REF!,HXK1,MF,Water,Rep 2,22,D14,NA,3.505
1248,Sugars,#REF!,HXK1,MF,Water,Rep 2,23,D14,NA,47.865
1249,Sugars,#REF!,HXK1,MF,Water,Rep 2,24,D14,NA,33.032
1250,Sugars,#REF!,HXK1,MF,Water,Rep 2,25,D14,NA,48.618
1251,Sugars,#REF!,HXK1,MF,Water,Rep 2,26,D14,NA,4.628
1252,Sugars,#REF!,HXK1,MF,Water,Rep 2,27,D14,NA,36.316
1253,Sugars,#REF!,HXK1,MF,Water,Rep 2,28,D14,NA,3.761
1254,Sugars,#REF!,HXK1,MF,Water,Rep 2,29,D14,NA,1.76
1255,Sugars,#REF!,HXK1,MF,Water,Rep 2,30,D14,NA,9.46
1256,Sugars,#REF!,HXK1,MF,Water,Rep 2,31,D14,NA,58.788
1257,Sugars,#REF!,HXK1,MF,Water,Rep 2,32,D14,NA,3.606
1258,Sugars,#REF!,HXK1,MF,Water,Rep 2,33,D14,NA,2.051
1259,Sugars,#REF!,HXK1,MF,Water,Rep 2,34,D14,NA,40.748
1260,Sugars,#REF!,HXK1,MF,Water,Rep 2,35,D14,NA,45.061
1261,Sugars,#REF!,HXK1,MF,Water,Rep 2,36,D14,NA,12.115
1262,Sugars,#REF!,HXK1,MF,Water,Rep 2,37,D14,NA,2.96
1263,Sugars,#REF!,HXK1,MF,Water,Rep 2,38,D14,NA,2.393
1264,Sugars,#REF!,HXK1,MF,Water,Rep 2,39,D14,NA,3.078
1265,Sugars,#REF!,HXK1,MF,Water,Rep 2,40,D14,NA,8.513
1266,Sugars,#REF!,HXK1,MF,Water,Rep 2,41,D14,NA,3.167
1267,Sugars,#REF!,HXK1,MF,Water,Rep 2,42,D14,NA,1.244
1268,Sugars,#REF!,HXK1,MF,Water,Rep 2,43,D14,NA,0.811
1269,Sugars,#REF!,HXK1,MF,Water,Rep 2,44,D14,NA,8.818
1270,Sugars,#REF!,HXK1,MF,Water,Rep 2,45,D14,NA,4.561
1271,Sugars,#REF!,HXK1,MF,Water,Rep 2,46,D14,NA,1.911
1272,Sugars,#REF!,HXK1,MF,Water,Rep 2,47,D14,NA,2.224
1273,Sugars,#REF!,HXK1,MF,Water,Rep 2,48,D14,NA,31.367
1274,Sugars,#REF!,HXK1,MF,Water,Rep 2,49,D14,NA,49.846
1275,Sugars,#REF!,HXK1,MF,Water,Rep 2,50,D14,NA,2.329
1276,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,1,D14,NA,6.509
1277,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,2,D14,NA,1.762
1278,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,3,D14,NA,3.428
1279,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,4,D14,NA,3.218
1280,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,5,D14,NA,4.36
1281,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,6,D14,NA,37.425
1282,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,7,D14,NA,9.025
1283,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,8,D14,NA,2.145
1284,Sugars,#REF!,HXK1,MF,Water,Rep 2,9,D14,NA,14.369
1285,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,10,D14,NA,13.021
1286,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,11,D14,NA,8.995
1287,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,12,D14,NA,1.282
1288,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,13,D14,NA,3.504
1289,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,14,D14,NA,1.351
1290,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,15,D14,NA,10.292
1291,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,16,D14,NA,42.545
1292,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,17,D14,NA,3.002
1293,Sugars,#REF!,HXK1,MF,Water,Rep 2,18,D14,NA,1.487
1294,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,19,D14,NA,1.14
1295,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,20,D14,NA,25.725
1296,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,21,D14,NA,3.962
1297,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,22,D14,NA,3.755
1298,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,23,D14,NA,2.153
1299,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,24,D14,NA,1.951
1300,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,25,D14,NA,25.351
1301,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,26,D14,NA,20.548
1302,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,27,D14,NA,5.988
1303,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,28,D14,NA,1.043
1304,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,29,D14,NA,3.684
1305,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,30,D14,NA,0.944
1306,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,31,D14,NA,1.233
1307,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,32,D14,NA,1.541
1308,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,33,D14,NA,17.974
1309,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,34,D14,NA,3.48
1310,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,35,D14,NA,1.874
1311,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,36,D14,NA,2.309
1312,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,37,D14,NA,1.729
1313,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,38,D14,NA,2.65
1314,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,39,D14,NA,1.633
1315,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,40,D14,NA,2.164
1316,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,41,D14,NA,1.973
1317,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,42,D14,NA,2.917
1318,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,43,D14,NA,1.433
1319,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,44,D14,NA,4.274
1320,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,45,D14,NA,1.56
1321,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,46,D14,NA,1.293
1322,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,47,D14,NA,1.475
1323,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,48,D14,NA,12.005
1324,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,49,D14,NA,4.872
1325,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,50,D14,NA,1.66
1326,Sugars,#REF!,TOR,MF,Water,Rep 2,1,D14,NA,39.079
1327,Sugars,#REF!,TOR,MF,Water,Rep 2,2,D14,NA,47.892
1328,Sugars,#REF!,TOR,MF,Water,Rep 2,3,D14,NA,48.967
1329,Sugars,#REF!,TOR,MF,Water,Rep 2,4,D14,NA,43.684
1330,Sugars,#REF!,TOR,MF,Water,Rep 2,5,D14,NA,41.811
1331,Sugars,#REF!,TOR,MF,Water,Rep 2,6,D14,NA,28.232
1332,Sugars,#REF!,TOR,MF,Water,Rep 2,7,D14,NA,51.212
1333,Sugars,#REF!,TOR,MF,Water,Rep 2,8,D14,NA,49.117
1334,Sugars,#REF!,TOR,MF,Water,Rep 2,9,D14,NA,16.587
1335,Sugars,#REF!,TOR,MF,Water,Rep 2,10,D14,NA,61.648
1336,Sugars,#REF!,TOR,MF,Water,Rep 2,11,D14,NA,37.467
1337,Sugars,#REF!,TOR,MF,Water,Rep 2,12,D14,NA,28.156
1338,Sugars,#REF!,TOR,MF,Water,Rep 2,13,D14,NA,51.284
1339,Sugars,#REF!,TOR,MF,Water,Rep 2,14,D14,NA,52.045
1340,Sugars,#REF!,TOR,MF,Water,Rep 2,15,D14,NA,28.614
1341,Sugars,#REF!,TOR,MF,Water,Rep 2,16,D14,NA,47.46
1342,Sugars,#REF!,TOR,MF,Water,Rep 2,17,D14,NA,27.81
1343,Sugars,#REF!,TOR,MF,Water,Rep 2,18,D14,NA,51.03
1344,Sugars,#REF!,TOR,MF,Water,Rep 2,19,D14,NA,37.55
1345,Sugars,#REF!,TOR,MF,Water,Rep 2,20,D14,NA,47.757
1346,Sugars,#REF!,TOR,MF,Water,Rep 2,21,D14,NA,58.475
1347,Sugars,#REF!,TOR,MF,Water,Rep 2,22,D14,NA,31.071
1348,Sugars,#REF!,TOR,MF,Water,Rep 2,23,D14,NA,30.895
1349,Sugars,#REF!,TOR,MF,Water,Rep 2,24,D14,NA,40.805
1350,Sugars,#REF!,TOR,MF,Water,Rep 2,25,D14,NA,47.197
1351,Sugars,#REF!,TOR,MF,3OMG,Rep 2,1,D14,NA,41.06
1352,Sugars,#REF!,TOR,MF,3OMG,Rep 2,2,D14,NA,32.774
1353,Sugars,#REF!,TOR,MF,3OMG,Rep 2,3,D14,NA,48.731
1354,Sugars,#REF!,TOR,MF,3OMG,Rep 2,4,D14,NA,39.992
1355,Sugars,#REF!,TOR,MF,3OMG,Rep 2,5,D14,NA,39.62
1356,Sugars,#REF!,TOR,MF,3OMG,Rep 2,6,D14,NA,17.298
1357,Sugars,#REF!,TOR,MF,3OMG,Rep 2,7,D14,NA,38.073
1358,Sugars,#REF!,TOR,MF,3OMG,Rep 2,8,D14,NA,28.611
1359,Sugars,#REF!,TOR,MF,3OMG,Rep 2,9,D14,NA,36.289
1360,Sugars,#REF!,TOR,MF,3OMG,Rep 2,10,D14,NA,14.809
1361,Sugars,#REF!,TOR,MF,3OMG,Rep 2,11,D14,NA,32.052
1362,Sugars,#REF!,TOR,MF,3OMG,Rep 2,12,D14,NA,41.632
1363,Sugars,#REF!,TOR,MF,3OMG,Rep 2,13,D14,NA,29.496
1364,Sugars,#REF!,TOR,MF,3OMG,Rep 2,14,D14,NA,45.873
1365,Sugars,#REF!,TOR,MF,3OMG,Rep 2,15,D14,NA,36.039
1366,Sugars,#REF!,TOR,MF,3OMG,Rep 2,16,D14,NA,33.041
1367,Sugars,#REF!,TOR,MF,3OMG,Rep 2,17,D14,NA,34.806
1368,Sugars,#REF!,TOR,MF,3OMG,Rep 2,18,D14,NA,38.195
1369,Sugars,#REF!,TOR,MF,3OMG,Rep 2,19,D14,NA,40.407
1370,Sugars,#REF!,TOR,MF,3OMG,Rep 2,20,D14,NA,16.838
1371,Sugars,#REF!,TOR,MF,3OMG,Rep 2,21,D14,NA,31.689
1372,Sugars,#REF!,TOR,MF,3OMG,Rep 2,22,D14,NA,33.536
1373,Sugars,#REF!,TOR,MF,3OMG,Rep 2,23,D14,NA,33.505
1374,Sugars,#REF!,TOR,MF,3OMG,Rep 2,24,D14,NA,37.311
1375,Sugars,#REF!,TOR,MF,3OMG,Rep 2,25,D14,NA,25.593
1376,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,1,D14,NA,44.269
1377,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,2,D14,NA,27.042
1378,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,3,D14,NA,48.739
1379,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,4,D14,NA,39.237
1380,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,5,D14,NA,40.08
1381,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,6,D14,NA,53.043
