,Time,Media,Plate,Well,Sample,Strain,Strain2,Phylum,Class,Order,Family,Genus,Phylum_alternative,OD600
506,T0,Glucose,P2.3,C2,S59,R558,Root558,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Sinorhizobium,Alphaproteobacteria,0.085500002
507,T0,Glucose,P2.3,C3,S60,R562,Root562,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Gammaproteobacteria,0.083800003
508,T0,Glucose,P2.3,C4,S61,R564,Root564,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Alphaproteobacteria,0.081699997
509,T0,Glucose,P2.3,C5,S62,R565,Root565,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Betaproteobacteria,0.079700001
510,T0,Glucose,P2.3,C6,S63,R568,Root568,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,#REF!,Betaproteobacteria,0.083099999
511,T0,3OMG,P2.3,C7,S58,R552,Root552,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Alphaproteobacteria,0.083899997
512,T0,3OMG,P2.3,C8,S59,R558,Root558,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Sinorhizobium,Alphaproteobacteria,0.086499996
513,T0,3OMG,P2.3,C9,S60,R562,Root562,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Gammaproteobacteria,0.086800002
514,T0,3OMG,P2.3,C10,S61,R564,Root564,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Alphaproteobacteria,0.0832
515,T0,3OMG,P2.3,C11,S62,R565,Root565,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Betaproteobacteria,0.081100002
516,T0,3OMG,P2.3,C12,S63,R568,Root568,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,#REF!,Betaproteobacteria,0.083700001
517,T0,Glucose,P2.3,D1,S64,R569,Root569,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Gammaproteobacteria,0.0792
518,T0,Glucose,P2.3,D2,S65,R604,Root604,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,#REF!,Gammaproteobacteria,0.084899999
519,T0,Glucose,P2.3,D3,S66,R608,Root608,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Alphaproteobacteria,0.085100003
520,T0,Glucose,P2.3,D4,S67,R635,Root635,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,#REF!,Alphaproteobacteria,0.087499999
521,T0,Glucose,P2.3,D5,S68,R651,Root651,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Alphaproteobacteria,0.083700001
522,T0,Glucose,P2.3,D6,S69,R670,Root670,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,Alphaproteobacteria,0.0858
523,T0,3OMG,P2.3,D7,S64,R569,Root569,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Gammaproteobacteria,0.081600003
524,T0,3OMG,P2.3,D8,S65,R604,Root604,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,#REF!,Gammaproteobacteria,0.085500002
525,T0,3OMG,P2.3,D9,S66,R608,Root608,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Alphaproteobacteria,0.086099997
526,T0,3OMG,P2.3,D10,S67,R635,Root635,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,#REF!,Alphaproteobacteria,0.084100001
527,T0,3OMG,P2.3,D11,S68,R651,Root651,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Alphaproteobacteria,0.085100003
528,T0,3OMG,P2.3,D12,S69,R670,Root670,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,Alphaproteobacteria,0.085699998
529,T0,Glucose,P2.3,E1,S70,R672,Root672,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Alphaproteobacteria,0.089100003
530,T0,Glucose,P2.3,E2,S71,R682,Root682,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,#REF!,Actinobacteria,0.085199997
531,T0,Glucose,P2.3,E3,S72,R685,Root685,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,#REF!,Alphaproteobacteria,0.082900003
532,T0,Glucose,P2.3,E4,S73,R695,Root695,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Alphaproteobacteria,0.083400004
533,T0,Glucose,P2.3,E5,S74,R700,Root700,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,#REF!,Alphaproteobacteria,0.0832
534,T0,Glucose,P2.3,E6,S75,R708,Root708,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Alphaproteobacteria,0.0845
535,T0,3OMG,P2.3,E7,S70,R672,Root672,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Alphaproteobacteria,0.091300003
536,T0,3OMG,P2.3,E8,S71,R682,Root682,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,#REF!,Actinobacteria,0.0911
537,T0,3OMG,P2.3,E9,S72,R685,Root685,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,#REF!,Alphaproteobacteria,0.086300001
538,T0,3OMG,P2.3,E10,S73,R695,Root695,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Alphaproteobacteria,0.085900001
539,T0,3OMG,P2.3,E11,S74,R700,Root700,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,#REF!,Alphaproteobacteria,0.086000003
540,T0,3OMG,P2.3,E12,S75,R708,Root708,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Alphaproteobacteria,0.087099999
541,T0,Glucose,P2.3,F1,S76,R901,Root901,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Bacteroidetes,0.077799998
542,T0,Glucose,P2.3,F2,S77,R918,Root918,Actinobacteria,Actinobacteria,Actinomycetales,Promicromonosporaceae,#REF!,Actinobacteria,0.086599998
543,T0,Glucose,P2.3,F3,S78,R930,Root930,Actinobacteria,Actinobacteria,Actinomycetales,Cellulomonadaceae,#REF!,Actinobacteria,0.084399998
544,T0,Glucose,P2.3,F4,S79,R935,Root935,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Bacteroidetes,0.081900001
545,T0,Glucose,P2.3,F5,S80,R1203,Root1203,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Alphaproteobacteria,0.0867
546,T0,Glucose,P2.3,F6,S81,R1212,Root1212,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Alphaproteobacteria,0.083400004
547,T0,3OMG,P2.3,F7,S76,R901,Root901,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Bacteroidetes,0.078299999
548,T0,3OMG,P2.3,F8,S77,R918,Root918,Actinobacteria,Actinobacteria,Actinomycetales,Promicromonosporaceae,#REF!,Actinobacteria,0.085100003
549,T0,3OMG,P2.3,F9,S78,R930,Root930,Actinobacteria,Actinobacteria,Actinomycetales,Cellulomonadaceae,#REF!,Actinobacteria,0.086099997
550,T0,3OMG,P2.3,F10,S79,R935,Root935,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Bacteroidetes,0.082400002
551,T0,3OMG,P2.3,F11,S80,R1203,Root1203,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Alphaproteobacteria,0.087099999
552,T0,3OMG,P2.3,F12,S81,R1212,Root1212,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Alphaproteobacteria,0.0845
553,T0,Glucose,P2.3,G1,S82,R1220,Root1220,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Alphaproteobacteria,0.084600002
554,T0,Glucose,P2.3,G2,S83,R1240,Root1240,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Alphaproteobacteria,0.0836
555,T0,Glucose,P2.3,G3,S84,R1252,Root1252,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Sinorhizobium,Alphaproteobacteria,0.090999998
556,T0,Glucose,P2.3,G4,S85,R1280,Root1280,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Gammaproteobacteria,0.081500001
557,T0,Glucose,P2.3,G5,S86,R1294,Root1294,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Alphaproteobacteria,0.079400003
558,T0,Glucose,P2.3,G6,S87,R1295,Root1295,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,Actinobacteria,0.078500003
559,T0,3OMG,P2.3,G7,S82,R1220,Root1220,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Alphaproteobacteria,0.0867
560,T0,3OMG,P2.3,G8,S83,R1240,Root1240,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Alphaproteobacteria,0.0854
561,T0,3OMG,P2.3,G9,S84,R1252,Root1252,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Sinorhizobium,Alphaproteobacteria,0.088100001
562,T0,3OMG,P2.3,G10,S85,R1280,Root1280,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Gammaproteobacteria,0.083499998
563,T0,3OMG,P2.3,G11,S86,R1294,Root1294,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Alphaproteobacteria,0.079400003
564,T0,3OMG,P2.3,G12,S87,R1295,Root1295,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,Actinobacteria,0.080600001
565,T0,Glucose,P2.3,H1,S88,R1310,Root1310,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,Actinobacteria,0.077600002
566,T0,Glucose,P2.3,H2,S89,R1464,Root1464,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Agromyces,Actinobacteria,0.084100001
567,T0,Glucose,P2.3,H3,S90,R1497,Root1497,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Alphaproteobacteria,0.087099999
568,T0,Glucose,P2.3,H4,Water,Water,Water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.083099999
569,T0,Glucose,P2.3,H5,Water,Water,Water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.077299997
570,T0,Glucose,P2.3,H6,Water,Water,Water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0766
571,T0,3OMG,P2.3,H7,S88,R1310,Root1310,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,Actinobacteria,0.0792
572,T0,3OMG,P2.3,H8,S89,R1464,Root1464,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Agromyces,Actinobacteria,0.085900001
573,T0,3OMG,P2.3,H9,S90,R1497,Root1497,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Alphaproteobacteria,0.084100001
574,T0,3OMG,P2.3,H10,Water,Water,Water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.079499997
575,T0,3OMG,P2.3,H11,Water,Water,Water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.077799998
576,T0,3OMG,P2.3,H12,Water,Water,Water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.077799998
577,T120,Glucose,P1.1,A1, S1 ,R4,Root4,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Agromyces,Actinobacteria,0.093099996
578,T120,Glucose,P1.1,A2, S2 ,R9,Root9,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Gammaproteobacteria,0.193399996
579,T120,Glucose,P1.1,A3, S3 ,R11,Root11,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Firmicutes,0.091499999
580,T120,Glucose,P1.1,A4, S4 ,R16D2,Root16D2,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,#REF!,Betaproteobacteria,0.0977
581,T120,Glucose,P1.1,A5, S5 ,R22,Root22,Actinobacteria,Actinobacteria,Actinomycetales,Promicromonosporaceae,#REF!,Actinobacteria,0.149599999
582,T120,Glucose,P1.1,A6, S6 ,R53,Root53,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Microbacterium,Actinobacteria,0.248699993
583,T120,3OMG,P1.1,A7, S1 ,R4,Root4,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Agromyces,Actinobacteria,0.090499997
584,T120,3OMG,P1.1,A8, S2 ,R9,Root9,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Gammaproteobacteria,0.090599999
585,T120,3OMG,P1.1,A9, S3 ,R11,Root11,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Firmicutes,0.092399999
586,T120,3OMG,P1.1,A10, S4 ,R16D2,Root16D2,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,#REF!,Betaproteobacteria,0.094099998
587,T120,3OMG,P1.1,A11, S5 ,R22,Root22,Actinobacteria,Actinobacteria,Actinomycetales,Promicromonosporaceae,#REF!,Actinobacteria,0.090899996
588,T120,3OMG,P1.1,A12, S6 ,R53,Root53,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Microbacterium,Actinobacteria,0.220400006
589,T120,Glucose,P1.1,B1, S7 ,R61,Root61,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Microbacterium,Actinobacteria,0.099100001
590,T120,Glucose,P1.1,B2, S8 ,R65,Root65,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Gammaproteobacteria,0.273499995
591,T120,Glucose,P1.1,B3, S9 ,R68,Root68,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Gammaproteobacteria,0.147100002
592,T120,Glucose,P1.1,B4, S10 ,R70,Root70,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Betaproteobacteria,0.194999993
593,T120,Glucose,P1.1,B5, S11 ,R71,Root71,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Gammaproteobacteria,0.140200004
594,T120,Glucose,P1.1,B6, S12 ,R81,Root81,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Agromyces,Actinobacteria,0.250800014
595,T120,3OMG,P1.1,B7, S7 ,R61,Root61,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Microbacterium,Actinobacteria,0.092200004
596,T120,3OMG,P1.1,B8, S8 ,R65,Root65,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Gammaproteobacteria,0.130099997
597,T120,3OMG,P1.1,B9, S9 ,R68,Root68,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Gammaproteobacteria,0.100900002
598,T120,3OMG,P1.1,B10, S10 ,R70,Root70,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Betaproteobacteria,0.090599999
599,T120,3OMG,P1.1,B11, S11 ,R71,Root71,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Gammaproteobacteria,0.101099998
600,T120,3OMG,P1.1,B12, S12 ,R81,Root81,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Agromyces,Actinobacteria,0.229699999
601,T120,Glucose,P1.1,C1, S13 ,R83,Root83,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Betaproteobacteria,0.094899997
602,T120,Glucose,P1.1,C2, S14 ,R85,Root85,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,#REF!,Actinobacteria,0.0942
603,T120,Glucose,P1.1,C3, S15 ,R101,Root101,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Janibacter,Actinobacteria,0.090499997
604,T120,Glucose,P1.1,C4, S16 ,R107,Root107,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,#REF!,Actinobacteria,0.182600006
605,T120,Glucose,P1.1,C5, S17 ,R112D2,Root112D2,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,#REF!,Actinobacteria,0.105099998
606,T120,Glucose,P1.1,C6, S18 ,R123D2,Root123D2,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Afipia,Alphaproteobacteria,0.090899996
607,T120,3OMG,P1.1,C7, S13 ,R83,Root83,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Betaproteobacteria,0.0933
608,T120,3OMG,P1.1,C8, S14 ,R85,Root85,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,#REF!,Actinobacteria,0.088600002
609,T120,3OMG,P1.1,C9, S15 ,R101,Root101,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Janibacter,Actinobacteria,0.089599997
610,T120,3OMG,P1.1,C10, S16 ,R107,Root107,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,#REF!,Actinobacteria,0.092299998
611,T120,3OMG,P1.1,C11, S17 ,R112D2,Root112D2,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,#REF!,Actinobacteria,0.093599997
612,T120,3OMG,P1.1,C12, S18 ,R123D2,Root123D2,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Afipia,Alphaproteobacteria,0.093900003
613,T120,Glucose,P1.1,D1, S19 ,R135,Root135,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Actinobacteria,0.119199999
614,T120,Glucose,P1.1,D2, S20 ,R136,Root136,Actinobacteria,Actinobacteria,Actinomycetales,Nocardiaceae,Nocardia,Actinobacteria,0.226799995
615,T120,Glucose,P1.1,D3, S21 ,R140,Root140,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Actinobacteria,0.101400003
616,T120,Glucose,P1.1,D4, S22 ,R147,Root147,Firmicutes,Bacilli,Bacillales,Bacillaceae,#REF!,Firmicutes,0.134900004
617,T120,Glucose,P1.1,D5, S23 ,R149,Root149,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Alphaproteobacteria,0.243399993
618,T120,Glucose,P1.1,D6, S24 ,R157,Root157,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Alphaproteobacteria,0.244599998
619,T120,3OMG,P1.1,D7, S19 ,R135,Root135,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Actinobacteria,0.102200001
620,T120,3OMG,P1.1,D8, S20 ,R136,Root136,Actinobacteria,Actinobacteria,Actinomycetales,Nocardiaceae,Nocardia,Actinobacteria,0.222599998
621,T120,3OMG,P1.1,D9, S21 ,R140,Root140,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Actinobacteria,0.113200001
622,T120,3OMG,P1.1,D10,S22,R147,Root147,Firmicutes,Bacilli,Bacillales,Bacillaceae,#REF!,Firmicutes,0.091300003
623,T120,3OMG,P1.1,D11,S23,R149,Root149,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Alphaproteobacteria,0.099100001
624,T120,3OMG,P1.1,D12,S24,R157,Root157,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Alphaproteobacteria,0.204999998
625,T120,Glucose,P1.1,E1,S25,R166,Root166,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Microbacterium,Actinobacteria,0.104000002
626,T120,Glucose,P1.1,E2,S26,R170,Root170,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Betaproteobacteria,0.0973
627,T120,Glucose,P1.1,E3,S27,R172,Root172,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Alphaproteobacteria,0.140200004
628,T120,Glucose,P1.1,E4,S28,R179,Root179,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Rhodanobacter,Gammaproteobacteria,0.189500004
629,T120,Glucose,P1.1,E5,S29,R186,Root186,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Bacteroidetes,0.091899998
630,T120,Glucose,P1.1,E6,S30,R189,Root189,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,Betaproteobacteria,0.267699987
631,T120,3OMG,P1.1,E7,S25,R166,Root166,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Microbacterium,Actinobacteria,0.090300001
632,T120,3OMG,P1.1,E8,S26,R170,Root170,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Betaproteobacteria,0.092399999
633,T120,3OMG,P1.1,E9,S27,R172,Root172,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Alphaproteobacteria,0.100500003
634,T120,3OMG,P1.1,E10,S28,R179,Root179,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Rhodanobacter,Gammaproteobacteria,0.097000003
635,T120,3OMG,P1.1,E11,S29,R186,Root186,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Bacteroidetes,0.093999997
636,T120,3OMG,P1.1,E12,S30,R189,Root189,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,Betaproteobacteria,0.1831
637,T120,Glucose,P1.1,F1,S31,R190,Root190,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Actinobacteria,0.1505
638,T120,Glucose,P1.1,F2,S32,R198D2,Root198D2,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,#REF!,Betaproteobacteria,0.189099997
639,T120,Glucose,P1.1,F3,S33,R209,Root209,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,#REF!,Betaproteobacteria,0.186000004
640,T120,Glucose,P1.1,F4,S34,R224,Root224,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Actinobacteria,0.095600002
641,T120,Glucose,P1.1,F5,S35,R227,Root227,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,#REF!,Actinobacteria,0.211500004
642,T120,Glucose,P1.1,F6,S36,R240,Root240,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Actinobacteria,0.140599996
643,T120,3OMG,P1.1,F7,S31,R190,Root190,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Actinobacteria,0.101000004
644,T120,3OMG,P1.1,F8,S32,R198D2,Root198D2,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,#REF!,Betaproteobacteria,0.098999999
645,T120,3OMG,P1.1,F9,S33,R209,Root209,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,#REF!,Betaproteobacteria,0.104699999
646,T120,3OMG,P1.1,F10,S34,R224,Root224,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Actinobacteria,0.097400002
647,T120,3OMG,P1.1,F11,S35,R227,Root227,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,#REF!,Actinobacteria,0.172900006
648,T120,3OMG,P1.1,F12,S36,R240,Root240,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Actinobacteria,0.109300002
649,T120,Glucose,P1.1,G1,S37,R241,Root241,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Alphaproteobacteria,0.100500003
650,T120,Glucose,P1.1,G2,S38,R265,Root265,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Actinobacteria,0.146200001
651,T120,Glucose,P1.1,G3,S39,R268,Root268,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Alphaproteobacteria,0.100400001
652,T120,Glucose,P1.1,G4,S40,R280D1,Root280D1,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Microbacterium,Actinobacteria,0.1039
653,T120,Glucose,P1.1,G5,S41,R318D1,Root318D1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,Betaproteobacteria,0.1052
654,T120,Glucose,P1.1,G6,S42,R329,Root329,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Gammaproteobacteria,0.178200006
655,T120,3OMG,P1.1,G7,S37,R241,Root241,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Alphaproteobacteria,0.096600004
656,T120,3OMG,P1.1,G8,S38,R265,Root265,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Actinobacteria,0.098200001
657,T120,3OMG,P1.1,G9,S39,R268,Root268,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Alphaproteobacteria,0.097499996
658,T120,3OMG,P1.1,G10,S40,R280D1,Root280D1,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Microbacterium,Actinobacteria,0.101099998
659,T120,3OMG,P1.1,G11,S41,R318D1,Root318D1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,Betaproteobacteria,0.097900003
660,T120,3OMG,P1.1,G12,S42,R329,Root329,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Gammaproteobacteria,0.110600002
661,T120,Glucose,P1.1,H1,S43,R332,Root332,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,#REF!,Actinobacteria,0.100000001
662,T120,Glucose,P1.1,H2,S44,R336D2,Root336D2,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,#REF!,Betaproteobacteria,0.251599997
663,T120,Glucose,P1.1,H3,S45,R369,Root369,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,Actinobacteria,0.217500001
