,Strain1,Strain2,Host,Media,Growth,OD600,Phylum,Class,Order,Phylum_alternative
7081,Bn_16,Bn_16,B_napus,Water,water [Tf-T0],0.219577778,#N/A,#N/A,#N/A,#N/A
7091,Bn_17,Bn_17,B_napus,Water,water [Tf-T0],0.1184,#N/A,#N/A,#N/A,#N/A
710,Bn_17,Bn_17,B_napus,Water,water [Tf-T0],0.074244444,#N/A,#N/A,#N/A,#N/A
711,Bn_17,Bn_17,B_napus,Water,water [Tf-T0],0.049688889,#N/A,#N/A,#N/A,#N/A
712,Bn_18,Bn_18,B_napus,Water,water [Tf-T0],0.091422222,#N/A,#N/A,#N/A,#N/A
7131,Bn_18,Bn_18,B_napus,Water,water [Tf-T0],0.073933333,#N/A,#N/A,#N/A,#N/A
7141,Bn_18,Bn_18,B_napus,Water,water [Tf-T0],0.095988889,#N/A,#N/A,#N/A,#N/A
7152,Bn_19,Bn_19,B_napus,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
7161,Bn_19,Bn_19,B_napus,Water,water [Tf-T0],0.012844444,#N/A,#N/A,#N/A,#N/A
7171,Bn_19,Bn_19,B_napus,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
7213,Bn_21,Bn_21,B_napus,Water,water [Tf-T0],0.178711111,#N/A,#N/A,#N/A,#N/A
7221,Bn_21,Bn_21,B_napus,Water,water [Tf-T0],0.103877778,#N/A,#N/A,#N/A,#N/A
7231,Bn_21,Bn_21,B_napus,Water,water [Tf-T0],0.074388889,#N/A,#N/A,#N/A,#N/A
7241,Bn_22,Bn_22,B_napus,Water,water [Tf-T0],0.1071,#N/A,#N/A,#N/A,#N/A
7251,Bn_22,Bn_22,B_napus,Water,water [Tf-T0],0.106888889,#N/A,#N/A,#N/A,#N/A
7261,Bn_22,Bn_22,B_napus,Water,water [Tf-T0],0.114666667,#N/A,#N/A,#N/A,#N/A
7271,Bn_24,Bn_24,B_napus,Water,water [Tf-T0],0.054311111,#N/A,#N/A,#N/A,#N/A
7281,Bn_24,Bn_24,B_napus,Water,water [Tf-T0],0.025155556,#N/A,#N/A,#N/A,#N/A
7291,Bn_24,Bn_24,B_napus,Water,water [Tf-T0],0.009188889,#N/A,#N/A,#N/A,#N/A
7301,Bn_25,Bn_25,B_napus,Water,water [Tf-T0],0.045933333,#N/A,#N/A,#N/A,#N/A
7312,Bn_25,Bn_25,B_napus,Water,water [Tf-T0],0.030255556,#N/A,#N/A,#N/A,#N/A
7322,Bn_25,Bn_25,B_napus,Water,water [Tf-T0],0.186477778,#N/A,#N/A,#N/A,#N/A
7332,Bn_26,Bn_26,B_napus,Water,water [Tf-T0],0.1498,#N/A,#N/A,#N/A,#N/A
7341,Bn_26,Bn_26,B_napus,Water,water [Tf-T0],0.084855556,#N/A,#N/A,#N/A,#N/A
7351,Bn_26,Bn_26,B_napus,Water,water [Tf-T0],0.076888889,#N/A,#N/A,#N/A,#N/A
7362,Bn_27,Bn_27,B_napus,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
7372,Bn_27,Bn_27,B_napus,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
7382,Bn_27,Bn_27,B_napus,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
7391,Bn_28,Bn_28,B_napus,Water,water [Tf-T0],0.004144444,#N/A,#N/A,#N/A,#N/A
7401,Bn_28,Bn_28,B_napus,Water,water [Tf-T0],0.001811111,#N/A,#N/A,#N/A,#N/A
7411,Bn_28,Bn_28,B_napus,Water,water [Tf-T0],0.001333333,#N/A,#N/A,#N/A,#N/A
7422,Bn_29,Bn_29,B_napus,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
7432,Bn_29,Bn_29,B_napus,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
7442,Bn_29,Bn_29,B_napus,Water,water [Tf-T0],0.109522222,#N/A,#N/A,#N/A,#N/A
7451,Bn_30,Bn_30,B_napus,Water,water [Tf-T0],0.217377778,#N/A,#N/A,#N/A,#N/A
7461,Bn_30,Bn_30,B_napus,Water,water [Tf-T0],0.174888889,#N/A,#N/A,#N/A,#N/A
7471,Bn_30,Bn_30,B_napus,Water,water [Tf-T0],0.132533333,#N/A,#N/A,#N/A,#N/A
7482,Bn_31,Bn_31,B_napus,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
7492,Bn_31,Bn_31,B_napus,Water,water [Tf-T0],0.0014,#N/A,#N/A,#N/A,#N/A
7502,Bn_31,Bn_31,B_napus,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
7511,Bn_32,Bn_32,B_napus,Water,water [Tf-T0],0.021377778,#N/A,#N/A,#N/A,#N/A
7521,Bn_32,Bn_32,B_napus,Water,water [Tf-T0],0.025044444,#N/A,#N/A,#N/A,#N/A
7531,Bn_32,Bn_32,B_napus,Water,water [Tf-T0],0.024511111,#N/A,#N/A,#N/A,#N/A
7542,Bn_33,Bn_33,B_napus,Water,water [Tf-T0],0.051688889,#N/A,#N/A,#N/A,#N/A
7552,Bn_33,Bn_33,B_napus,Water,water [Tf-T0],0.088311111,#N/A,#N/A,#N/A,#N/A
7562,Bn_33,Bn_33,B_napus,Water,water [Tf-T0],0.210611111,#N/A,#N/A,#N/A,#N/A
7571,Bn_34,Bn_34,B_napus,Water,water [Tf-T0],0.263088889,#N/A,#N/A,#N/A,#N/A
7581,Bn_34,Bn_34,B_napus,Water,water [Tf-T0],0.223477778,#N/A,#N/A,#N/A,#N/A
7591,Bn_34,Bn_34,B_napus,Water,water [Tf-T0],0.2028,#N/A,#N/A,#N/A,#N/A
7601,Bn_35,Bn_35,B_napus,Water,water [Tf-T0],0.167722222,#N/A,#N/A,#N/A,#N/A
7612,Bn_35,Bn_35,B_napus,Water,water [Tf-T0],0.177144444,#N/A,#N/A,#N/A,#N/A
7621,Bn_35,Bn_35,B_napus,Water,water [Tf-T0],0.165022222,#N/A,#N/A,#N/A,#N/A
7631,Bn_37,Bn_37,B_napus,Water,water [Tf-T0],0.161244444,#N/A,#N/A,#N/A,#N/A
7641,Bn_37,Bn_37,B_napus,Water,water [Tf-T0],0.153188889,#N/A,#N/A,#N/A,#N/A
7651,Bn_37,Bn_37,B_napus,Water,water [Tf-T0],0.211277778,#N/A,#N/A,#N/A,#N/A
7691,Bn_38,Bn_38,B_napus,Water,water [Tf-T0],0.078555556,#N/A,#N/A,#N/A,#N/A
7701,Bn_38,Bn_38,B_napus,Water,water [Tf-T0],0.0334,#N/A,#N/A,#N/A,#N/A
7712,Bn_38,Bn_38,B_napus,Water,water [Tf-T0],0.053577778,#N/A,#N/A,#N/A,#N/A
7722,Bn_41,Bn_41,B_napus,Water,water [Tf-T0],0.067644444,#N/A,#N/A,#N/A,#N/A
7732,Bn_41,Bn_41,B_napus,Water,water [Tf-T0],0.098388889,#N/A,#N/A,#N/A,#N/A
7742,Bn_41,Bn_41,B_napus,Water,water [Tf-T0],0.102488889,#N/A,#N/A,#N/A,#N/A
7751,Bn_43,Bn_43,B_napus,Water,water [Tf-T0],0.184955556,#N/A,#N/A,#N/A,#N/A
7761,Bn_43,Bn_43,B_napus,Water,water [Tf-T0],0.210722222,#N/A,#N/A,#N/A,#N/A
7771,Bn_43,Bn_43,B_napus,Water,water [Tf-T0],0.225466667,#N/A,#N/A,#N/A,#N/A
7782,Bn_44,Bn_44,B_napus,Water,water [Tf-T0],0.120844444,#N/A,#N/A,#N/A,#N/A
7792,Bn_44,Bn_44,B_napus,Water,water [Tf-T0],0.165611111,#N/A,#N/A,#N/A,#N/A
7802,Bn_44,Bn_44,B_napus,Water,water [Tf-T0],0.135888889,#N/A,#N/A,#N/A,#N/A
7812,Bn_46,Bn_46,B_napus,Water,water [Tf-T0],0.043611111,#N/A,#N/A,#N/A,#N/A
7821,Bn_46,Bn_46,B_napus,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
7831,Bn_46,Bn_46,B_napus,Water,water [Tf-T0],0.008111111,#N/A,#N/A,#N/A,#N/A
7842,Bn_47,Bn_47,B_napus,Water,water [Tf-T0],0.017844444,#N/A,#N/A,#N/A,#N/A
7852,Bn_47,Bn_47,B_napus,Water,water [Tf-T0],0.017411111,#N/A,#N/A,#N/A,#N/A
7862,Bn_47,Bn_47,B_napus,Water,water [Tf-T0],0.026022222,#N/A,#N/A,#N/A,#N/A
7871,Bn_50,Bn_50,B_napus,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
7881,Bn_50,Bn_50,B_napus,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
7891,Bn_50,Bn_50,B_napus,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
7902,Bn_52,Bn_52,B_napus,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
7912,Bn_52,Bn_52,B_napus,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
7922,Bn_52,Bn_52,B_napus,Water,water [Tf-T0],0.035211111,#N/A,#N/A,#N/A,#N/A
7931,Bn_53,Bn_53,B_napus,Water,water [Tf-T0],0.017388889,#N/A,#N/A,#N/A,#N/A
7941,Bn_53,Bn_53,B_napus,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
7951,Bn_53,Bn_53,B_napus,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
7962,Bn_54,Bn_54,B_napus,Water,water [Tf-T0],0.014277778,#N/A,#N/A,#N/A,#N/A
7972,Bn_54,Bn_54,B_napus,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
7982,Bn_54,Bn_54,B_napus,Water,water [Tf-T0],0.025288889,#N/A,#N/A,#N/A,#N/A
7991,Bn_56,Bn_56,B_napus,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
8001,Bn_56,Bn_56,B_napus,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
8011,Bn_56,Bn_56,B_napus,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
8022,Bn_57,Bn_57,B_napus,Water,water [Tf-T0],0.023611111,#N/A,#N/A,#N/A,#N/A
8032,Bn_57,Bn_57,B_napus,Water,water [Tf-T0],0.034266667,#N/A,#N/A,#N/A,#N/A
8042,Bn_57,Bn_57,B_napus,Water,water [Tf-T0],0.145011111,#N/A,#N/A,#N/A,#N/A
8051,Bn_59,Bn_59,B_napus,Water,water [Tf-T0],0.062988889,#N/A,#N/A,#N/A,#N/A
8061,Bn_59,Bn_59,B_napus,Water,water [Tf-T0],0.0205,#N/A,#N/A,#N/A,#N/A
8071,Bn_59,Bn_59,B_napus,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
8081,Bn_60,Bn_60,B_napus,Water,water [Tf-T0],0.038066667,#N/A,#N/A,#N/A,#N/A
8091,Bn_60,Bn_60,B_napus,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
8101,Bn_60,Bn_60,B_napus,Water,water [Tf-T0],0.082966667,#N/A,#N/A,#N/A,#N/A
8112,Bn_62,Bn_62,B_napus,Water,water [Tf-T0],0.092333333,#N/A,#N/A,#N/A,#N/A
8121,Bn_62,Bn_62,B_napus,Water,water [Tf-T0],0.060577778,#N/A,#N/A,#N/A,#N/A
8131,Bn_62,Bn_62,B_napus,Water,water [Tf-T0],0.092388889,#N/A,#N/A,#N/A,#N/A
8171,Bn_63,Bn_63,B_napus,Water,water [Tf-T0],0.061122222,#N/A,#N/A,#N/A,#N/A
8181,Bn_63,Bn_63,B_napus,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
8191,Bn_63,Bn_63,B_napus,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
8201,Bn_64,Bn_64,B_napus,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
8212,Bn_64,Bn_64,B_napus,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
8221,Bn_64,Bn_64,B_napus,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
8231,Bn_67,Bn_67,B_napus,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
8241,Bn_67,Bn_67,B_napus,Water,water [Tf-T0],0.019833333,#N/A,#N/A,#N/A,#N/A
8251,Bn_67,Bn_67,B_napus,Water,water [Tf-T0],0.017344444,#N/A,#N/A,#N/A,#N/A
8262,Bn_68,Bn_68,B_napus,Water,water [Tf-T0],0.081477778,#N/A,#N/A,#N/A,#N/A
8272,Bn_68,Bn_68,B_napus,Water,water [Tf-T0],0.038022222,#N/A,#N/A,#N/A,#N/A
8282,Bn_68,Bn_68,B_napus,Water,water [Tf-T0],0.121277778,#N/A,#N/A,#N/A,#N/A
8291,Fusarium,Fusarium,T_aestivum,Water,water [Tf-T0],0.053044444,#N/A,#N/A,#N/A,#N/A
8301,Fusarium,Fusarium,T_aestivum,Water,water [Tf-T0],0.107822222,#N/A,#N/A,#N/A,#N/A
8312,Fusarium,Fusarium,T_aestivum,Water,water [Tf-T0],0.016033333,#N/A,#N/A,#N/A,#N/A
8322,Rhizoctonia,Rhizoctonia,B_napus,Water,water [Tf-T0],0.037811111,#N/A,#N/A,#N/A,#N/A
8332,Rhizoctonia,Rhizoctonia,B_napus,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
8342,Rhizoctonia,Rhizoctonia,B_napus,Water,water [Tf-T0],0.045044444,#N/A,#N/A,#N/A,#N/A
8351,Ta_01,Ta_01,T_aestivum,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
8361,Ta_01,Ta_01,T_aestivum,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
8371,Ta_01,Ta_01,T_aestivum,Water,water [Tf-T0],0.000977778,#N/A,#N/A,#N/A,#N/A
8382,Ta_02,Ta_02,T_aestivum,Water,water [Tf-T0],0.056066667,#N/A,#N/A,#N/A,#N/A
8392,Ta_02,Ta_02,T_aestivum,Water,water [Tf-T0],0.055577778,#N/A,#N/A,#N/A,#N/A
8402,Ta_02,Ta_02,T_aestivum,Water,water [Tf-T0],0.1343,#N/A,#N/A,#N/A,#N/A
8411,Ta_03,Ta_03,T_aestivum,Water,water [Tf-T0],0.0362,#N/A,#N/A,#N/A,#N/A
8421,Ta_03,Ta_03,T_aestivum,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
8431,Ta_03,Ta_03,T_aestivum,Water,water [Tf-T0],0.133033333,#N/A,#N/A,#N/A,#N/A
8442,Ta_04,Ta_04,T_aestivum,Water,water [Tf-T0],0.0065,#N/A,#N/A,#N/A,#N/A
8452,Ta_04,Ta_04,T_aestivum,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
8462,Ta_04,Ta_04,T_aestivum,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
8471,Ta_05,Ta_05,T_aestivum,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
8481,Ta_05,Ta_05,T_aestivum,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
8491,Ta_05,Ta_05,T_aestivum,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
8502,Ta_06,Ta_06,T_aestivum,Water,water [Tf-T0],0.171222222,#N/A,#N/A,#N/A,#N/A
8512,Ta_06,Ta_06,T_aestivum,Water,water [Tf-T0],0.155533333,#N/A,#N/A,#N/A,#N/A
8522,Ta_06,Ta_06,T_aestivum,Water,water [Tf-T0],0.205377778,#N/A,#N/A,#N/A,#N/A
8531,Ta_07,Ta_07,T_aestivum,Water,water [Tf-T0],0.071988889,#N/A,#N/A,#N/A,#N/A
8541,Ta_07,Ta_07,T_aestivum,Water,water [Tf-T0],0.053122222,#N/A,#N/A,#N/A,#N/A
8551,Ta_07,Ta_07,T_aestivum,Water,water [Tf-T0],0.038155556,#N/A,#N/A,#N/A,#N/A
8561,Ta_08,Ta_08,T_aestivum,Water,water [Tf-T0],0.087266667,#N/A,#N/A,#N/A,#N/A
8571,Ta_08,Ta_08,T_aestivum,Water,water [Tf-T0],0.072477778,#N/A,#N/A,#N/A,#N/A
8581,Ta_08,Ta_08,T_aestivum,Water,water [Tf-T0],0.0368,#N/A,#N/A,#N/A,#N/A
8591,Ta_09,Ta_09,T_aestivum,Water,water [Tf-T0],0.085566667,#N/A,#N/A,#N/A,#N/A
8601,Ta_09,Ta_09,T_aestivum,Water,water [Tf-T0],0.117688889,#N/A,#N/A,#N/A,#N/A
8611,Ta_09,Ta_09,T_aestivum,Water,water [Tf-T0],0.109077778,#N/A,#N/A,#N/A,#N/A
8651,Ta_10,Ta_10,T_aestivum,Water,water [Tf-T0],0.049822222,#N/A,#N/A,#N/A,#N/A
8661,Ta_10,Ta_10,T_aestivum,Water,water [Tf-T0],0.061144444,#N/A,#N/A,#N/A,#N/A
8671,Ta_10,Ta_10,T_aestivum,Water,water [Tf-T0],0.034911111,#N/A,#N/A,#N/A,#N/A
8682,Ta_12,Ta_12,T_aestivum,Water,water [Tf-T0],0.023122222,#N/A,#N/A,#N/A,#N/A
8692,Ta_12,Ta_12,T_aestivum,Water,water [Tf-T0],0.094455556,#N/A,#N/A,#N/A,#N/A
8702,Ta_12,Ta_12,T_aestivum,Water,water [Tf-T0],0.0748,#N/A,#N/A,#N/A,#N/A
8712,Ta_13,Ta_13,T_aestivum,Water,water [Tf-T0],0.091255556,#N/A,#N/A,#N/A,#N/A
8721,Ta_13,Ta_13,T_aestivum,Water,water [Tf-T0],0.018888889,#N/A,#N/A,#N/A,#N/A
8731,Ta_13,Ta_13,T_aestivum,Water,water [Tf-T0],0.087222222,#N/A,#N/A,#N/A,#N/A
8742,Ta_14,Ta_14,T_aestivum,Water,water [Tf-T0],0.1206,#N/A,#N/A,#N/A,#N/A
8752,Ta_14,Ta_14,T_aestivum,Water,water [Tf-T0],0.108333333,#N/A,#N/A,#N/A,#N/A
8762,Ta_14,Ta_14,T_aestivum,Water,water [Tf-T0],0.173644444,#N/A,#N/A,#N/A,#N/A
8771,Ta_15,Ta_15,T_aestivum,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
8781,Ta_15,Ta_15,T_aestivum,Water,water [Tf-T0],0.010577778,#N/A,#N/A,#N/A,#N/A
8791,Ta_15,Ta_15,T_aestivum,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
8802,Ta_16,Ta_16,T_aestivum,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
8813,Ta_16,Ta_16,T_aestivum,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
8822,Ta_16,Ta_16,T_aestivum,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
8831,Ta_19,Ta_19,T_aestivum,Water,water [Tf-T0],0.019055556,#N/A,#N/A,#N/A,#N/A
8841,Ta_19,Ta_19,T_aestivum,Water,water [Tf-T0],0.011122222,#N/A,#N/A,#N/A,#N/A
8851,Ta_19,Ta_19,T_aestivum,Water,water [Tf-T0],0.0099,#N/A,#N/A,#N/A,#N/A
8862,Ta_20,Ta_20,T_aestivum,Water,water [Tf-T0],0.0075,#N/A,#N/A,#N/A,#N/A
8872,Ta_20,Ta_20,T_aestivum,Water,water [Tf-T0],0.009344444,#N/A,#N/A,#N/A,#N/A
8882,Ta_20,Ta_20,T_aestivum,Water,water [Tf-T0],0.059777778,#N/A,#N/A,#N/A,#N/A
8891,Ta_22,Ta_22,T_aestivum,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
8901,Ta_22,Ta_22,T_aestivum,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
8912,Ta_22,Ta_22,T_aestivum,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
8922,Ta_23,Ta_23,T_aestivum,Water,water [Tf-T0],0.024333333,#N/A,#N/A,#N/A,#N/A
8932,Ta_23,Ta_23,T_aestivum,Water,water [Tf-T0],0.057755556,#N/A,#N/A,#N/A,#N/A
8942,Ta_23,Ta_23,T_aestivum,Water,water [Tf-T0],0.062188889,#N/A,#N/A,#N/A,#N/A
8951,Ta_25,Ta_25,T_aestivum,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
8961,Ta_25,Ta_25,T_aestivum,Water,water [Tf-T0],0.009111111,#N/A,#N/A,#N/A,#N/A
8971,Ta_25,Ta_25,T_aestivum,Water,water [Tf-T0],0.019622222,#N/A,#N/A,#N/A,#N/A
8982,Ta_26,Ta_26,T_aestivum,Water,water [Tf-T0],0.008677778,#N/A,#N/A,#N/A,#N/A
8992,Ta_26,Ta_26,T_aestivum,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
9002,Ta_26,Ta_26,T_aestivum,Water,water [Tf-T0],0.044977778,#N/A,#N/A,#N/A,#N/A
9011,Ta_27,Ta_27,T_aestivum,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
9021,Ta_27,Ta_27,T_aestivum,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
9031,Ta_27,Ta_27,T_aestivum,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
9041,Ta_30,Ta_30,T_aestivum,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
9051,Ta_30,Ta_30,T_aestivum,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
9061,Ta_30,Ta_30,T_aestivum,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
9071,Ta_31,Ta_31,T_aestivum,Water,water [Tf-T0],0.066966667,#N/A,#N/A,#N/A,#N/A
9081,Ta_31,Ta_31,T_aestivum,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
9091,Ta_31,Ta_31,T_aestivum,Water,water [Tf-T0],0.055033333,#N/A,#N/A,#N/A,#N/A
9102,Ta_32,Ta_32,T_aestivum,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
9112,Ta_32,Ta_32,T_aestivum,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
9122,Ta_32,Ta_32,T_aestivum,Water,water [Tf-T0],0.099077778,#N/A,#N/A,#N/A,#N/A
9161,Ta_33,Ta_33,T_aestivum,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
9171,Ta_33,Ta_33,T_aestivum,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
9181,Ta_33,Ta_33,T_aestivum,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
9191,Ta_34,Ta_34,T_aestivum,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
9201,Ta_34,Ta_34,T_aestivum,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
9211,Ta_34,Ta_34,T_aestivum,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
9222,Ta_35,Ta_35,T_aestivum,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
9232,Ta_35,Ta_35,T_aestivum,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
9242,Ta_35,Ta_35,T_aestivum,Water,water [Tf-T0],0.007311111,#N/A,#N/A,#N/A,#N/A
9251,Ta_36,Ta_36,T_aestivum,Water,water [Tf-T0],0.002211111,#N/A,#N/A,#N/A,#N/A
9261,Ta_36,Ta_36,T_aestivum,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
9271,Ta_36,Ta_36,T_aestivum,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
9282,Ta_37,Ta_37,T_aestivum,Water,water [Tf-T0],0.009488889,#N/A,#N/A,#N/A,#N/A
9292,Ta_37,Ta_37,T_aestivum,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
9302,Ta_37,Ta_37,T_aestivum,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
9311,Ta_38,Ta_38,T_aestivum,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
9321,Ta_38,Ta_38,T_aestivum,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
9331,Ta_38,Ta_38,T_aestivum,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
9342,Ta_39,Ta_39,T_aestivum,Water,water [Tf-T0],0.080322222,#N/A,#N/A,#N/A,#N/A
9352,Ta_39,Ta_39,T_aestivum,Water,water [Tf-T0],0.0812,#N/A,#N/A,#N/A,#N/A
9362,Ta_39,Ta_39,T_aestivum,Water,water [Tf-T0],0.19,#N/A,#N/A,#N/A,#N/A
9371,Ta_40,Ta_40,T_aestivum,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
9381,Ta_40,Ta_40,T_aestivum,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
9391,Ta_40,Ta_40,T_aestivum,Water,water [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
9402,AA0104,Mortierella_elongata_MPI-CAGE-AA-0104,A_thaliana,Water,water [Tf-T0],0,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
9412,AA0104,Mortierella_elongata_MPI-CAGE-AA-0104,A_thaliana,Water,water [Tf-T0],0,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
9422,AA0104,Mortierella_elongata_MPI-CAGE-AA-0104,A_thaliana,Water,water [Tf-T0],0,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
9431,AA0113,Fusarium_sp._MPI-CAGE-AA-0113,A_thaliana,Water,water [Tf-T0],0.099811111,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
9441,AA0113,Fusarium_sp._MPI-CAGE-AA-0113,A_thaliana,Water,water [Tf-T0],0.125833333,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
9451,AA0113,Fusarium_sp._MPI-CAGE-AA-0113,A_thaliana,Water,water [Tf-T0],0.129666667,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
9462,AT0016,Plectosphaerella_cucumerina_MPI-CAGE-AT-0016,A_thaliana,Water,water [Tf-T0],0,Ascomycota,Sordariomycetes,Glomerellales,Ascomycota
9472,AT0016,Plectosphaerella_cucumerina_MPI-CAGE-AT-0016,A_thaliana,Water,water [Tf-T0],0,Ascomycota,Sordariomycetes,Glomerellales,Ascomycota
9482,AT0016,Plectosphaerella_cucumerina_MPI-CAGE-AT-0016,A_thaliana,Water,water [Tf-T0],0.031088889,Ascomycota,Sordariomycetes,Glomerellales,Ascomycota
9491,AT0023,Fusarium_redolens_MPI-CAGE-AT-0023,A_thaliana,Water,water [Tf-T0],0.098277778,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
9501,AT0023,Fusarium_redolens_MPI-CAGE-AT-0023,A_thaliana,Water,water [Tf-T0],0.010944444,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
9511,AT0023,Fusarium_redolens_MPI-CAGE-AT-0023,A_thaliana,Water,water [Tf-T0],0,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
9521,AT0026,Ilyonectria_europaea_MPI-CAGE-AT-0026,A_thaliana,Water,water [Tf-T0],0.100222222,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
9531,AT0026,Ilyonectria_europaea_MPI-CAGE-AT-0026,A_thaliana,Water,water [Tf-T0],0.085711111,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
9541,AT0026,Ilyonectria_europaea_MPI-CAGE-AT-0026,A_thaliana,Water,water [Tf-T0],0.092722222,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
9551,AT0040,Alternaria_rosae_MPI-PUGE-AT-0040,A_thaliana,Water,water [Tf-T0],0,Ascomycota,Dothideomycetes,Pleosporales,Ascomycota
