	Sample_Name	Value	Well	Strains	Strains2	Concentration	Concentration2	Carbon	Carbon2	Measurement_wavelength	Time3	Filename	Row	Row_num	Column	Expe	Media
73702	D. macrodidyma_93.75 uM_Peat wash Broth + D.Glucose_Broth	0.1453	F6	F147	D. macrodidyma	93.75	93.75 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	F	6	6	Broth	Peat Wash
73703	D. macrodidyma_93.75 uM_Peat wash Broth + D.Glucose_Broth	0.1522	F6	F147	D. macrodidyma	93.75	93.75 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	F	6	6	Broth	Peat Wash
73704	D. macrodidyma_93.75 uM_Peat wash Broth + D.Glucose_Broth	0.1488	F6	F147	D. macrodidyma	93.75	93.75 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	F	6	6	Broth	Peat Wash
73705	F. oxysporum_93.75 uM_Peat wash Broth + D.Glucose_Broth	0.1244	F7	F212	F. oxysporum	93.75	93.75 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	F	6	7	Broth	Peat Wash
73706	F. oxysporum_93.75 uM_Peat wash Broth + D.Glucose_Broth	0.1361	F7	F212	F. oxysporum	93.75	93.75 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	F	6	7	Broth	Peat Wash
73707	F. oxysporum_93.75 uM_Peat wash Broth + D.Glucose_Broth	0.1281	F7	F212	F. oxysporum	93.75	93.75 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	F	6	7	Broth	Peat Wash
73708	F. oxysporum_93.75 uM_Peat wash Broth + D.Glucose_Broth	0.1323	F7	F212	F. oxysporum	93.75	93.75 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	F	6	7	Broth	Peat Wash
73709	F. oxysporum_93.75 uM_Peat wash Broth + D.Glucose_Broth	0.1293	F8	F212	F. oxysporum	93.75	93.75 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	F	6	8	Broth	Peat Wash
73710	F. oxysporum_93.75 uM_Peat wash Broth + D.Glucose_Broth	0.1276	F8	F212	F. oxysporum	93.75	93.75 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	F	6	8	Broth	Peat Wash
73711	F. oxysporum_93.75 uM_Peat wash Broth + D.Glucose_Broth	0.1187	F8	F212	F. oxysporum	93.75	93.75 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	F	6	8	Broth	Peat Wash
73712	F. oxysporum_93.75 uM_Peat wash Broth + D.Glucose_Broth	0.129	F8	F212	F. oxysporum	93.75	93.75 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	F	6	8	Broth	Peat Wash
73713	F. oxysporum_93.75 uM_Peat wash Broth + D.Glucose_Broth	0.1253	F9	F212	F. oxysporum	93.75	93.75 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	F	6	9	Broth	Peat Wash
73714	F. oxysporum_93.75 uM_Peat wash Broth + D.Glucose_Broth	0.1282	F9	F212	F. oxysporum	93.75	93.75 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	F	6	9	Broth	Peat Wash
73715	F. oxysporum_93.75 uM_Peat wash Broth + D.Glucose_Broth	0.1252	F9	F212	F. oxysporum	93.75	93.75 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	F	6	9	Broth	Peat Wash
73716	F. oxysporum_93.75 uM_Peat wash Broth + D.Glucose_Broth	0.1307	F9	F212	F. oxysporum	93.75	93.75 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	F	6	9	Broth	Peat Wash
73717	D. nanum_93.75 uM_Peat wash Broth + D.Glucose_Broth	0.1268	F10	F253	D. nanum	93.75	93.75 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	F	6	10	Broth	Peat Wash
73718	D. nanum_93.75 uM_Peat wash Broth + D.Glucose_Broth	0.1375	F10	F253	D. nanum	93.75	93.75 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	F	6	10	Broth	Peat Wash
73719	D. nanum_93.75 uM_Peat wash Broth + D.Glucose_Broth	0.1508	F10	F253	D. nanum	93.75	93.75 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	F	6	10	Broth	Peat Wash
73720	D. nanum_93.75 uM_Peat wash Broth + D.Glucose_Broth	0.1352	F10	F253	D. nanum	93.75	93.75 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	F	6	10	Broth	Peat Wash
73721	D. nanum_93.75 uM_Peat wash Broth + D.Glucose_Broth	0.1294	F11	F253	D. nanum	93.75	93.75 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	F	6	11	Broth	Peat Wash
73722	D. nanum_93.75 uM_Peat wash Broth + D.Glucose_Broth	0.1359	F11	F253	D. nanum	93.75	93.75 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	F	6	11	Broth	Peat Wash
73723	D. nanum_93.75 uM_Peat wash Broth + D.Glucose_Broth	0.1837	F11	F253	D. nanum	93.75	93.75 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	F	6	11	Broth	Peat Wash
73724	D. nanum_93.75 uM_Peat wash Broth + D.Glucose_Broth	0.1773	F11	F253	D. nanum	93.75	93.75 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	F	6	11	Broth	Peat Wash
73725	D. nanum_93.75 uM_Peat wash Broth + D.Glucose_Broth	0.1234	F12	F253	D. nanum	93.75	93.75 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	F	6	12	Broth	Peat Wash
73726	D. nanum_93.75 uM_Peat wash Broth + D.Glucose_Broth	0.1222	F12	F253	D. nanum	93.75	93.75 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	F	6	12	Broth	Peat Wash
73727	D. nanum_93.75 uM_Peat wash Broth + D.Glucose_Broth	0.1517	F12	F253	D. nanum	93.75	93.75 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	F	6	12	Broth	Peat Wash
73728	D. nanum_93.75 uM_Peat wash Broth + D.Glucose_Broth	0.1466	F12	F253	D. nanum	93.75	93.75 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	F	6	12	Broth	Peat Wash
73729	P. cucumerina_5.8 uM_Peat wash Broth + D.Glucose_Broth	0.1609	G1	F16	P. cucumerina	5.8	5.8 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	G	7	1	Broth	Peat Wash
73730	P. cucumerina_5.8 uM_Peat wash Broth + D.Glucose_Broth	0.1909	G1	F16	P. cucumerina	5.8	5.8 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	G	7	1	Broth	Peat Wash
73731	P. cucumerina_5.8 uM_Peat wash Broth + D.Glucose_Broth	0.211	G1	F16	P. cucumerina	5.8	5.8 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	G	7	1	Broth	Peat Wash
73732	P. cucumerina_5.8 uM_Peat wash Broth + D.Glucose_Broth	0.2714	G1	F16	P. cucumerina	5.8	5.8 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	G	7	1	Broth	Peat Wash
73733	P. cucumerina_5.8 uM_Peat wash Broth + D.Glucose_Broth	0.177	G2	F16	P. cucumerina	5.8	5.8 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	G	7	2	Broth	Peat Wash
73734	P. cucumerina_5.8 uM_Peat wash Broth + D.Glucose_Broth	0.1962	G2	F16	P. cucumerina	5.8	5.8 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	G	7	2	Broth	Peat Wash
73735	P. cucumerina_5.8 uM_Peat wash Broth + D.Glucose_Broth	0.182	G2	F16	P. cucumerina	5.8	5.8 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	G	7	2	Broth	Peat Wash
73736	P. cucumerina_5.8 uM_Peat wash Broth + D.Glucose_Broth	0.1829	G2	F16	P. cucumerina	5.8	5.8 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	G	7	2	Broth	Peat Wash
73737	P. cucumerina_5.8 uM_Peat wash Broth + D.Glucose_Broth	0.169	G3	F16	P. cucumerina	5.8	5.8 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	G	7	3	Broth	Peat Wash
73738	P. cucumerina_5.8 uM_Peat wash Broth + D.Glucose_Broth	0.2064	G3	F16	P. cucumerina	5.8	5.8 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	G	7	3	Broth	Peat Wash
73739	P. cucumerina_5.8 uM_Peat wash Broth + D.Glucose_Broth	0.1705	G3	F16	P. cucumerina	5.8	5.8 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	G	7	3	Broth	Peat Wash
73740	P. cucumerina_5.8 uM_Peat wash Broth + D.Glucose_Broth	0.1878	G3	F16	P. cucumerina	5.8	5.8 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	G	7	3	Broth	Peat Wash
73741	D. macrodidyma_5.8 uM_Peat wash Broth + D.Glucose_Broth	0.1536	G4	F147	D. macrodidyma	5.8	5.8 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	G	7	4	Broth	Peat Wash
73742	D. macrodidyma_5.8 uM_Peat wash Broth + D.Glucose_Broth	0.1607	G4	F147	D. macrodidyma	5.8	5.8 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	G	7	4	Broth	Peat Wash
73743	D. macrodidyma_5.8 uM_Peat wash Broth + D.Glucose_Broth	0.1559	G4	F147	D. macrodidyma	5.8	5.8 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	G	7	4	Broth	Peat Wash
73744	D. macrodidyma_5.8 uM_Peat wash Broth + D.Glucose_Broth	0.1607	G4	F147	D. macrodidyma	5.8	5.8 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	G	7	4	Broth	Peat Wash
73745	D. macrodidyma_5.8 uM_Peat wash Broth + D.Glucose_Broth	0.1522	G5	F147	D. macrodidyma	5.8	5.8 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	G	7	5	Broth	Peat Wash
73746	D. macrodidyma_5.8 uM_Peat wash Broth + D.Glucose_Broth	0.153	G5	F147	D. macrodidyma	5.8	5.8 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	G	7	5	Broth	Peat Wash
73747	D. macrodidyma_5.8 uM_Peat wash Broth + D.Glucose_Broth	0.1531	G5	F147	D. macrodidyma	5.8	5.8 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	G	7	5	Broth	Peat Wash
73748	D. macrodidyma_5.8 uM_Peat wash Broth + D.Glucose_Broth	0.1634	G5	F147	D. macrodidyma	5.8	5.8 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	G	7	5	Broth	Peat Wash
73749	D. macrodidyma_5.8 uM_Peat wash Broth + D.Glucose_Broth	0.1493	G6	F147	D. macrodidyma	5.8	5.8 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	G	7	6	Broth	Peat Wash
73750	D. macrodidyma_5.8 uM_Peat wash Broth + D.Glucose_Broth	0.1609	G6	F147	D. macrodidyma	5.8	5.8 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	G	7	6	Broth	Peat Wash
73751	D. macrodidyma_5.8 uM_Peat wash Broth + D.Glucose_Broth	0.1441	G6	F147	D. macrodidyma	5.8	5.8 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	G	7	6	Broth	Peat Wash
73752	D. macrodidyma_5.8 uM_Peat wash Broth + D.Glucose_Broth	0.1677	G6	F147	D. macrodidyma	5.8	5.8 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	G	7	6	Broth	Peat Wash
73753	F. oxysporum_5.8 uM_Peat wash Broth + D.Glucose_Broth	0.1287	G7	F212	F. oxysporum	5.8	5.8 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	G	7	7	Broth	Peat Wash
73754	F. oxysporum_5.8 uM_Peat wash Broth + D.Glucose_Broth	0.1279	G7	F212	F. oxysporum	5.8	5.8 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	G	7	7	Broth	Peat Wash
73755	F. oxysporum_5.8 uM_Peat wash Broth + D.Glucose_Broth	0.131	G7	F212	F. oxysporum	5.8	5.8 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	G	7	7	Broth	Peat Wash
73756	F. oxysporum_5.8 uM_Peat wash Broth + D.Glucose_Broth	0.1354	G7	F212	F. oxysporum	5.8	5.8 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	G	7	7	Broth	Peat Wash
73757	F. oxysporum_5.8 uM_Peat wash Broth + D.Glucose_Broth	0.1187	G8	F212	F. oxysporum	5.8	5.8 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	G	7	8	Broth	Peat Wash
73758	F. oxysporum_5.8 uM_Peat wash Broth + D.Glucose_Broth	0.1206	G8	F212	F. oxysporum	5.8	5.8 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	G	7	8	Broth	Peat Wash
73759	F. oxysporum_5.8 uM_Peat wash Broth + D.Glucose_Broth	0.1195	G8	F212	F. oxysporum	5.8	5.8 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	G	7	8	Broth	Peat Wash
73760	F. oxysporum_5.8 uM_Peat wash Broth + D.Glucose_Broth	0.1207	G8	F212	F. oxysporum	5.8	5.8 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	G	7	8	Broth	Peat Wash
73761	F. oxysporum_5.8 uM_Peat wash Broth + D.Glucose_Broth	0.1319	G9	F212	F. oxysporum	5.8	5.8 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	G	7	9	Broth	Peat Wash
73762	F. oxysporum_5.8 uM_Peat wash Broth + D.Glucose_Broth	0.1262	G9	F212	F. oxysporum	5.8	5.8 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	G	7	9	Broth	Peat Wash
73763	F. oxysporum_5.8 uM_Peat wash Broth + D.Glucose_Broth	0.1247	G9	F212	F. oxysporum	5.8	5.8 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	G	7	9	Broth	Peat Wash
73764	F. oxysporum_5.8 uM_Peat wash Broth + D.Glucose_Broth	0.133	G9	F212	F. oxysporum	5.8	5.8 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	G	7	9	Broth	Peat Wash
73765	D. nanum_5.8 uM_Peat wash Broth + D.Glucose_Broth	0.1195	G10	F253	D. nanum	5.8	5.8 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	G	7	10	Broth	Peat Wash
73766	D. nanum_5.8 uM_Peat wash Broth + D.Glucose_Broth	0.1347	G10	F253	D. nanum	5.8	5.8 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	G	7	10	Broth	Peat Wash
73767	D. nanum_5.8 uM_Peat wash Broth + D.Glucose_Broth	0.1292	G10	F253	D. nanum	5.8	5.8 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	G	7	10	Broth	Peat Wash
73768	D. nanum_5.8 uM_Peat wash Broth + D.Glucose_Broth	0.1306	G10	F253	D. nanum	5.8	5.8 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	G	7	10	Broth	Peat Wash
73769	D. nanum_5.8 uM_Peat wash Broth + D.Glucose_Broth	0.14	G11	F253	D. nanum	5.8	5.8 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	G	7	11	Broth	Peat Wash
73770	D. nanum_5.8 uM_Peat wash Broth + D.Glucose_Broth	0.1217	G11	F253	D. nanum	5.8	5.8 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	G	7	11	Broth	Peat Wash
73771	D. nanum_5.8 uM_Peat wash Broth + D.Glucose_Broth	0.1456	G11	F253	D. nanum	5.8	5.8 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	G	7	11	Broth	Peat Wash
73772	D. nanum_5.8 uM_Peat wash Broth + D.Glucose_Broth	0.1599	G11	F253	D. nanum	5.8	5.8 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	G	7	11	Broth	Peat Wash
73773	D. nanum_5.8 uM_Peat wash Broth + D.Glucose_Broth	0.1268	G12	F253	D. nanum	5.8	5.8 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	G	7	12	Broth	Peat Wash
73774	D. nanum_5.8 uM_Peat wash Broth + D.Glucose_Broth	0.137	G12	F253	D. nanum	5.8	5.8 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	G	7	12	Broth	Peat Wash
73775	D. nanum_5.8 uM_Peat wash Broth + D.Glucose_Broth	0.1297	G12	F253	D. nanum	5.8	5.8 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	G	7	12	Broth	Peat Wash
73776	D. nanum_5.8 uM_Peat wash Broth + D.Glucose_Broth	0.1408	G12	F253	D. nanum	5.8	5.8 mM	Glucose	Peat wash Broth + D.Glucose	600	64	cytotoxic-26-06-2023.xlsx	G	7	12	Broth	Peat Wash
73777	P. cucumerina_375 uM_Peat wash Broth + D.Glucose_Broth	0.1836	E1	F16	P. cucumerina	375	375 mM	Glucose	Peat wash Broth + D.Glucose	600	65	cytotoxic-26-06-2023.xlsx	E	5	1	Broth	Peat Wash
73778	P. cucumerina_375 uM_Peat wash Broth + D.Glucose_Broth	0.1846	E1	F16	P. cucumerina	375	375 mM	Glucose	Peat wash Broth + D.Glucose	600	65	cytotoxic-26-06-2023.xlsx	E	5	1	Broth	Peat Wash
73779	P. cucumerina_375 uM_Peat wash Broth + D.Glucose_Broth	0.1864	E1	F16	P. cucumerina	375	375 mM	Glucose	Peat wash Broth + D.Glucose	600	65	cytotoxic-26-06-2023.xlsx	E	5	1	Broth	Peat Wash
73780	P. cucumerina_375 uM_Peat wash Broth + D.Glucose_Broth	0.1947	E1	F16	P. cucumerina	375	375 mM	Glucose	Peat wash Broth + D.Glucose	600	65	cytotoxic-26-06-2023.xlsx	E	5	1	Broth	Peat Wash
73781	P. cucumerina_375 uM_Peat wash Broth + D.Glucose_Broth	0.173	E2	F16	P. cucumerina	375	375 mM	Glucose	Peat wash Broth + D.Glucose	600	65	cytotoxic-26-06-2023.xlsx	E	5	2	Broth	Peat Wash
73782	P. cucumerina_375 uM_Peat wash Broth + D.Glucose_Broth	0.1812	E2	F16	P. cucumerina	375	375 mM	Glucose	Peat wash Broth + D.Glucose	600	65	cytotoxic-26-06-2023.xlsx	E	5	2	Broth	Peat Wash
73783	P. cucumerina_375 uM_Peat wash Broth + D.Glucose_Broth	0.2115	E2	F16	P. cucumerina	375	375 mM	Glucose	Peat wash Broth + D.Glucose	600	65	cytotoxic-26-06-2023.xlsx	E	5	2	Broth	Peat Wash
73784	P. cucumerina_375 uM_Peat wash Broth + D.Glucose_Broth	0.2051	E2	F16	P. cucumerina	375	375 mM	Glucose	Peat wash Broth + D.Glucose	600	65	cytotoxic-26-06-2023.xlsx	E	5	2	Broth	Peat Wash
73785	P. cucumerina_375 uM_Peat wash Broth + D.Glucose_Broth	0.1675	E3	F16	P. cucumerina	375	375 mM	Glucose	Peat wash Broth + D.Glucose	600	65	cytotoxic-26-06-2023.xlsx	E	5	3	Broth	Peat Wash
73786	P. cucumerina_375 uM_Peat wash Broth + D.Glucose_Broth	0.1789	E3	F16	P. cucumerina	375	375 mM	Glucose	Peat wash Broth + D.Glucose	600	65	cytotoxic-26-06-2023.xlsx	E	5	3	Broth	Peat Wash
73787	P. cucumerina_375 uM_Peat wash Broth + D.Glucose_Broth	0.2241	E3	F16	P. cucumerina	375	375 mM	Glucose	Peat wash Broth + D.Glucose	600	65	cytotoxic-26-06-2023.xlsx	E	5	3	Broth	Peat Wash
73788	P. cucumerina_375 uM_Peat wash Broth + D.Glucose_Broth	0.2105	E3	F16	P. cucumerina	375	375 mM	Glucose	Peat wash Broth + D.Glucose	600	65	cytotoxic-26-06-2023.xlsx	E	5	3	Broth	Peat Wash
73789	D. macrodidyma_375 uM_Peat wash Broth + D.Glucose_Broth	0.1267	E4	F147	D. macrodidyma	375	375 mM	Glucose	Peat wash Broth + D.Glucose	600	65	cytotoxic-26-06-2023.xlsx	E	5	4	Broth	Peat Wash
73790	D. macrodidyma_375 uM_Peat wash Broth + D.Glucose_Broth	0.1337	E4	F147	D. macrodidyma	375	375 mM	Glucose	Peat wash Broth + D.Glucose	600	65	cytotoxic-26-06-2023.xlsx	E	5	4	Broth	Peat Wash
73791	D. macrodidyma_375 uM_Peat wash Broth + D.Glucose_Broth	0.145	E4	F147	D. macrodidyma	375	375 mM	Glucose	Peat wash Broth + D.Glucose	600	65	cytotoxic-26-06-2023.xlsx	E	5	4	Broth	Peat Wash
73792	D. macrodidyma_375 uM_Peat wash Broth + D.Glucose_Broth	0.1463	E4	F147	D. macrodidyma	375	375 mM	Glucose	Peat wash Broth + D.Glucose	600	65	cytotoxic-26-06-2023.xlsx	E	5	4	Broth	Peat Wash
73793	D. macrodidyma_375 uM_Peat wash Broth + D.Glucose_Broth	0.1273	E5	F147	D. macrodidyma	375	375 mM	Glucose	Peat wash Broth + D.Glucose	600	65	cytotoxic-26-06-2023.xlsx	E	5	5	Broth	Peat Wash
73794	D. macrodidyma_375 uM_Peat wash Broth + D.Glucose_Broth	0.1281	E5	F147	D. macrodidyma	375	375 mM	Glucose	Peat wash Broth + D.Glucose	600	65	cytotoxic-26-06-2023.xlsx	E	5	5	Broth	Peat Wash
73795	D. macrodidyma_375 uM_Peat wash Broth + D.Glucose_Broth	0.1401	E5	F147	D. macrodidyma	375	375 mM	Glucose	Peat wash Broth + D.Glucose	600	65	cytotoxic-26-06-2023.xlsx	E	5	5	Broth	Peat Wash
73796	D. macrodidyma_375 uM_Peat wash Broth + D.Glucose_Broth	0.1506	E5	F147	D. macrodidyma	375	375 mM	Glucose	Peat wash Broth + D.Glucose	600	65	cytotoxic-26-06-2023.xlsx	E	5	5	Broth	Peat Wash
73797	D. macrodidyma_375 uM_Peat wash Broth + D.Glucose_Broth	0.1293	E6	F147	D. macrodidyma	375	375 mM	Glucose	Peat wash Broth + D.Glucose	600	65	cytotoxic-26-06-2023.xlsx	E	5	6	Broth	Peat Wash
73798	D. macrodidyma_375 uM_Peat wash Broth + D.Glucose_Broth	0.1381	E6	F147	D. macrodidyma	375	375 mM	Glucose	Peat wash Broth + D.Glucose	600	65	cytotoxic-26-06-2023.xlsx	E	5	6	Broth	Peat Wash
73799	D. macrodidyma_375 uM_Peat wash Broth + D.Glucose_Broth	0.1473	E6	F147	D. macrodidyma	375	375 mM	Glucose	Peat wash Broth + D.Glucose	600	65	cytotoxic-26-06-2023.xlsx	E	5	6	Broth	Peat Wash
73800	D. macrodidyma_375 uM_Peat wash Broth + D.Glucose_Broth	0.1477	E6	F147	D. macrodidyma	375	375 mM	Glucose	Peat wash Broth + D.Glucose	600	65	cytotoxic-26-06-2023.xlsx	E	5	6	Broth	Peat Wash
73801	F. oxysporum_375 uM_Peat wash Broth + D.Glucose_Broth	0.1187	E7	F212	F. oxysporum	375	375 mM	Glucose	Peat wash Broth + D.Glucose	600	65	cytotoxic-26-06-2023.xlsx	E	5	7	Broth	Peat Wash
73802	F. oxysporum_375 uM_Peat wash Broth + D.Glucose_Broth	0.1249	E7	F212	F. oxysporum	375	375 mM	Glucose	Peat wash Broth + D.Glucose	600	65	cytotoxic-26-06-2023.xlsx	E	5	7	Broth	Peat Wash
73803	F. oxysporum_375 uM_Peat wash Broth + D.Glucose_Broth	0.1225	E7	F212	F. oxysporum	375	375 mM	Glucose	Peat wash Broth + D.Glucose	600	65	cytotoxic-26-06-2023.xlsx	E	5	7	Broth	Peat Wash
73804	F. oxysporum_375 uM_Peat wash Broth + D.Glucose_Broth	0.1468	E7	F212	F. oxysporum	375	375 mM	Glucose	Peat wash Broth + D.Glucose	600	65	cytotoxic-26-06-2023.xlsx	E	5	7	Broth	Peat Wash
73805	F. oxysporum_375 uM_Peat wash Broth + D.Glucose_Broth	0.1152	E8	F212	F. oxysporum	375	375 mM	Glucose	Peat wash Broth + D.Glucose	600	65	cytotoxic-26-06-2023.xlsx	E	5	8	Broth	Peat Wash
73806	F. oxysporum_375 uM_Peat wash Broth + D.Glucose_Broth	0.1224	E8	F212	F. oxysporum	375	375 mM	Glucose	Peat wash Broth + D.Glucose	600	65	cytotoxic-26-06-2023.xlsx	E	5	8	Broth	Peat Wash
73807	F. oxysporum_375 uM_Peat wash Broth + D.Glucose_Broth	0.1248	E8	F212	F. oxysporum	375	375 mM	Glucose	Peat wash Broth + D.Glucose	600	65	cytotoxic-26-06-2023.xlsx	E	5	8	Broth	Peat Wash
73808	F. oxysporum_375 uM_Peat wash Broth + D.Glucose_Broth	0.1346	E8	F212	F. oxysporum	375	375 mM	Glucose	Peat wash Broth + D.Glucose	600	65	cytotoxic-26-06-2023.xlsx	E	5	8	Broth	Peat Wash
73809	F. oxysporum_375 uM_Peat wash Broth + D.Glucose_Broth	0.1107	E9	F212	F. oxysporum	375	375 mM	Glucose	Peat wash Broth + D.Glucose	600	65	cytotoxic-26-06-2023.xlsx	E	5	9	Broth	Peat Wash
73810	F. oxysporum_375 uM_Peat wash Broth + D.Glucose_Broth	0.1219	E9	F212	F. oxysporum	375	375 mM	Glucose	Peat wash Broth + D.Glucose	600	65	cytotoxic-26-06-2023.xlsx	E	5	9	Broth	Peat Wash
