"Plate";"Plate_Well";"Well";"Condition";"475nm/510nm";"600nm";"row";"col";"borders";"mad_475nm_510nm";"median_475nm_510nm";"TH_low";"TH_high";"adj475nm/510nm";"Interest"
32;"32_D4";"D4";"B329_LIKE+F16";813;0.130700007;"D";"4";"n";114.1602;838;NA;NA;0.970167064439141;"No"
32;"32_D5";"D5";"B329_LIKE+F16";1043;0.128399998;"D";"5";"n";114.1602;838;NA;NA;1.24463007159905;"No"
32;"32_D6";"D6";"B329_LIKE+F16";792;0.132499993;"D";"6";"n";114.1602;838;NA;NA;0.945107398568019;"No"
32;"32_D7";"D7";"B329_LIKE+F16";1074;0.132100001;"D";"7";"n";114.1602;838;NA;NA;1.28162291169451;"No"
32;"32_D8";"D8";"B329_LIKE+F16";1200;0.139300004;"D";"8";"n";114.1602;838;NA;NA;1.43198090692124;"No"
32;"32_D9";"D9";"B329_LIKE+F16";823;0.135600001;"D";"9";"n";114.1602;838;NA;NA;0.982100238663485;"No"
32;"32_E10";"E10";"B329_LIKE+F16";774;0.132699996;"E";"10";"n";114.1602;838;NA;NA;0.9236276849642;"No"
32;"32_E11";"E11";"B329_LIKE+F16";819;0.135100007;"E";"11";"n";114.1602;838;NA;NA;0.977326968973747;"No"
32;"32_E2";"E2";"B329_LIKE+F16";924;0.151199996;"E";"2";"n";114.1602;838;NA;NA;1.10262529832936;"No"
32;"32_E3";"E3";"B329_LIKE+F16";740;0.132499993;"E";"3";"n";114.1602;838;NA;NA;0.883054892601432;"No"
32;"32_E4";"E4";"B329_LIKE+F16";688;0.154499993;"E";"4";"n";114.1602;838;NA;NA;0.821002386634845;"No"
32;"32_E5";"E5";"B329_LIKE+F16";791;0.136299998;"E";"5";"n";114.1602;838;NA;NA;0.943914081145585;"No"
32;"32_E6";"E6";"B329_LIKE+F16";825;0.137999997;"E";"6";"n";114.1602;838;NA;NA;0.984486873508353;"No"
32;"32_E7";"E7";"B329_LIKE+F16";734;0.1382;"E";"7";"n";114.1602;838;NA;NA;0.875894988066826;"No"
32;"32_E8";"E8";"B329_LIKE+F16";721;0.137600005;"E";"8";"n";114.1602;838;NA;NA;0.860381861575179;"No"
32;"32_E9";"E9";"B329_LIKE+F16";703;0.135100007;"E";"9";"n";114.1602;838;NA;NA;0.83890214797136;"No"
32;"32_F10";"F10";"B329_LIKE+F16";772;0.123099998;"F";"10";"n";114.1602;838;NA;NA;0.921241050119332;"No"
32;"32_F11";"F11";"B329_LIKE+F16";790;0.123599999;"F";"11";"n";114.1602;838;NA;NA;0.94272076372315;"No"
32;"32_F2";"F2";"B329_LIKE+F16";704;0.125699997;"F";"2";"n";114.1602;838;NA;NA;0.840095465393795;"No"
32;"32_F3";"F3";"B329_LIKE+F16";721;0.126100004;"F";"3";"n";114.1602;838;NA;NA;0.860381861575179;"No"
32;"32_F4";"F4";"B329_LIKE+F16";746;0.123899996;"F";"4";"n";114.1602;838;NA;NA;0.890214797136038;"No"
32;"32_F5";"F5";"B329_LIKE+F16";751;0.126300007;"F";"5";"n";114.1602;838;NA;NA;0.89618138424821;"No"
32;"32_F6";"F6";"B329_LIKE+F16";825;0.124799997;"F";"6";"n";114.1602;838;NA;NA;0.984486873508353;"No"
32;"32_F7";"F7";"B329_LIKE+F16";944;0.1347;"F";"7";"n";114.1602;838;NA;NA;1.12649164677804;"No"
32;"32_F8";"F8";"B329_LIKE+F16";807;0.136999995;"F";"8";"n";114.1602;838;NA;NA;0.963007159904535;"No"
32;"32_F9";"F9";"B329_LIKE+F16";763;0.133300006;"F";"9";"n";114.1602;838;NA;NA;0.910501193317422;"No"
32;"32_G10";"G10";"B329_LIKE+F16";934;0.135199994;"G";"10";"n";114.1602;838;NA;NA;1.1145584725537;"No"
32;"32_G11";"G11";"B329_LIKE+F16";947;0.139500007;"G";"11";"n";114.1602;838;NA;NA;1.13007159904535;"No"
32;"32_G2";"G2";"B329_LIKE+F16";917;0.145099998;"G";"2";"n";114.1602;838;NA;NA;1.09427207637232;"No"
32;"32_G3";"G3";"B329_LIKE+F16";1076;0.151999995;"G";"3";"n";114.1602;838;NA;NA;1.28400954653938;"No"
32;"32_G4";"G4";"B329_LIKE+F16";833;0.135000005;"G";"4";"n";114.1602;838;NA;NA;0.994033412887828;"No"
32;"32_G5";"G5";"B329_LIKE+F16";885;0.136899993;"G";"5";"n";114.1602;838;NA;NA;1.05608591885442;"No"
32;"32_G6";"G6";"B329_LIKE+F16";869;0.131500006;"G";"6";"n";114.1602;838;NA;NA;1.03699284009547;"No"
32;"32_G7";"G7";"B329_LIKE+F16";926;0.133900002;"G";"7";"n";114.1602;838;NA;NA;1.10501193317422;"No"
32;"32_G8";"G8";"B329_LIKE+F16";794;0.128199995;"G";"8";"n";114.1602;838;NA;NA;0.947494033412888;"No"
32;"32_G9";"G9";"B329_LIKE+F16";900;0.135399997;"G";"9";"n";114.1602;838;NA;NA;1.07398568019093;"No"
33;"33_B10";"B10";"B329_LIKE+F16";990;0.149200007;"B";"10";"n";186.8076;966.5;NA;NA;1.02431453698914;"No"
33;"33_B11";"B11";"B329_LIKE+F16";1021;0.154499993;"B";"11";"n";186.8076;966.5;NA;NA;1.05638903259183;"No"
33;"33_B2";"B2";"B329_LIKE+F16";986;0.147499993;"B";"2";"n";186.8076;966.5;NA;NA;1.02017589239524;"No"
33;"33_B3";"B3";"B329_LIKE+F16";1012;0.146500006;"B";"3";"n";186.8076;966.5;NA;NA;1.04707708225556;"No"
33;"33_B4";"B4";"B329_LIKE+F16";904;0.1479;"B";"4";"n";186.8076;966.5;NA;NA;0.935333678220383;"No"
33;"33_B5";"B5";"B329_LIKE+F16";841;0.134499997;"B";"5";"n";186.8076;966.5;NA;NA;0.870150025866529;"No"
33;"33_B6";"B6";"B329_LIKE+F16";1027;0.148900002;"B";"6";"n";186.8076;966.5;NA;NA;1.06259699948267;"No"
33;"33_B7";"B7";"B329_LIKE+F16";924;0.132400006;"B";"7";"n";186.8076;966.5;NA;NA;0.95602690118986;"No"
33;"33_B8";"B8";"B329_LIKE+F16";1002;0.140599996;"B";"8";"n";186.8076;966.5;NA;NA;1.03673047077082;"No"
33;"33_B9";"B9";"B329_LIKE+F16";934;0.142399997;"B";"9";"n";186.8076;966.5;NA;NA;0.966373512674599;"No"
33;"33_C10";"C10";"B329_LIKE+F16";973;0.1206;"C";"10";"n";186.8076;966.5;NA;NA;1.00672529746508;"No"
33;"33_C11";"C11";"B329_LIKE+F16";823;0.126599997;"C";"11";"n";186.8076;966.5;NA;NA;0.851526125193999;"No"
33;"33_C2";"C2";"B329_LIKE+F16";713;0.126100004;"C";"2";"n";186.8076;966.5;NA;NA;0.737713398861873;"No"
33;"33_C3";"C3";"B329_LIKE+F16";744;0.123199999;"C";"3";"n";186.8076;966.5;NA;NA;0.769787894464563;"No"
33;"33_C4";"C4";"B329_LIKE+F16";727;0.117600001;"C";"4";"n";186.8076;966.5;NA;NA;0.752198654940507;"No"
33;"33_C5";"C5";"B329_LIKE+F16";874;0.1611;"C";"5";"n";186.8076;966.5;NA;NA;0.904293843766167;"No"
33;"33_C6";"C6";"B329_LIKE+F16";803;0.120399997;"C";"6";"n";186.8076;966.5;NA;NA;0.830832902224521;"No"
33;"33_C7";"C7";"B329_LIKE+F16";718;0.118799999;"C";"7";"n";186.8076;966.5;NA;NA;0.742886704604242;"No"
33;"33_C8";"C8";"B329_LIKE+F16";777;0.122900002;"C";"8";"n";186.8076;966.5;NA;NA;0.803931712364201;"No"
33;"33_C9";"C9";"B329_LIKE+F16";892;0.203999996;"C";"9";"n";186.8076;966.5;NA;NA;0.922917744438696;"No"
33;"33_D10";"D10";"B329_LIKE+F16";840;0.126699999;"D";"10";"n";186.8076;966.5;NA;NA;0.869115364718055;"No"
33;"33_D11";"D11";"B329_LIKE+F16";1003;0.143299997;"D";"11";"n";186.8076;966.5;NA;NA;1.0377651319193;"No"
33;"33_D2";"D2";"B329_LIKE+F16";745;0.123999998;"D";"2";"n";186.8076;966.5;NA;NA;0.770822555613037;"No"
33;"33_D3";"D3";"B329_LIKE+F16";786;0.127299994;"D";"3";"n";186.8076;966.5;NA;NA;0.813243662700466;"No"
33;"33_D4";"D4";"B329_LIKE+F16";839;0.240600005;"D";"4";"n";186.8076;966.5;NA;NA;0.868080703569581;"No"
33;"33_D5";"D5";"B329_LIKE+F16";933;0.129700005;"D";"5";"n";186.8076;966.5;NA;NA;0.965338851526125;"No"
33;"33_D6";"D6";"B329_LIKE+F16";871;0.289099991;"D";"6";"n";186.8076;966.5;NA;NA;0.901189860320745;"No"
33;"33_D7";"D7";"B329_LIKE+F16";880;0.166600004;"D";"7";"n";186.8076;966.5;NA;NA;0.91050181065701;"No"
33;"33_D8";"D8";"B329_LIKE+F16";968;0.131300002;"D";"8";"n";186.8076;966.5;NA;NA;1.00155199172271;"No"
33;"33_D9";"D9";"B329_LIKE+F16";1021;0.137999997;"D";"9";"n";186.8076;966.5;NA;NA;1.05638903259183;"No"
33;"33_E10";"E10";"B329_LIKE+F16";864;0.139699996;"E";"10";"n";186.8076;966.5;NA;NA;0.893947232281428;"No"
33;"33_E11";"E11";"B329_LIKE+F16";860;0.133900002;"E";"11";"n";186.8076;966.5;NA;NA;0.889808587687532;"No"
33;"33_E2";"E2";"B329_LIKE+F16";1483;0.183500007;"E";"2";"n";186.8076;966.5;NA;NA;1.53440248318676;"No"
33;"33_E3";"E3";"B329_LIKE+F16";799;0.133100003;"E";"3";"n";186.8076;966.5;NA;NA;0.826694257630626;"No"
33;"33_E4";"E4";"B329_LIKE+F16";830;0.132699996;"E";"4";"n";186.8076;966.5;NA;NA;0.858768753233316;"No"
33;"33_E5";"E5";"B329_LIKE+F16";826;0.126499996;"E";"5";"n";186.8076;966.5;NA;NA;0.854630108639421;"No"
33;"33_E6";"E6";"B329_LIKE+F16";816;0.132599995;"E";"6";"n";186.8076;966.5;NA;NA;0.844283497154682;"No"
33;"33_E7";"E7";"B329_LIKE+F16";796;0.135199994;"E";"7";"n";186.8076;966.5;NA;NA;0.823590274185204;"No"
33;"33_E8";"E8";"B329_LIKE+F16";974;0.139799997;"E";"8";"n";186.8076;966.5;NA;NA;1.00775995861355;"No"
33;"33_E9";"E9";"B329_LIKE+F16";809;0.128199995;"E";"9";"n";186.8076;966.5;NA;NA;0.837040869115365;"No"
33;"33_F10";"F10";"B329_LIKE+F16";1046;0.145899996;"F";"10";"n";186.8076;966.5;NA;NA;1.08225556130367;"No"
33;"33_F11";"F11";"B329_LIKE+F16";1267;0.1426;"F";"11";"n";186.8076;966.5;NA;NA;1.3109156751164;"No"
33;"33_F2";"F2";"B329_LIKE+F16";853;0.1417;"F";"2";"n";186.8076;966.5;NA;NA;0.882565959648215;"No"
33;"33_F3";"F3";"B329_LIKE+F16";856;0.149399996;"F";"3";"n";186.8076;966.5;NA;NA;0.885669943093637;"No"
33;"33_F4";"F4";"B329_LIKE+F16";910;0.148200005;"F";"4";"n";186.8076;966.5;NA;NA;0.941541645111226;"No"
33;"33_F5";"F5";"B329_LIKE+F16";1322;0.165199995;"F";"5";"n";186.8076;966.5;NA;NA;1.36782203828246;"No"
33;"33_F6";"F6";"B329_LIKE+F16";1058;0.1426;"F";"6";"n";186.8076;966.5;NA;NA;1.09467149508536;"No"
33;"33_F7";"F7";"B329_LIKE+F16";986;0.145400003;"F";"7";"n";186.8076;966.5;NA;NA;1.02017589239524;"No"
33;"33_F8";"F8";"B329_LIKE+F16";950;0.139200002;"F";"8";"n";186.8076;966.5;NA;NA;0.982928091050181;"No"
33;"33_F9";"F9";"B329_LIKE+F16";965;0.1347;"F";"9";"n";186.8076;966.5;NA;NA;0.998448008277289;"No"
33;"33_G10";"G10";"B329_LIKE+F16";1123;0.160099998;"G";"10";"n";186.8076;966.5;NA;NA;1.16192446973616;"No"
33;"33_G11";"G11";"B329_LIKE+F16";1146;0.1435;"G";"11";"n";186.8076;966.5;NA;NA;1.18572167615106;"No"
33;"33_G2";"G2";"B329_LIKE+F16";1103;0.202999994;"G";"2";"n";186.8076;966.5;NA;NA;1.14123124676668;"No"
33;"33_G3";"G3";"B329_LIKE+F16";935;0.149299994;"G";"3";"n";186.8076;966.5;NA;NA;0.967408173823073;"No"
33;"33_G4";"G4";"B329_LIKE+F16";926;0.141000003;"G";"4";"n";186.8076;966.5;NA;NA;0.958096223486808;"No"
33;"33_G5";"G5";"B329_LIKE+F16";1098;0.151299998;"G";"5";"n";186.8076;966.5;NA;NA;1.13605794102431;"No"
33;"33_G6";"G6";"B329_LIKE+F16";1144;0.165399998;"G";"6";"n";186.8076;966.5;NA;NA;1.18365235385411;"No"
33;"33_G7";"G7";"B329_LIKE+F16";1204;0.166299999;"G";"7";"n";186.8076;966.5;NA;NA;1.24573202276255;"No"
33;"33_G8";"G8";"B329_LIKE+F16";1108;0.186299995;"G";"8";"n";186.8076;966.5;NA;NA;1.14640455250905;"No"
33;"33_G9";"G9";"B329_LIKE+F16";1105;0.148300007;"G";"9";"n";186.8076;966.5;NA;NA;1.14330056906363;"No"
34;"34_B10";"B10";"B329_LIKE+F16";931;0.144800007;"B";"10";"n";114.1602;845;NA;NA;1.10177514792899;"No"
34;"34_B11";"B11";"B329_LIKE+F16";903;0.143000007;"B";"11";"n";114.1602;845;NA;NA;1.06863905325444;"No"
34;"34_B2";"B2";"B329_LIKE+F16";845;0.137199998;"B";"2";"n";114.1602;845;NA;NA;1;"No"
34;"34_B3";"B3";"B329_LIKE+F16";831;0.145300001;"B";"3";"n";114.1602;845;NA;NA;0.983431952662722;"No"
34;"34_B4";"B4";"B329_LIKE+F16";856;0.145899996;"B";"4";"n";114.1602;845;NA;NA;1.01301775147929;"No"
34;"34_B5";"B5";"B329_LIKE+F16";825;0.134399995;"B";"5";"n";114.1602;845;NA;NA;0.976331360946746;"No"
34;"34_B6";"B6";"B329_LIKE+F16";792;0.128999993;"B";"6";"n";114.1602;845;NA;NA;0.937278106508876;"No"
34;"34_B7";"B7";"B329_LIKE+F16";881;0.137199998;"B";"7";"n";114.1602;845;NA;NA;1.04260355029586;"No"
34;"34_B8";"B8";"B329_LIKE+F16";848;0.130099997;"B";"8";"n";114.1602;845;NA;NA;1.00355029585799;"No"
34;"34_B9";"B9";"B329_LIKE+F16";953;0.146500006;"B";"9";"n";114.1602;845;NA;NA;1.12781065088757;"No"
34;"34_C10";"C10";"B329_LIKE+F16";872;0.147300005;"C";"10";"n";114.1602;845;NA;NA;1.03195266272189;"No"
34;"34_C11";"C11";"B329_LIKE+F16";948;0.143600002;"C";"11";"n";114.1602;845;NA;NA;1.12189349112426;"No"
34;"34_C2";"C2";"B329_LIKE+F16";1069;0.1391;"C";"2";"n";114.1602;845;NA;NA;1.26508875739645;"No"
34;"34_C3";"C3";"B329_LIKE+F16";722;0.123499997;"C";"3";"n";114.1602;845;NA;NA;0.854437869822485;"No"
34;"34_C4";"C4";"B329_LIKE+F16";704;0.126900002;"C";"4";"n";114.1602;845;NA;NA;0.833136094674556;"No"
34;"34_C5";"C5";"B329_LIKE+F16";698;0.123999998;"C";"5";"n";114.1602;845;NA;NA;0.82603550295858;"No"
34;"34_C6";"C6";"B329_LIKE+F16";1525;0.158999994;"C";"6";"n";114.1602;845;NA;NA;1.80473372781065;"No"
34;"34_C7";"C7";"B329_LIKE+F16";862;0.143600002;"C";"7";"n";114.1602;845;NA;NA;1.02011834319527;"No"
34;"34_C8";"C8";"B329_LIKE+F16";900;0.140200004;"C";"8";"n";114.1602;845;NA;NA;1.06508875739645;"No"
34;"34_C9";"C9";"B329_LIKE+F16";914;0.142100006;"C";"9";"n";114.1602;845;NA;NA;1.08165680473373;"No"
34;"34_D10";"D10";"B329_LIKE+F16";865;0.142700002;"D";"10";"n";114.1602;845;NA;NA;1.02366863905325;"No"
34;"34_D11";"D11";"B329_LIKE+F16";869;0.135399997;"D";"11";"n";114.1602;845;NA;NA;1.02840236686391;"No"
34;"34_D2";"D2";"B329_LIKE+F16";607;0.117299996;"D";"2";"n";114.1602;845;NA;NA;0.718343195266272;"No"
34;"34_D3";"D3";"B329_LIKE+F16";666;0.118600003;"D";"3";"n";114.1602;845;NA;NA;0.788165680473373;"No"
34;"34_D4";"D4";"B329_LIKE+F16";754;0.106899999;"D";"4";"n";114.1602;845;NA;NA;0.892307692307692;"No"
34;"34_D5";"D5";"B329_LIKE+F16";856;0.137899995;"D";"5";"n";114.1602;845;NA;NA;1.01301775147929;"No"
34;"34_D6";"D6";"B329_LIKE+F16";909;0.150099993;"D";"6";"n";114.1602;845;NA;NA;1.07573964497041;"No"
34;"34_D7";"D7";"B329_LIKE+F16";805;0.128299996;"D";"7";"n";114.1602;845;NA;NA;0.952662721893491;"No"
34;"34_D8";"D8";"B329_LIKE+F16";942;0.145899996;"D";"8";"n";114.1602;845;NA;NA;1.11479289940828;"No"
34;"34_D9";"D9";"B329_LIKE+F16";925;0.145899996;"D";"9";"n";114.1602;845;NA;NA;1.09467455621302;"No"
34;"34_E10";"E10";"B329_LIKE+F16";653;0.1175;"E";"10";"n";114.1602;845;NA;NA;0.772781065088757;"No"
34;"34_E11";"E11";"B329_LIKE+F16";790;0.1259;"E";"11";"n";114.1602;845;NA;NA;0.93491124260355;"No"
34;"34_E2";"E2";"B329_LIKE+F16";736;0.128600001;"E";"2";"n";114.1602;845;NA;NA;0.871005917159763;"No"
34;"34_E3";"E3";"B329_LIKE+F16";671;0.1435;"E";"3";"n";114.1602;845;NA;NA;0.794082840236686;"No"
34;"34_E4";"E4";"B329_LIKE+F16";728;0.127299994;"E";"4";"n";114.1602;845;NA;NA;0.861538461538462;"No"
34;"34_E5";"E5";"B329_LIKE+F16";651;0.116800003;"E";"5";"n";114.1602;845;NA;NA;0.770414201183432;"No"
34;"34_E6";"E6";"B329_LIKE+F16";723;0.133100003;"E";"6";"n";114.1602;845;NA;NA;0.855621301775148;"No"
34;"34_E7";"E7";"B329_LIKE+F16";648;0.128299996;"E";"7";"n";114.1602;845;NA;NA;0.766863905325444;"No"
34;"34_E8";"E8";"B329_LIKE+F16";756;0.140200004;"E";"8";"n";114.1602;845;NA;NA;0.894674556213018;"No"
34;"34_E9";"E9";"B329_LIKE+F16";753;0.131099999;"E";"9";"n";114.1602;845;NA;NA;0.89112426035503;"No"
34;"34_F10";"F10";"B329_LIKE+F16";1382;0.155699998;"F";"10";"n";114.1602;845;NA;NA;1.63550295857988;"No"
34;"34_F11";"F11";"B329_LIKE+F16";842;0.138099998;"F";"11";"n";114.1602;845;NA;NA;0.996449704142012;"No"
34;"34_F2";"F2";"B329_LIKE+F16";717;0.132499993;"F";"2";"n";114.1602;845;NA;NA;0.848520710059172;"No"
34;"34_F3";"F3";"B329_LIKE+F16";691;0.116599999;"F";"3";"n";114.1602;845;NA;NA;0.817751479289941;"No"
34;"34_F4";"F4";"B329_LIKE+F16";679;0.120200001;"F";"4";"n";114.1602;845;NA;NA;0.803550295857988;"No"
34;"34_F5";"F5";"B329_LIKE+F16";818;0.131500006;"F";"5";"n";114.1602;845;NA;NA;0.968047337278107;"No"
34;"34_F6";"F6";"B329_LIKE+F16";850;0.132100001;"F";"6";"n";114.1602;845;NA;NA;1.00591715976331;"No"
34;"34_F7";"F7";"B329_LIKE+F16";777;0.128600001;"F";"7";"n";114.1602;845;NA;NA;0.919526627218935;"No"
34;"34_F8";"F8";"B329_LIKE+F16";853;0.137999997;"F";"8";"n";114.1602;845;NA;NA;1.0094674556213;"No"
34;"34_F9";"F9";"B329_LIKE+F16";843;0.135100007;"F";"9";"n";114.1602;845;NA;NA;0.997633136094675;"No"
34;"34_G10";"G10";"B329_LIKE+F16";1081;0.156200007;"G";"10";"n";114.1602;845;NA;NA;1.2792899408284;"No"
34;"34_G11";"G11";"B329_LIKE+F16";902;0.147300005;"G";"11";"n";114.1602;845;NA;NA;1.06745562130178;"No"
34;"34_G2";"G2";"B329_LIKE+F16";795;0.129199997;"G";"2";"n";114.1602;845;NA;NA;0.940828402366864;"No"
34;"34_G3";"G3";"B329_LIKE+F16";774;0.128299996;"G";"3";"n";114.1602;845;NA;NA;0.915976331360947;"No"
34;"34_G4";"G4";"B329_LIKE+F16";769;0.132499993;"G";"4";"n";114.1602;845;NA;NA;0.910059171597633;"No"
34;"34_G5";"G5";"B329_LIKE+F16";899;0.145099998;"G";"5";"n";114.1602;845;NA;NA;1.06390532544379;"No"
34;"34_G6";"G6";"B329_LIKE+F16";939;0.150900006;"G";"6";"n";114.1602;845;NA;NA;1.1112426035503;"No"
34;"34_G7";"G7";"B329_LIKE+F16";951;0.144999996;"G";"7";"n";114.1602;845;NA;NA;1.12544378698225;"No"
34;"34_G8";"G8";"B329_LIKE+F16";951;0.143199995;"G";"8";"n";114.1602;845;NA;NA;1.12544378698225;"No"
34;"34_G9";"G9";"B329_LIKE+F16";896;0.142199993;"G";"9";"n";114.1602;845;NA;NA;1.0603550295858;"No"
35;"35_B10";"B10";"B329_LIKE+F16";989;0.298700005;"B";"10";"n";138.6231;920;NA;NA;1.075;"No"
35;"35_B11";"B11";"B329_LIKE+F16";875;0.138999999;"B";"11";"n";138.6231;920;NA;NA;0.951086956521739;"No"
35;"35_B2";"B2";"B329_LIKE+F16";836;0.137999997;"B";"2";"n";138.6231;920;NA;NA;0.908695652173913;"No"
35;"35_B3";"B3";"B329_LIKE+F16";845;0.136000007;"B";"3";"n";138.6231;920;NA;NA;0.918478260869565;"No"
35;"35_B4";"B4";"B329_LIKE+F16";810;0.134000003;"B";"4";"n";138.6231;920;NA;NA;0.880434782608696;"No"
35;"35_B5";"B5";"B329_LIKE+F16";743;0.127700001;"B";"5";"n";138.6231;920;NA;NA;0.807608695652174;"No"
35;"35_B6";"B6";"B329_LIKE+F16";1165;0.127599999;"B";"6";"n";138.6231;920;NA;NA;1.26630434782609;"No"
35;"35_B7";"B7";"B329_LIKE+F16";966;0.227599993;"B";"7";"n";138.6231;920;NA;NA;1.05;"No"
35;"35_B8";"B8";"B329_LIKE+F16";668;0.217199996;"B";"8";"n";138.6231;920;NA;NA;0.726086956521739;"No"
35;"35_B9";"B9";"B329_LIKE+F16";860;0.271499991;"B";"9";"n";138.6231;920;NA;NA;0.934782608695652;"No"
35;"35_C10";"C10";"B329_LIKE+F16";999;0.167899996;"C";"10";"n";138.6231;920;NA;NA;1.08586956521739;"No"
35;"35_C11";"C11";"B329_LIKE+F16";857;0.140499994;"C";"11";"n";138.6231;920;NA;NA;0.931521739130435;"No"
35;"35_C2";"C2";"B329_LIKE+F16";857;0.142399997;"C";"2";"n";138.6231;920;NA;NA;0.931521739130435;"No"
35;"35_C3";"C3";"B329_LIKE+F16";880;0.139599994;"C";"3";"n";138.6231;920;NA;NA;0.956521739130435;"No"
35;"35_C4";"C4";"B329_LIKE+F16";869;0.1391;"C";"4";"n";138.6231;920;NA;NA;0.944565217391304;"No"
35;"35_C5";"C5";"B329_LIKE+F16";1186;0.169499993;"C";"5";"n";138.6231;920;NA;NA;1.28913043478261;"No"
35;"35_C6";"C6";"B329_LIKE+F16";954;0.147699997;"C";"6";"n";138.6231;920;NA;NA;1.03695652173913;"No"
35;"35_C7";"C7";"B329_LIKE+F16";1173;0.168200001;"C";"7";"n";138.6231;920;NA;NA;1.275;"No"
35;"35_C8";"C8";"B329_LIKE+F16";1075;0.163900003;"C";"8";"n";138.6231;920;NA;NA;1.16847826086957;"No"
35;"35_C9";"C9";"B329_LIKE+F16";764;0.408699989;"C";"9";"n";138.6231;920;NA;NA;0.830434782608696;"No"
35;"35_D10";"D10";"B329_LIKE+F16";836;0.244299993;"D";"10";"n";138.6231;920;NA;NA;0.908695652173913;"No"
35;"35_D11";"D11";"B329_LIKE+F16";723;0.126599997;"D";"11";"n";138.6231;920;NA;NA;0.785869565217391;"No"
35;"35_D2";"D2";"B329_LIKE+F16";830;0.134299994;"D";"2";"n";138.6231;920;NA;NA;0.902173913043478;"No"
35;"35_D3";"D3";"B329_LIKE+F16";741;0.134000003;"D";"3";"n";138.6231;920;NA;NA;0.805434782608696;"No"
35;"35_D4";"D4";"B329_LIKE+F16";788;0.1417;"D";"4";"n";138.6231;920;NA;NA;0.856521739130435;"No"
35;"35_D5";"D5";"B329_LIKE+F16";967;0.150800005;"D";"5";"n";138.6231;920;NA;NA;1.05108695652174;"No"
35;"35_D6";"D6";"B329_LIKE+F16";804;0.139599994;"D";"6";"n";138.6231;920;NA;NA;0.873913043478261;"No"
35;"35_D7";"D7";"B329_LIKE+F16";882;0.136099994;"D";"7";"n";138.6231;920;NA;NA;0.958695652173913;"No"
35;"35_D8";"D8";"B329_LIKE+F16";923;0.132699996;"D";"8";"n";138.6231;920;NA;NA;1.00326086956522;"No"
35;"35_D9";"D9";"B329_LIKE+F16";728;0.129700005;"D";"9";"n";138.6231;920;NA;NA;0.791304347826087;"No"
35;"35_E10";"E10";"B329_LIKE+F16";766;0.126200005;"E";"10";"n";138.6231;920;NA;NA;0.832608695652174;"No"
35;"35_E11";"E11";"B329_LIKE+F16";841;0.142399997;"E";"11";"n";138.6231;920;NA;NA;0.914130434782609;"No"
35;"35_E2";"E2";"B329_LIKE+F16";766;0.129700005;"E";"2";"n";138.6231;920;NA;NA;0.832608695652174;"No"
35;"35_E3";"E3";"B329_LIKE+F16";677;0.120399997;"E";"3";"n";138.6231;920;NA;NA;0.735869565217391;"No"
35;"35_E4";"E4";"B329_LIKE+F16";742;0.132100001;"E";"4";"n";138.6231;920;NA;NA;0.806521739130435;"No"
35;"35_E5";"E5";"B329_LIKE+F16";786;0.130400002;"E";"5";"n";138.6231;920;NA;NA;0.854347826086956;"No"
35;"35_E6";"E6";"B329_LIKE+F16";938;0.145699993;"E";"6";"n";138.6231;920;NA;NA;1.0195652173913;"No"
35;"35_E7";"E7";"B329_LIKE+F16";897;0.143800005;"E";"7";"n";138.6231;920;NA;NA;0.975;"No"
35;"35_E8";"E8";"B329_LIKE+F16";968;0.180000007;"E";"8";"n";138.6231;920;NA;NA;1.05217391304348;"No"
35;"35_E9";"E9";"B329_LIKE+F16";823;0.142900005;"E";"9";"n";138.6231;920;NA;NA;0.894565217391304;"No"
35;"35_F10";"F10";"B329_LIKE+F16";985;0.161300004;"F";"10";"n";138.6231;920;NA;NA;1.07065217391304;"No"
35;"35_F11";"F11";"B329_LIKE+F16";1026;0.158700004;"F";"11";"n";138.6231;920;NA;NA;1.11521739130435;"No"
35;"35_F2";"F2";"B329_LIKE+F16";1138;0.159500003;"F";"2";"n";138.6231;920;NA;NA;1.23695652173913;"No"
35;"35_F3";"F3";"B329_LIKE+F16";1080;0.168200001;"F";"3";"n";138.6231;920;NA;NA;1.17391304347826;"No"
35;"35_F4";"F4";"B329_LIKE+F16";1093;0.153999999;"F";"4";"n";138.6231;920;NA;NA;1.18804347826087;"No"
35;"35_F5";"F5";"B329_LIKE+F16";970;0.132200003;"F";"5";"n";138.6231;920;NA;NA;1.05434782608696;"No"
35;"35_F6";"F6";"B329_LIKE+F16";1036;0.206400007;"F";"6";"n";138.6231;920;NA;NA;1.12608695652174;"No"
35;"35_F7";"F7";"B329_LIKE+F16";966;0.141100004;"F";"7";"n";138.6231;920;NA;NA;1.05;"No"
35;"35_F8";"F8";"B329_LIKE+F16";919;0.149700001;"F";"8";"n";138.6231;920;NA;NA;0.998913043478261;"No"
35;"35_F9";"F9";"B329_LIKE+F16";996;0.135399997;"F";"9";"n";138.6231;920;NA;NA;1.08260869565217;"No"
35;"35_G10";"G10";"B329_LIKE+F16";1148;0.169300005;"G";"10";"n";138.6231;920;NA;NA;1.24782608695652;"No"
35;"35_G11";"G11";"B329_LIKE+F16";1092;0.172199994;"G";"11";"n";138.6231;920;NA;NA;1.18695652173913;"No"
