,Strain1,Strain2,Host,Media,Growth,OD600,Phylum,Class,Order,Phylum_alternative
6171,F7374,Truncatella_angustata_MPI-SDFR-AT-0073,A_thaliana,Glucose,Glucose [Tf-T0],0.351488889,Ascomycota,Sordariomycetes,Xylariales,Ascomycota
6182,F7374,Truncatella_angustata_MPI-SDFR-AT-0073,A_thaliana,Glucose,Glucose [Tf-T0],0.455977778,Ascomycota,Sordariomycetes,Xylariales,Ascomycota
6192,F83,Sordaria_sp._MPI-SDFR-AT-0083,A_thaliana,Glucose,Glucose [Tf-T0],0,Ascomycota,Sordariomycetes,Sordariales,Ascomycota
6202,F83,Sordaria_sp._MPI-SDFR-AT-0083,A_thaliana,Glucose,Glucose [Tf-T0],0,Ascomycota,Sordariomycetes,Sordariales,Ascomycota
6211,F83,Sordaria_sp._MPI-SDFR-AT-0083,A_thaliana,Glucose,Glucose [Tf-T0],0,Ascomycota,Sordariomycetes,Sordariales,Ascomycota
6252,AT0064,Alternaria_alternata_MPI-PUGE-AT-0064,A_thaliana,3OMG,3-O-MG [Tf-T0],0,Ascomycota,Dothideomycetes,Pleosporales,Ascomycota
6262,AT0064,Alternaria_alternata_MPI-PUGE-AT-0064,A_thaliana,3OMG,3-O-MG [Tf-T0],0,Ascomycota,Dothideomycetes,Pleosporales,Ascomycota
6271,AT0064,Alternaria_alternata_MPI-PUGE-AT-0064,A_thaliana,3OMG,3-O-MG [Tf-T0],0,Ascomycota,Dothideomycetes,Pleosporales,Ascomycota
6281,AT0079,Chaetomium_globosum_MPI-SDFR-AT-0079,A_thaliana,3OMG,3-O-MG [Tf-T0],0.022822222,Ascomycota,Sordariomycetes,Sordariales,Ascomycota
6291,AT0079,Chaetomium_globosum_MPI-SDFR-AT-0079,A_thaliana,3OMG,3-O-MG [Tf-T0],0,Ascomycota,Sordariomycetes,Sordariales,Ascomycota
6301,AT0079,Chaetomium_globosum_MPI-SDFR-AT-0079,A_thaliana,3OMG,3-O-MG [Tf-T0],0.031388889,Ascomycota,Sordariomycetes,Sordariales,Ascomycota
6311,AT0100,Boeremia_exigua_MPI-SDFR-AT-0100,A_thaliana,3OMG,3-O-MG [Tf-T0],0.151644444,Ascomycota,Dothideomycetes,Pleosporales,Ascomycota
6321,AT0100,Boeremia_exigua_MPI-SDFR-AT-0100,A_thaliana,3OMG,3-O-MG [Tf-T0],0.196555556,Ascomycota,Dothideomycetes,Pleosporales,Ascomycota
6331,AT0100,Boeremia_exigua_MPI-SDFR-AT-0100,A_thaliana,3OMG,3-O-MG [Tf-T0],0.222722222,Ascomycota,Dothideomycetes,Pleosporales,Ascomycota
6341,AT0134,Ilyonectria_sp._MPI-CAGE-AT-0134,A_thaliana,3OMG,3-O-MG [Tf-T0],0.225477778,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
6351,AT0134,Ilyonectria_sp._MPI-CAGE-AT-0134,A_thaliana,3OMG,3-O-MG [Tf-T0],0.184755556,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
6362,AT0134,Ilyonectria_sp._MPI-CAGE-AT-0134,A_thaliana,3OMG,3-O-MG [Tf-T0],0.253433333,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
6372,AT0135,Halenospora_varia_MPI-CAGE-AT-0135,A_thaliana,3OMG,3-O-MG [Tf-T0],0.195988889,Ascomycota,Leotiomycetes,Helotiales,Ascomycota
6382,AT0135,Halenospora_varia_MPI-CAGE-AT-0135,A_thaliana,3OMG,3-O-MG [Tf-T0],0.1541,Ascomycota,Leotiomycetes,Helotiales,Ascomycota
6391,AT0135,Halenospora_varia_MPI-CAGE-AT-0135,A_thaliana,3OMG,3-O-MG [Tf-T0],0.1473,Ascomycota,Leotiomycetes,Helotiales,Ascomycota
6401,AT0147,Dactylonectria_macrodidyma_MPI-CAGE-AT-0147,A_thaliana,3OMG,3-O-MG [Tf-T0],0.119088889,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
6413,AT0147,Dactylonectria_macrodidyma_MPI-CAGE-AT-0147,A_thaliana,3OMG,3-O-MG [Tf-T0],0.085122222,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
6422,AT0147,Dactylonectria_macrodidyma_MPI-CAGE-AT-0147,A_thaliana,3OMG,3-O-MG [Tf-T0],0.115988889,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
6432,F1,Verticillium_dahliae_MPI-CAGE-AT-0001,A_thaliana,3OMG,3-O-MG [Tf-T0],0.037811111,Ascomycota,Sordariomycetes,Glomerellales,Ascomycota
6441,F1,Verticillium_dahliae_MPI-CAGE-AT-0001,A_thaliana,3OMG,3-O-MG [Tf-T0],0.036533333,Ascomycota,Sordariomycetes,Glomerellales,Ascomycota
6451,F1,Verticillium_dahliae_MPI-CAGE-AT-0001,A_thaliana,3OMG,3-O-MG [Tf-T0],0.035266667,Ascomycota,Sordariomycetes,Glomerellales,Ascomycota
6461,F129,Chaetomium_sp._MPI-SDFR-AT-0129,A_thaliana,3OMG,3-O-MG [Tf-T0],0.0362,Ascomycota,Sordariomycetes,Sordariales,Ascomycota
6472,F129,Chaetomium_sp._MPI-SDFR-AT-0129,A_thaliana,3OMG,3-O-MG [Tf-T0],0.035155556,Ascomycota,Sordariomycetes,Sordariales,Ascomycota
6482,F129,Chaetomium_sp._MPI-SDFR-AT-0129,A_thaliana,3OMG,3-O-MG [Tf-T0],0.067933333,Ascomycota,Sordariomycetes,Sordariales,Ascomycota
6492,F201,Fusarium_venenatum_MPI-CAGE-CH-0201,A_thaliana,3OMG,3-O-MG [Tf-T0],0.183266667,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
6501,F201,Fusarium_venenatum_MPI-CAGE-CH-0201,A_thaliana,3OMG,3-O-MG [Tf-T0],0.133166667,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
6512,F201,Fusarium_venenatum_MPI-CAGE-CH-0201,A_thaliana,3OMG,3-O-MG [Tf-T0],0.083444444,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
6521,F212,Fusarium_oxysporum_MPI-CAGE-CH-0212,A_thaliana,3OMG,3-O-MG [Tf-T0],0.103588889,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
6532,F212,Fusarium_oxysporum_MPI-CAGE-CH-0212,A_thaliana,3OMG,3-O-MG [Tf-T0],0.087688889,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
6542,F212,Fusarium_oxysporum_MPI-CAGE-CH-0212,A_thaliana,3OMG,3-O-MG [Tf-T0],0.118533333,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
6552,F44,Fusarium_tricinctum_MPI-SDFR-AT-0044,A_thaliana,3OMG,3-O-MG [Tf-T0],0.144666667,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
6561,F44,Fusarium_tricinctum_MPI-SDFR-AT-0044,A_thaliana,3OMG,3-O-MG [Tf-T0],0.1523,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
6571,F44,Fusarium_tricinctum_MPI-SDFR-AT-0044,A_thaliana,3OMG,3-O-MG [Tf-T0],0.155455556,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
6581,F68,Fusarium_tricinctum_MPI-SDFR-AT-0068,A_thaliana,3OMG,3-O-MG [Tf-T0],0.117966667,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
6592,F68,Fusarium_tricinctum_MPI-SDFR-AT-0068,A_thaliana,3OMG,3-O-MG [Tf-T0],0.069388889,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
6602,F68,Fusarium_tricinctum_MPI-SDFR-AT-0068,A_thaliana,3OMG,3-O-MG [Tf-T0],0.189077778,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
6613,F72,Fusarium_sp._MPI-SDFR-AT-0072,A_thaliana,3OMG,3-O-MG [Tf-T0],0.257877778,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
6621,F72,Fusarium_sp._MPI-SDFR-AT-0072,A_thaliana,3OMG,3-O-MG [Tf-T0],0.151166667,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
6631,F72,Fusarium_sp._MPI-SDFR-AT-0072,A_thaliana,3OMG,3-O-MG [Tf-T0],0.134122222,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
6641,F7374,Truncatella_angustata_MPI-SDFR-AT-0073,A_thaliana,3OMG,3-O-MG [Tf-T0],0.184366667,Ascomycota,Sordariomycetes,Xylariales,Ascomycota
6651,F7374,Truncatella_angustata_MPI-SDFR-AT-0073,A_thaliana,3OMG,3-O-MG [Tf-T0],0.172488889,Ascomycota,Sordariomycetes,Xylariales,Ascomycota
6661,F7374,Truncatella_angustata_MPI-SDFR-AT-0073,A_thaliana,3OMG,3-O-MG [Tf-T0],0.1714,Ascomycota,Sordariomycetes,Xylariales,Ascomycota
6671,F83,Sordaria_sp._MPI-SDFR-AT-0083,A_thaliana,3OMG,3-O-MG [Tf-T0],0,Ascomycota,Sordariomycetes,Sordariales,Ascomycota
6681,F83,Sordaria_sp._MPI-SDFR-AT-0083,A_thaliana,3OMG,3-O-MG [Tf-T0],0.004555556,Ascomycota,Sordariomycetes,Sordariales,Ascomycota
6691,F83,Sordaria_sp._MPI-SDFR-AT-0083,A_thaliana,3OMG,3-O-MG [Tf-T0],0,Ascomycota,Sordariomycetes,Sordariales,Ascomycota
6731,Bn_01,Bn_01,B_napus,Water,water [Tf-T0],0.155322222,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
6741,Bn_01,Bn_01,B_napus,Water,water [Tf-T0],0.112833333,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
6751,Bn_01,Bn_01,B_napus,Water,water [Tf-T0],0.1314,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
676,Bn_03,Bn_03,B_napus,Water,water [Tf-T0],0.158122222,Ascomycota,Dothideomycetes,Cladosporiales,Ascomycota
6771,Bn_03,Bn_03,B_napus,Water,water [Tf-T0],0.190566667,Ascomycota,Dothideomycetes,Cladosporiales,Ascomycota
6781,Bn_03,Bn_03,B_napus,Water,water [Tf-T0],0.168,Ascomycota,Dothideomycetes,Cladosporiales,Ascomycota
6791,Bn_05,Bn_05,B_napus,Water,water [Tf-T0],0.146255556,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
680,Bn_05,Bn_05,B_napus,Water,water [Tf-T0],0.1334,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
681,Bn_05,Bn_05,B_napus,Water,water [Tf-T0],0.198877778,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
682,Bn_06,Bn_06,B_napus,Water,water [Tf-T0],0.217244444,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
6831,Bn_06,Bn_06,B_napus,Water,water [Tf-T0],0.189577778,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
6841,Bn_06,Bn_06,B_napus,Water,water [Tf-T0],0.236755556,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
6851,Bn_07,Bn_07,B_napus,Water,water [Tf-T0],0.0785,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
686,Bn_07,Bn_07,B_napus,Water,water [Tf-T0],0,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
687,Bn_07,Bn_07,B_napus,Water,water [Tf-T0],0,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
688,Bn_08,Bn_08,B_napus,Water,water [Tf-T0],0,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
6891,Bn_08,Bn_08,B_napus,Water,water [Tf-T0],0,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
6901,Bn_08,Bn_08,B_napus,Water,water [Tf-T0],0,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
6911,Bn_09,Bn_09,B_napus,Water,water [Tf-T0],0,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
692,Bn_09,Bn_09,B_napus,Water,water [Tf-T0],0.005977778,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
693,Bn_09,Bn_09,B_napus,Water,water [Tf-T0],0,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
6941,Bn_10,Bn_10,B_napus,Water,water [Tf-T0],0.164744444,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
6952,Bn_10,Bn_10,B_napus,Water,water [Tf-T0],0.160733333,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
6962,Bn_10,Bn_10,B_napus,Water,water [Tf-T0],0.235122222,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
6971,Bn_11,Bn_11,B_napus,Water,water [Tf-T0],0.104488889,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
698,Bn_11,Bn_11,B_napus,Water,water [Tf-T0],0.010622222,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
699,Bn_11,Bn_11,B_napus,Water,water [Tf-T0],0.009688889,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
700,Bn_14,Bn_14,B_napus,Water,water [Tf-T0],0.110755556,Ascomycota,Dothideomycetes,Pleosporales,Ascomycota
7012,Bn_14,Bn_14,B_napus,Water,water [Tf-T0],0.077011111,Ascomycota,Dothideomycetes,Pleosporales,Ascomycota
7021,Bn_14,Bn_14,B_napus,Water,water [Tf-T0],0.131377778,Ascomycota,Dothideomycetes,Pleosporales,Ascomycota
7031,Bn_15,Bn_15,B_napus,Water,water [Tf-T0],0.017344444,Ascomycota,Dothideomycetes,Cladosporiales,Ascomycota
704,Bn_15,Bn_15,B_napus,Water,water [Tf-T0],0.035655556,Ascomycota,Dothideomycetes,Cladosporiales,Ascomycota
705,Bn_15,Bn_15,B_napus,Water,water [Tf-T0],0.017655556,Ascomycota,Dothideomycetes,Cladosporiales,Ascomycota
706,Bn_16,Bn_16,B_napus,Water,water [Tf-T0],0.142855556,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
7071,Bn_16,Bn_16,B_napus,Water,water [Tf-T0],0.152688889,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
7081,Bn_16,Bn_16,B_napus,Water,water [Tf-T0],0.219577778,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
7091,Bn_17,Bn_17,B_napus,Water,water [Tf-T0],0.1184,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
710,Bn_17,Bn_17,B_napus,Water,water [Tf-T0],0.074244444,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
711,Bn_17,Bn_17,B_napus,Water,water [Tf-T0],0.049688889,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
712,Bn_18,Bn_18,B_napus,Water,water [Tf-T0],0.091422222,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
7131,Bn_18,Bn_18,B_napus,Water,water [Tf-T0],0.073933333,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
7141,Bn_18,Bn_18,B_napus,Water,water [Tf-T0],0.095988889,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
7152,Bn_19,Bn_19,B_napus,Water,water [Tf-T0],0,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
7161,Bn_19,Bn_19,B_napus,Water,water [Tf-T0],0.012844444,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
7171,Bn_19,Bn_19,B_napus,Water,water [Tf-T0],0,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
7213,Bn_21,Bn_21,B_napus,Water,water [Tf-T0],0.178711111,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
7221,Bn_21,Bn_21,B_napus,Water,water [Tf-T0],0.103877778,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
7231,Bn_21,Bn_21,B_napus,Water,water [Tf-T0],0.074388889,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
7241,Bn_22,Bn_22,B_napus,Water,water [Tf-T0],0.1071,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
7251,Bn_22,Bn_22,B_napus,Water,water [Tf-T0],0.106888889,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
7261,Bn_22,Bn_22,B_napus,Water,water [Tf-T0],0.114666667,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
7271,Bn_24,Bn_24,B_napus,Water,water [Tf-T0],0.054311111,Ascomycota,Dothideomycetes,Pleosporales,Ascomycota
7281,Bn_24,Bn_24,B_napus,Water,water [Tf-T0],0.025155556,Ascomycota,Dothideomycetes,Pleosporales,Ascomycota
7291,Bn_24,Bn_24,B_napus,Water,water [Tf-T0],0.009188889,Ascomycota,Dothideomycetes,Pleosporales,Ascomycota
7301,Bn_25,Bn_25,B_napus,Water,water [Tf-T0],0.045933333,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
7312,Bn_25,Bn_25,B_napus,Water,water [Tf-T0],0.030255556,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
7322,Bn_25,Bn_25,B_napus,Water,water [Tf-T0],0.186477778,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
7332,Bn_26,Bn_26,B_napus,Water,water [Tf-T0],0.1498,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
7341,Bn_26,Bn_26,B_napus,Water,water [Tf-T0],0.084855556,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
7351,Bn_26,Bn_26,B_napus,Water,water [Tf-T0],0.076888889,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
7362,Bn_27,Bn_27,B_napus,Water,water [Tf-T0],0,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
7372,Bn_27,Bn_27,B_napus,Water,water [Tf-T0],0,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
7382,Bn_27,Bn_27,B_napus,Water,water [Tf-T0],0,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
7391,Bn_28,Bn_28,B_napus,Water,water [Tf-T0],0.004144444,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
7401,Bn_28,Bn_28,B_napus,Water,water [Tf-T0],0.001811111,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
7411,Bn_28,Bn_28,B_napus,Water,water [Tf-T0],0.001333333,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
7422,Bn_29,Bn_29,B_napus,Water,water [Tf-T0],0,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
7432,Bn_29,Bn_29,B_napus,Water,water [Tf-T0],0,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
7442,Bn_29,Bn_29,B_napus,Water,water [Tf-T0],0.109522222,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
7451,Bn_30,Bn_30,B_napus,Water,water [Tf-T0],0.217377778,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
7461,Bn_30,Bn_30,B_napus,Water,water [Tf-T0],0.174888889,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
7471,Bn_30,Bn_30,B_napus,Water,water [Tf-T0],0.132533333,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
7482,Bn_31,Bn_31,B_napus,Water,water [Tf-T0],0,Ascomycota,Leotiomycetes,Helotiales,Ascomycota
7492,Bn_31,Bn_31,B_napus,Water,water [Tf-T0],0.0014,Ascomycota,Leotiomycetes,Helotiales,Ascomycota
7502,Bn_31,Bn_31,B_napus,Water,water [Tf-T0],0,Ascomycota,Leotiomycetes,Helotiales,Ascomycota
7511,Bn_32,Bn_32,B_napus,Water,water [Tf-T0],0.021377778,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
7521,Bn_32,Bn_32,B_napus,Water,water [Tf-T0],0.025044444,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
7531,Bn_32,Bn_32,B_napus,Water,water [Tf-T0],0.024511111,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
7542,Bn_33,Bn_33,B_napus,Water,water [Tf-T0],0.051688889,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
7552,Bn_33,Bn_33,B_napus,Water,water [Tf-T0],0.088311111,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
7562,Bn_33,Bn_33,B_napus,Water,water [Tf-T0],0.210611111,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
7571,Bn_34,Bn_34,B_napus,Water,water [Tf-T0],0.263088889,Ascomycota,Dothideomycetes,Cladosporiales,Ascomycota
7581,Bn_34,Bn_34,B_napus,Water,water [Tf-T0],0.223477778,Ascomycota,Dothideomycetes,Cladosporiales,Ascomycota
7591,Bn_34,Bn_34,B_napus,Water,water [Tf-T0],0.2028,Ascomycota,Dothideomycetes,Cladosporiales,Ascomycota
7601,Bn_35,Bn_35,B_napus,Water,water [Tf-T0],0.167722222,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
7612,Bn_35,Bn_35,B_napus,Water,water [Tf-T0],0.177144444,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
7621,Bn_35,Bn_35,B_napus,Water,water [Tf-T0],0.165022222,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
7631,Bn_37,Bn_37,B_napus,Water,water [Tf-T0],0.161244444,NA,NA,NA,NA
7641,Bn_37,Bn_37,B_napus,Water,water [Tf-T0],0.153188889,NA,NA,NA,NA
7651,Bn_37,Bn_37,B_napus,Water,water [Tf-T0],0.211277778,NA,NA,NA,NA
7691,Bn_38,Bn_38,B_napus,Water,water [Tf-T0],0.078555556,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
7701,Bn_38,Bn_38,B_napus,Water,water [Tf-T0],0.0334,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
7712,Bn_38,Bn_38,B_napus,Water,water [Tf-T0],0.053577778,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
7722,Bn_41,Bn_41,B_napus,Water,water [Tf-T0],0.067644444,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
7732,Bn_41,Bn_41,B_napus,Water,water [Tf-T0],0.098388889,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
7742,Bn_41,Bn_41,B_napus,Water,water [Tf-T0],0.102488889,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
7751,Bn_43,Bn_43,B_napus,Water,water [Tf-T0],0.184955556,Ascomycota,Dothideomycetes,Cladosporiales,Ascomycota
7761,Bn_43,Bn_43,B_napus,Water,water [Tf-T0],0.210722222,Ascomycota,Dothideomycetes,Cladosporiales,Ascomycota
7771,Bn_43,Bn_43,B_napus,Water,water [Tf-T0],0.225466667,Ascomycota,Dothideomycetes,Cladosporiales,Ascomycota
7782,Bn_44,Bn_44,B_napus,Water,water [Tf-T0],0.120844444,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
7792,Bn_44,Bn_44,B_napus,Water,water [Tf-T0],0.165611111,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
7802,Bn_44,Bn_44,B_napus,Water,water [Tf-T0],0.135888889,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
7812,Bn_46,Bn_46,B_napus,Water,water [Tf-T0],0.043611111,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
7821,Bn_46,Bn_46,B_napus,Water,water [Tf-T0],0,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
7831,Bn_46,Bn_46,B_napus,Water,water [Tf-T0],0.008111111,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
7842,Bn_47,Bn_47,B_napus,Water,water [Tf-T0],0.017844444,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
7852,Bn_47,Bn_47,B_napus,Water,water [Tf-T0],0.017411111,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
7862,Bn_47,Bn_47,B_napus,Water,water [Tf-T0],0.026022222,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
7871,Bn_50,Bn_50,B_napus,Water,water [Tf-T0],0,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
7881,Bn_50,Bn_50,B_napus,Water,water [Tf-T0],0,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
7891,Bn_50,Bn_50,B_napus,Water,water [Tf-T0],0,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
7902,Bn_52,Bn_52,B_napus,Water,water [Tf-T0],0,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
7912,Bn_52,Bn_52,B_napus,Water,water [Tf-T0],0,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
7922,Bn_52,Bn_52,B_napus,Water,water [Tf-T0],0.035211111,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
7931,Bn_53,Bn_53,B_napus,Water,water [Tf-T0],0.017388889,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
7941,Bn_53,Bn_53,B_napus,Water,water [Tf-T0],0,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
7951,Bn_53,Bn_53,B_napus,Water,water [Tf-T0],0,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
7962,Bn_54,Bn_54,B_napus,Water,water [Tf-T0],0.014277778,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
7972,Bn_54,Bn_54,B_napus,Water,water [Tf-T0],0,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
7982,Bn_54,Bn_54,B_napus,Water,water [Tf-T0],0.025288889,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
7991,Bn_56,Bn_56,B_napus,Water,water [Tf-T0],0,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
8001,Bn_56,Bn_56,B_napus,Water,water [Tf-T0],0,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
8011,Bn_56,Bn_56,B_napus,Water,water [Tf-T0],0,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
8022,Bn_57,Bn_57,B_napus,Water,water [Tf-T0],0.023611111,NA,NA,NA,NA
8032,Bn_57,Bn_57,B_napus,Water,water [Tf-T0],0.034266667,NA,NA,NA,NA
8042,Bn_57,Bn_57,B_napus,Water,water [Tf-T0],0.145011111,NA,NA,NA,NA
8051,Bn_59,Bn_59,B_napus,Water,water [Tf-T0],0.062988889,Ascomycota,Dothideomycetes,Cladosporiales,Ascomycota
8061,Bn_59,Bn_59,B_napus,Water,water [Tf-T0],0.0205,Ascomycota,Dothideomycetes,Cladosporiales,Ascomycota
8071,Bn_59,Bn_59,B_napus,Water,water [Tf-T0],0,Ascomycota,Dothideomycetes,Cladosporiales,Ascomycota
8081,Bn_60,Bn_60,B_napus,Water,water [Tf-T0],0.038066667,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
8091,Bn_60,Bn_60,B_napus,Water,water [Tf-T0],0,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
8101,Bn_60,Bn_60,B_napus,Water,water [Tf-T0],0.082966667,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
8112,Bn_62,Bn_62,B_napus,Water,water [Tf-T0],0.092333333,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
8121,Bn_62,Bn_62,B_napus,Water,water [Tf-T0],0.060577778,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
8131,Bn_62,Bn_62,B_napus,Water,water [Tf-T0],0.092388889,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
8171,Bn_63,Bn_63,B_napus,Water,water [Tf-T0],0.061122222,Ascomycota,Leotiomycetes,Thelebolales,Ascomycota
8181,Bn_63,Bn_63,B_napus,Water,water [Tf-T0],0,Ascomycota,Leotiomycetes,Thelebolales,Ascomycota
8191,Bn_63,Bn_63,B_napus,Water,water [Tf-T0],0,Ascomycota,Leotiomycetes,Thelebolales,Ascomycota
8201,Bn_64,Bn_64,B_napus,Water,water [Tf-T0],0,Ascomycota,Sordariomycetes,Glomerellales,Ascomycota
