	S1	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S2	S20	S21	S22	S23	S24	S25	S3	S4	S5	S6	S7	S8	S9
9184f5b8a7b704a465fb692d2a55447a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2814.0	0.0	0.0	10.0	249.0	10.0	0.0	0.0	54.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0
23ff56be91aaff8e720d66fa6989db77	70.0	115.0	280.0	53.0	41.0	98.0	66.0	54.0	0.0	13.0	45.0	131.0	26.0	360.0	94.0	73.0	299.0	0.0	149.0	310.0	164.0	39.0	206.0	92.0	379.0
16390128160e23d134d309f27e634187	102.0	264.0	64.0	67.0	35.0	79.0	163.0	75.0	0.0	201.0	76.0	85.0	24.0	454.0	62.0	85.0	258.0	0.0	121.0	119.0	208.0	51.0	284.0	139.0	128.0
78e1226ce1e42a67fde0e514c1447104	138.0	130.0	490.0	86.0	56.0	38.0	54.0	31.0	0.0	165.0	66.0	327.0	37.0	144.0	287.0	34.0	121.0	0.0	193.0	162.0	182.0	130.0	63.0	104.0	25.0
24720c2c0f8e492dafac9535e7420c37	58.0	212.0	304.0	30.0	56.0	27.0	207.0	36.0	0.0	19.0	137.0	183.0	0.0	52.0	71.0	50.0	129.0	0.0	287.0	486.0	124.0	57.0	192.0	118.0	123.0
b456e31aebcc48695b4c17da61302a90	11.0	0.0	1308.0	10.0	0.0	81.0	10.0	18.0	0.0	10.0	218.0	14.0	68.0	7.0	100.0	13.0	24.0	0.0	667.0	145.0	104.0	16.0	13.0	54.0	0.0
9f5eb4dbb924e539b2205eb895d2c036	69.0	121.0	412.0	123.0	88.0	43.0	68.0	25.0	0.0	58.0	70.0	125.0	56.0	163.0	75.0	78.0	194.0	0.0	169.0	275.0	109.0	67.0	151.0	147.0	192.0
44da34c7149896a94874b3467aa46b4b	52.0	124.0	229.0	111.0	15.0	13.0	79.0	28.0	0.0	97.0	136.0	69.0	69.0	118.0	40.0	84.0	251.0	0.0	76.0	304.0	98.0	88.0	543.0	50.0	174.0
0277d40d74812c2cfadc194f54d1596a	331.0	108.0	0.0	0.0	0.0	113.0	259.0	100.0	49.0	19.0	256.0	53.0	21.0	577.0	261.0	56.0	28.0	0.0	81.0	118.0	46.0	42.0	34.0	236.0	17.0
9393113a32a3576cf42b6130f5181ae0	105.0	206.0	214.0	0.0	106.0	0.0	0.0	99.0	29.0	108.0	169.0	157.0	82.0	130.0	134.0	81.0	107.0	0.0	241.0	190.0	142.0	75.0	81.0	224.0	117.0
291a58ac54b2011dacb098ccf128aea9	64.0	104.0	374.0	41.0	156.0	97.0	117.0	51.0	0.0	17.0	53.0	55.0	45.0	0.0	87.0	129.0	163.0	0.0	128.0	382.0	236.0	59.0	159.0	102.0	176.0
9105f2797bfd220d429321b6520434fa	52.0	334.0	150.0	116.0	57.0	236.0	92.0	10.0	0.0	12.0	449.0	42.0	37.0	143.0	82.0	190.0	272.0	0.0	110.0	77.0	34.0	42.0	162.0	0.0	19.0
5cea556251fde8d37131c833d4c619df	5.0	120.0	139.0	202.0	54.0	98.0	141.0	27.0	0.0	117.0	51.0	38.0	33.0	50.0	141.0	144.0	278.0	0.0	149.0	83.0	212.0	102.0	221.0	153.0	81.0
0a29251d5c3d5168420c690bdae26d99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2636.0	0.0	0.0	0.0	0.0
96c43663ebe5673224ef729c0a2c0b5e	32.0	0.0	87.0	0.0	0.0	74.0	73.0	0.0	0.0	67.0	0.0	22.0	0.0	0.0	72.0	0.0	134.0	0.0	1659.0	172.0	64.0	21.0	0.0	138.0	0.0
87d1eea37f52d2497753e6f0fc55e94a	107.0	544.0	70.0	8.0	138.0	61.0	29.0	87.0	8.0	40.0	0.0	61.0	49.0	278.0	74.0	79.0	59.0	0.0	85.0	150.0	262.0	60.0	84.0	152.0	117.0
753d01c39213921f145d8f1ddd2b306a	129.0	96.0	169.0	42.0	50.0	29.0	46.0	33.0	0.0	14.0	79.0	171.0	33.0	334.0	52.0	39.0	78.0	0.0	142.0	369.0	176.0	28.0	132.0	232.0	108.0
2c10ff7db8ddff93cd130d2118b302ed	14.0	212.0	68.0	91.0	221.0	242.0	45.0	10.0	7.0	17.0	16.0	59.0	24.0	957.0	134.0	14.0	80.0	0.0	0.0	122.0	32.0	18.0	36.0	120.0	38.0
ba5cf3d48ce067595ee8afb363656dde	117.0	357.0	131.0	117.0	50.0	53.0	386.0	0.0	0.0	0.0	27.0	0.0	41.0	545.0	137.0	74.0	119.0	0.0	0.0	0.0	111.0	43.0	0.0	151.0	94.0
92b02cf4ad1c390e41a6dbc9fa8dc6b5	0.0	236.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	1777.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	345.0	24.0	0.0	71.0	0.0
22a6fcc814b7ab0d14324b8d88af3761	6.0	392.0	19.0	22.0	21.0	9.0	26.0	0.0	0.0	32.0	4.0	25.0	0.0	2.0	6.0	6.0	16.0	0.0	1122.0	700.0	0.0	4.0	21.0	0.0	2.0
57a85cc4f1821824f75d3aa7f7e00d38	13.0	129.0	272.0	78.0	27.0	213.0	220.0	51.0	0.0	41.0	76.0	17.0	30.0	78.0	39.0	152.0	69.0	0.0	138.0	250.0	0.0	100.0	43.0	29.0	351.0
8fad0d61a269461e65e26030d7581d98	25.0	20.0	67.0	0.0	30.0	26.0	47.0	0.0	0.0	23.0	21.0	423.0	0.0	50.0	73.0	65.0	20.0	0.0	1284.0	37.0	85.0	32.0	12.0	44.0	23.0
7c122904397b9dffa4a87d683b078ade	13.0	0.0	0.0	33.0	17.0	0.0	26.0	0.0	19.0	18.0	0.0	16.0	0.0	0.0	11.0	8.0	713.0	0.0	1141.0	26.0	0.0	7.0	0.0	333.0	15.0
341226db35bb777656832f82b260f02e	123.0	81.0	311.0	373.0	48.0	0.0	63.0	0.0	0.0	126.0	86.0	223.0	0.0	85.0	131.0	0.0	79.0	0.0	153.0	176.0	113.0	89.0	40.0	76.0	0.0
5f9def07f2a373fc19bdb98cc40aa457	0.0	401.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	116.0	390.0	0.0	261.0	0.0	864.0	65.0	0.0	80.0	0.0
c847dbdfb226c0e5d2a233e709e7778b	0.0	566.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	416.0	0.0	63.0	0.0	304.0	45.0	69.0	352.0	0.0	103.0	0.0	59.0	112.0	127.0	31.0	35.0
e5727d009f99df437dcf47fe5600d169	56.0	190.0	175.0	0.0	63.0	52.0	0.0	51.0	0.0	78.0	225.0	183.0	0.0	43.0	171.0	118.0	51.0	0.0	326.0	70.0	124.0	28.0	54.0	178.0	0.0
bb312578ada0f7bbe141a3ee1dbaa8a7	38.0	666.0	83.0	12.0	47.0	45.0	110.0	0.0	0.0	34.0	107.0	23.0	26.0	236.0	155.0	83.0	37.0	0.0	56.0	114.0	29.0	36.0	94.0	79.0	104.0
3d6832ee45b4b11c6d7fd11023924253	0.0	193.0	200.0	172.0	45.0	76.0	24.0	28.0	0.0	255.0	127.0	118.0	15.0	115.0	129.0	188.0	115.0	0.0	71.0	96.0	61.0	13.0	64.0	44.0	65.0
210a89f8f6fafb99fc5c58105c8b6d73	5.0	0.0	272.0	12.0	0.0	0.0	426.0	0.0	0.0	38.0	0.0	9.0	0.0	0.0	0.0	29.0	0.0	0.0	1274.0	0.0	111.0	0.0	10.0	0.0	0.0
013d1d1807bd2abd396d167e0478235c	34.0	75.0	192.0	153.0	111.0	168.0	45.0	30.0	0.0	82.0	25.0	90.0	69.0	51.0	57.0	80.0	92.0	0.0	74.0	102.0	170.0	94.0	119.0	217.0	51.0
f5dba1ea9204a0f8710622c1005307c7	0.0	0.0	0.0	2082.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0
2417087218fda1f06784dc7e2a8eee10	0.0	15.0	0.0	0.0	159.0	66.0	569.0	34.0	0.0	0.0	0.0	73.0	0.0	527.0	45.0	112.0	56.0	0.0	469.0	5.0	0.0	0.0	0.0	0.0	0.0
8d57bd677bdaae4149ea03147f8e8f9a	0.0	0.0	0.0	0.0	0.0	0.0	2003.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	113.0	0.0	0.0	0.0	0.0	0.0	14.0
684be34faae29716d1340f20a8792c3f	63.0	96.0	174.0	67.0	41.0	35.0	45.0	34.0	0.0	282.0	0.0	101.0	56.0	129.0	47.0	20.0	51.0	0.0	222.0	121.0	159.0	22.0	27.0	215.0	115.0
e041eed8b700d956ebc045f1b7817696	0.0	20.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	2035.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
342f1c03297e0518ec95e54cc7bc15c2	99.0	25.0	347.0	0.0	23.0	40.0	75.0	0.0	0.0	0.0	36.0	45.0	22.0	53.0	78.0	47.0	240.0	0.0	197.0	390.0	71.0	30.0	55.0	66.0	145.0
0262ca108527106674001cf9b3e6f1bb	32.0	94.0	195.0	32.0	76.0	76.0	86.0	0.0	16.0	24.0	21.0	72.0	0.0	67.0	94.0	58.0	81.0	0.0	222.0	285.0	139.0	49.0	58.0	184.0	77.0
4220f825b744d4188d9acad58b863237	14.0	296.0	73.0	32.0	42.0	23.0	137.0	0.0	0.0	219.0	123.0	89.0	28.0	63.0	148.0	66.0	232.0	0.0	0.0	50.0	106.0	48.0	162.0	32.0	30.0
b1456c3b6b6e8d8def5417d94eddea1e	10.0	33.0	0.0	0.0	145.0	43.0	40.0	82.0	0.0	48.0	0.0	183.0	130.0	277.0	21.0	50.0	0.0	0.0	127.0	217.0	295.0	78.0	39.0	181.0	0.0
89f9897383e96a050a8898b77e42c378	0.0	509.0	40.0	8.0	38.0	20.0	242.0	0.0	3.0	32.0	16.0	205.0	0.0	57.0	204.0	82.0	89.0	0.0	159.0	26.0	98.0	12.0	15.0	75.0	63.0
d882176472f19f29539d3381d718e642	0.0	257.0	99.0	0.0	57.0	0.0	0.0	99.0	0.0	0.0	0.0	57.0	0.0	169.0	169.0	104.0	183.0	0.0	112.0	115.0	130.0	85.0	90.0	118.0	145.0
f788b6d08501ace4fb2818dd999051e7	0.0	0.0	0.0	0.0	1870.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0
23b4c21328d53c7a5c7c38c16b9662b9	71.0	88.0	190.0	354.0	16.0	45.0	191.0	11.0	0.0	56.0	74.0	49.0	24.0	0.0	37.0	50.0	120.0	0.0	97.0	90.0	23.0	80.0	79.0	187.0	23.0
d518ce2de18f39f6b8f3fea24b7b9820	28.0	87.0	587.0	10.0	164.0	12.0	80.0	0.0	0.0	0.0	14.0	92.0	0.0	1.0	32.0	19.0	102.0	0.0	84.0	319.0	44.0	35.0	20.0	199.0	18.0
d1d6885b3085079e52c041a7dcbb58c2	53.0	101.0	721.0	16.0	33.0	35.0	269.0	28.0	0.0	62.0	24.0	50.0	23.0	83.0	22.0	34.0	33.0	0.0	70.0	111.0	32.0	51.0	13.0	29.0	50.0
4fdf25fb0f6a8cf163913a680c68edb0	46.0	260.0	216.0	22.0	38.0	28.0	110.0	63.0	0.0	64.0	44.0	98.0	42.0	235.0	87.0	101.0	138.0	0.0	108.0	23.0	0.0	53.0	157.0	0.0	0.0
2ddcb12a53edbf9ca92facd3fd19a117	96.0	65.0	161.0	35.0	36.0	0.0	165.0	19.0	0.0	11.0	43.0	53.0	49.0	41.0	32.0	54.0	156.0	0.0	65.0	378.0	171.0	22.0	65.0	83.0	131.0
702e6e8f4ffe9eaa2959455ef8e2ddf5	0.0	27.0	84.0	21.0	16.0	0.0	6.0	0.0	0.0	20.0	29.0	525.0	0.0	622.0	39.0	28.0	130.0	0.0	0.0	21.0	44.0	130.0	11.0	29.0	146.0
20645389303977b951ef3958300a8876	29.0	53.0	253.0	19.0	26.0	42.0	160.0	34.0	0.0	17.0	30.0	70.0	29.0	129.0	42.0	60.0	122.0	0.0	131.0	175.0	84.0	17.0	171.0	120.0	98.0
c021106ebcfaa58ce284274f892a4506	41.0	166.0	98.0	49.0	45.0	30.0	70.0	0.0	0.0	25.0	29.0	45.0	38.0	166.0	164.0	109.0	247.0	0.0	132.0	81.0	150.0	64.0	52.0	35.0	64.0
e7f32abf863acfc1afa99665bdb1d0f9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1867.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fc2d2dbb14fb946f8289b35c9e9f09eb	43.0	241.0	52.0	19.0	35.0	36.0	86.0	10.0	0.0	24.0	17.0	60.0	0.0	477.0	55.0	19.0	38.0	0.0	239.0	103.0	75.0	25.0	47.0	120.0	45.0
b90b60183a3e1d21ec19c3d3beb0e242	1775.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
beb90f55c0770d4aa95f8796146be571	0.0	120.0	163.0	71.0	54.0	39.0	67.0	0.0	0.0	57.0	0.0	98.0	0.0	140.0	41.0	193.0	168.0	0.0	62.0	79.0	0.0	127.0	110.0	67.0	100.0
a1efb19e4e7b8000facf2180890d14a1	29.0	51.0	152.0	22.0	0.0	43.0	149.0	10.0	0.0	33.0	99.0	36.0	0.0	121.0	67.0	52.0	35.0	0.0	127.0	160.0	174.0	41.0	71.0	14.0	266.0
e002bdfd019ed86a7f95c53b38ddac0c	25.0	74.0	777.0	28.0	29.0	0.0	15.0	77.0	0.0	0.0	16.0	37.0	32.0	197.0	0.0	0.0	73.0	0.0	27.0	154.0	7.0	0.0	56.0	82.0	44.0
4c40ff5dd80e1211f3e1555a785e01b1	52.0	75.0	115.0	0.0	90.0	0.0	98.0	0.0	0.0	49.0	63.0	50.0	0.0	227.0	82.0	0.0	123.0	0.0	108.0	112.0	98.0	54.0	121.0	48.0	182.0
0afffff027fd2086463cabc1c342f68b	32.0	150.0	221.0	71.0	48.0	38.0	93.0	0.0	0.0	17.0	0.0	46.0	3.0	113.0	47.0	171.0	166.0	0.0	81.0	55.0	65.0	72.0	43.0	71.0	144.0
f297d77a9fd9698fc6794e27dd1aae9d	0.0	114.0	49.0	124.0	38.0	124.0	160.0	36.0	0.0	80.0	0.0	45.0	53.0	420.0	116.0	58.0	142.0	0.0	32.0	45.0	0.0	0.0	34.0	35.0	34.0
f8a6c4c4e17c463c76fb5536c16318cf	34.0	98.0	194.0	44.0	64.0	44.0	72.0	0.0	21.0	13.0	94.0	54.0	0.0	40.0	72.0	62.0	113.0	0.0	97.0	195.0	113.0	27.0	71.0	17.0	179.0
35352d964f11d45af50812587c482656	0.0	130.0	26.0	94.0	78.0	17.0	31.0	36.0	0.0	33.0	24.0	124.0	24.0	263.0	40.0	53.0	85.0	0.0	106.0	150.0	129.0	28.0	41.0	107.0	91.0
ee6f4292d9e7112b422ac925475d39da	78.0	162.0	33.0	8.0	73.0	38.0	45.0	339.0	7.0	0.0	0.0	283.0	0.0	25.0	40.0	132.0	11.0	0.0	217.0	37.0	48.0	14.0	12.0	99.0	7.0
cf6272d49d58526d3892f73d6c5341e4	41.0	14.0	314.0	59.0	57.0	9.0	78.0	35.0	0.0	26.0	32.0	64.0	0.0	38.0	47.0	36.0	116.0	0.0	101.0	332.0	61.0	58.0	46.0	63.0	74.0
98d4b7bc8986e31200e397b915eb14f4	50.0	28.0	31.0	76.0	24.0	129.0	19.0	0.0	0.0	586.0	9.0	25.0	34.0	54.0	22.0	52.0	217.0	0.0	30.0	27.0	93.0	23.0	90.0	43.0	19.0
fd20bdf653287dd3de85661cd7eb5cc8	50.0	56.0	224.0	30.0	0.0	46.0	124.0	0.0	0.0	0.0	89.0	86.0	0.0	0.0	54.0	0.0	49.0	0.0	91.0	353.0	58.0	48.0	62.0	145.0	108.0
f72efc78bd029958ad560ab981095daf	42.0	23.0	627.0	29.0	19.0	16.0	160.0	41.0	9.0	0.0	0.0	56.0	60.0	97.0	41.0	32.0	66.0	0.0	95.0	125.0	0.0	40.0	57.0	0.0	29.0
c786231c115b592ef36ce1f722fa059e	71.0	30.0	270.0	36.0	40.0	60.0	65.0	38.0	0.0	10.0	30.0	72.0	33.0	103.0	164.0	74.0	91.0	0.0	160.0	52.0	50.0	10.0	38.0	95.0	61.0
8f18249b446c504ebe2645ad8885559a	51.0	28.0	766.0	9.0	35.0	22.0	71.0	9.0	0.0	13.0	20.0	35.0	30.0	47.0	33.0	16.0	69.0	0.0	54.0	81.0	71.0	33.0	49.0	26.0	83.0
0bc9bb2ec6c65d467cf7ce74ceeebb9c	167.0	0.0	140.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	97.0	0.0	0.0	0.0	0.0	69.0	655.0	0.0	0.0	0.0	115.0	140.0
d9e742cf9cb09fb716a2c0c2242ba0ea	24.0	0.0	143.0	16.0	61.0	0.0	781.0	107.0	0.0	18.0	15.0	163.0	0.0	0.0	13.0	14.0	15.0	0.0	9.0	122.0	71.0	63.0	0.0	0.0	0.0
516b72111c78e7c2023e9a551a6f0782	58.0	30.0	256.0	58.0	49.0	13.0	65.0	17.0	0.0	24.0	19.0	44.0	0.0	89.0	29.0	41.0	84.0	0.0	94.0	215.0	152.0	30.0	87.0	133.0	38.0
30ff252343b66a932e785b0cfcc4343a	74.0	216.0	51.0	29.0	17.0	88.0	70.0	15.0	0.0	0.0	0.0	39.0	0.0	137.0	36.0	14.0	111.0	0.0	136.0	65.0	85.0	2.0	21.0	407.0	6.0
921aa66423cca29f32e9c6c4f3cdd810	26.0	37.0	72.0	15.0	114.0	38.0	35.0	74.0	42.0	52.0	0.0	73.0	43.0	155.0	39.0	19.0	31.0	0.0	124.0	230.0	170.0	20.0	36.0	93.0	76.0
7e749a5a5727d0140ede5bf6289f0138	140.0	69.0	174.0	0.0	111.0	0.0	0.0	79.0	0.0	0.0	0.0	0.0	65.0	115.0	0.0	0.0	0.0	0.0	0.0	611.0	0.0	0.0	0.0	48.0	188.0
a414828bb4c2247f92587ce6c9c56020	126.0	36.0	83.0	26.0	43.0	22.0	42.0	7.0	0.0	14.0	11.0	35.0	38.0	130.0	38.0	20.0	46.0	0.0	57.0	384.0	94.0	11.0	28.0	169.0	134.0
ebb66d6b7f8ea2b6423e379273a994e1	50.0	59.0	205.0	0.0	34.0	11.0	26.0	20.0	0.0	4.0	17.0	31.0	13.0	502.0	23.0	9.0	12.0	0.0	108.0	137.0	169.0	11.0	52.0	72.0	24.0
a01fe947466c6766a9c83183a2b0be7f	71.0	55.0	151.0	29.0	27.0	99.0	184.0	0.0	7.0	0.0	23.0	48.0	0.0	85.0	27.0	19.0	88.0	0.0	159.0	273.0	45.0	14.0	20.0	89.0	71.0
0b8c3ae22dfa3c4cbe48b0ea6dd5fbbc	13.0	0.0	794.0	22.0	0.0	37.0	26.0	25.0	0.0	0.0	21.0	64.0	7.0	55.0	21.0	12.0	41.0	0.0	114.0	165.0	19.0	66.0	28.0	15.0	29.0
1061face6a597ab562b0e9af14a1e0a3	1137.0	0.0	0.0	0.0	40.0	44.0	41.0	0.0	21.0	3.0	0.0	182.0	0.0	0.0	0.0	53.0	7.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0
c8365642509fccf4503d8aec94689faf	29.0	114.0	0.0	43.0	0.0	20.0	45.0	80.0	0.0	62.0	19.0	40.0	58.0	263.0	76.0	14.0	124.0	0.0	47.0	129.0	122.0	34.0	33.0	109.0	68.0
0f3a86c76ab51a600c9ef172a50cedcd	46.0	49.0	41.0	139.0	40.0	37.0	211.0	31.0	2.0	0.0	17.0	98.0	9.0	29.0	72.0	24.0	98.0	0.0	99.0	101.0	79.0	68.0	110.0	73.0	38.0
727f07cf733c48eef6d3d073bcec8cdb	50.0	0.0	102.0	107.0	18.0	90.0	100.0	52.0	0.0	23.0	0.0	64.0	0.0	0.0	67.0	51.0	31.0	0.0	566.0	0.0	61.0	30.0	58.0	0.0	35.0
f0d696a68fe423a2ce1c462b7a50407d	13.0	0.0	1431.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	4.0	0.0	0.0	18.0	0.0	2.0	0.0	0.0	11.0	0.0
cc13271b80fd6fd745f8667ecd65bd86	0.0	111.0	682.0	24.0	16.0	161.0	86.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	159.0	53.0	91.0	0.0	0.0	46.0	0.0	17.0	0.0	0.0	37.0
569dc73d0318e74ab145e8ef986b1170	0.0	455.0	195.0	180.0	0.0	95.0	57.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	76.0	145.0	0.0	0.0	215.0	0.0	24.0	0.0	0.0	0.0	0.0
1a3f08f63b7413bc01b83bebc7726eae	0.0	116.0	44.0	41.0	43.0	69.0	155.0	123.0	27.0	18.0	55.0	0.0	110.0	476.0	55.0	48.0	72.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0
d96f246b8fb7c2d46f4e5e4626c5092f	42.0	63.0	551.0	0.0	20.0	32.0	0.0	0.0	0.0	0.0	26.0	74.0	25.0	0.0	0.0	0.0	59.0	0.0	0.0	45.0	225.0	45.0	40.0	0.0	210.0
038c3576b4b047aa19ee4797d411f9f9	18.0	221.0	64.0	94.0	25.0	67.0	247.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	47.0	137.0	216.0	0.0	0.0	29.0	151.0	89.0	0.0	0.0	0.0
a1ca40975c3377cab9fa686875921c85	55.0	203.0	128.0	0.0	35.0	56.0	61.0	0.0	0.0	32.0	14.0	33.0	15.0	45.0	121.0	46.0	38.0	0.0	54.0	110.0	123.0	18.0	26.0	96.0	138.0
a221e484539c3ad76bf6e87598209ab0	0.0	64.0	95.0	48.0	47.0	36.0	118.0	22.0	5.0	63.0	53.0	40.0	16.0	0.0	127.0	58.0	99.0	0.0	81.0	53.0	66.0	86.0	154.0	45.0	71.0
b994e9760929118530ad578b4ba4fbf2	0.0	677.0	626.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	90.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0
5f8c8226ea4162c1c694a099df855b71	124.0	0.0	23.0	20.0	213.0	0.0	239.0	60.0	0.0	45.0	0.0	57.0	0.0	54.0	35.0	47.0	41.0	0.0	65.0	57.0	63.0	0.0	81.0	154.0	55.0
87e87e886693ef39d6982d22f5725fe8	0.0	1.0	0.0	0.0	0.0	993.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	115.0	17.0	137.0	0.0	0.0	0.0	0.0	0.0	125.0	0.0	0.0
a323450a400e5b0da74b85b5d02edd60	55.0	0.0	79.0	43.0	59.0	0.0	31.0	41.0	0.0	12.0	0.0	44.0	0.0	162.0	32.0	34.0	99.0	0.0	202.0	168.0	124.0	17.0	38.0	124.0	55.0
9bbd988b9738b71965ee2e589937ddc1	27.0	20.0	83.0	21.0	46.0	34.0	62.0	22.0	0.0	20.0	18.0	27.0	13.0	377.0	7.0	33.0	154.0	0.0	17.0	63.0	40.0	40.0	17.0	259.0	15.0
2003cd4817a895b7b858c23e9345613f	31.0	76.0	125.0	36.0	35.0	15.0	31.0	15.0	0.0	31.0	40.0	41.0	11.0	44.0	49.0	31.0	46.0	0.0	54.0	306.0	122.0	20.0	17.0	156.0	73.0
a12216ff066f4249fe8ca0b270b5e2d8	31.0	93.0	57.0	98.0	71.0	19.0	0.0	47.0	0.0	59.0	8.0	113.0	46.0	86.0	61.0	23.0	59.0	0.0	0.0	71.0	43.0	40.0	64.0	214.0	98.0
e90bbe5e638b5032cd246a9bfbf58d01	20.0	43.0	42.0	21.0	159.0	31.0	59.0	59.0	0.0	14.0	13.0	27.0	0.0	144.0	15.0	38.0	36.0	0.0	62.0	222.0	31.0	39.0	251.0	50.0	25.0
7511c2334b448f103f0f7395ca9bd28e	44.0	28.0	100.0	20.0	18.0	40.0	23.0	0.0	0.0	17.0	0.0	256.0	9.0	27.0	16.0	0.0	49.0	0.0	179.0	186.0	104.0	0.0	55.0	120.0	103.0
970bf81998344429cc61f34866a0243d	0.0	35.0	123.0	0.0	0.0	16.0	136.0	45.0	0.0	0.0	24.0	58.0	0.0	113.0	44.0	0.0	87.0	0.0	63.0	283.0	66.0	0.0	117.0	87.0	78.0
5f022e8de2f111314accdc1d1761caf6	0.0	74.0	0.0	72.0	0.0	144.0	242.0	35.0	0.0	0.0	0.0	124.0	0.0	0.0	0.0	33.0	0.0	0.0	263.0	134.0	148.0	0.0	39.0	62.0	0.0
baeac35aa7d7ee03e2eaba18f05a3a26	4.0	120.0	154.0	12.0	68.0	53.0	69.0	0.0	18.0	12.0	35.0	41.0	0.0	168.0	121.0	44.0	94.0	0.0	61.0	101.0	60.0	28.0	45.0	15.0	38.0
749b8989c4099e304ca689bc8ddf824d	17.0	14.0	150.0	0.0	42.0	19.0	14.0	0.0	0.0	17.0	19.0	48.0	0.0	58.0	57.0	9.0	65.0	0.0	42.0	160.0	73.0	0.0	56.0	46.0	450.0
c7d8b21caaf03e2bf184557a99170181	39.0	74.0	61.0	13.0	58.0	0.0	41.0	0.0	0.0	0.0	26.0	49.0	48.0	354.0	70.0	46.0	39.0	0.0	124.0	32.0	79.0	20.0	33.0	117.0	24.0
9ac0264bfbdd4f31ca68e8e0ff48c0a3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1336.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40df8b9b9151a7db7335cd8ddf7dd1c4	16.0	52.0	63.0	35.0	0.0	23.0	45.0	0.0	0.0	15.0	29.0	31.0	0.0	165.0	34.0	23.0	76.0	0.0	85.0	198.0	163.0	14.0	58.0	75.0	135.0
12a616e1ae6dc71ecc05cd5bb41fa136	0.0	0.0	0.0	21.0	13.0	11.0	185.0	168.0	16.0	17.0	48.0	0.0	184.0	560.0	29.0	45.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c7bd01a51a1287b12b29414097ba0965	0.0	59.0	157.0	29.0	27.0	23.0	62.0	0.0	0.0	20.0	30.0	35.0	42.0	16.0	18.0	49.0	62.0	0.0	180.0	101.0	107.0	0.0	93.0	108.0	80.0
1caec3700f3032ee3905de1d1b74094e	62.0	27.0	253.0	26.0	0.0	20.0	52.0	0.0	0.0	12.0	19.0	127.0	59.0	79.0	23.0	0.0	48.0	0.0	88.0	116.0	72.0	40.0	27.0	112.0	27.0
f32470a68650cabdac8ab59fa0837a2b	23.0	116.0	119.0	8.0	18.0	0.0	86.0	0.0	0.0	31.0	101.0	11.0	25.0	57.0	9.0	38.0	41.0	0.0	141.0	271.0	35.0	30.0	19.0	47.0	60.0
b5b34c0a72d4fa7f55568b528edc1f04	20.0	13.0	206.0	24.0	10.0	19.0	40.0	34.0	0.0	21.0	14.0	85.0	16.0	100.0	28.0	17.0	68.0	0.0	47.0	171.0	112.0	34.0	44.0	98.0	63.0
