	ID2	System	Plant	Experiment	Bio_rep	Tech_Rep	Microbes	Treatment	Element	Weight	Tube	Tube+element	Microbial ID	Primers	CT	UBQ10	Kingdom
2160	Flowpots_Arabidopsis_thaliana_RsPu_3_2_Rs_Water_Matrix	Flowpots	Arabidopsis_thaliana	RsPu	3	2	Rs	Water	Matrix				Pathogens	RS	24.26		Bacteria
2161	Flowpots_Arabidopsis_thaliana_RsPu_3_3_Rs_Water_Matrix	Flowpots	Arabidopsis_thaliana	RsPu	3	3	Rs	Water	Matrix				Pathogens	RS	24.77		Bacteria
2162	Flowpots_Arabidopsis_thaliana_RsPu_3_4_Rs_Water_Matrix	Flowpots	Arabidopsis_thaliana	RsPu	3	4	Rs	Water	Matrix				Pathogens	RS	23.99		Bacteria
2163	Flowpots_Arabidopsis_thaliana_RsPu_3_1_Rs_3OMG_Matrix	Flowpots	Arabidopsis_thaliana	RsPu	3	1	Rs	3OMG	Matrix				Pathogens	RS	25.19		Bacteria
2164	Flowpots_Arabidopsis_thaliana_RsPu_3_2_Rs_3OMG_Matrix	Flowpots	Arabidopsis_thaliana	RsPu	3	2	Rs	3OMG	Matrix				Pathogens	RS	24.26		Bacteria
2165	Flowpots_Arabidopsis_thaliana_RsPu_3_3_Rs_3OMG_Matrix	Flowpots	Arabidopsis_thaliana	RsPu	3	3	Rs	3OMG	Matrix				Pathogens	RS	24.23		Bacteria
2166	Flowpots_Arabidopsis_thaliana_RsPu_3_4_Rs_3OMG_Matrix	Flowpots	Arabidopsis_thaliana	RsPu	3	4	Rs	3OMG	Matrix				Pathogens	RS	25.34		Bacteria
2167	Flowpots_Arabidopsis_thaliana_Rs1_3_1_F16_Water_Matrix	Flowpots	Arabidopsis_thaliana	Rs1	3	1	F16	Water	Matrix				Pathogens	RS	38.89		Bacteria
2168	Flowpots_Arabidopsis_thaliana_Rs1_3_2_F16_Water_Matrix	Flowpots	Arabidopsis_thaliana	Rs1	3	2	F16	Water	Matrix				Pathogens	RS	36.79		Bacteria
2169	Flowpots_Arabidopsis_thaliana_Rs1_3_1_F16_3OMG_Matrix	Flowpots	Arabidopsis_thaliana	Rs1	3	1	F16	3OMG	Matrix				Pathogens	RS			Bacteria
2170	Flowpots_Arabidopsis_thaliana_Rs1_3_2_F16_3OMG_Matrix	Flowpots	Arabidopsis_thaliana	Rs1	3	2	F16	3OMG	Matrix				Pathogens	RS			Bacteria
2171	Flowpots_Arabidopsis_thaliana_Rs1_3_1_F16_Water_Roots	Flowpots	Arabidopsis_thaliana	Rs1	3	1	F16	Water	Roots				Pathogens	RS	34.24	23.76	Bacteria
2172	Flowpots_Arabidopsis_thaliana_Rs1_3_2_F16_Water_Roots	Flowpots	Arabidopsis_thaliana	Rs1	3	2	F16	Water	Roots				Pathogens	RS	38.46	26.83	Bacteria
2173	Flowpots_Arabidopsis_thaliana_Rs1_3_3_F16_Water_Roots	Flowpots	Arabidopsis_thaliana	Rs1	3	3	F16	Water	Roots				Pathogens	RS	35.38	23.93	Bacteria
2174	Flowpots_Arabidopsis_thaliana_Rs1_3_4_F16_Water_Roots	Flowpots	Arabidopsis_thaliana	Rs1	3	4	F16	Water	Roots				Pathogens	RS			Bacteria
2175	Flowpots_Arabidopsis_thaliana_Rs1_3_1_F16_3OMG_Roots	Flowpots	Arabidopsis_thaliana	Rs1	3	1	F16	3OMG	Roots				Pathogens	RS	35.5	24.63	Bacteria
2176	Flowpots_Arabidopsis_thaliana_Rs1_3_2_F16_3OMG_Roots	Flowpots	Arabidopsis_thaliana	Rs1	3	2	F16	3OMG	Roots				Pathogens	RS	32.17	22.27	Bacteria
2177	Flowpots_Arabidopsis_thaliana_Rs1_3_3_F16_3OMG_Roots	Flowpots	Arabidopsis_thaliana	Rs1	3	3	F16	3OMG	Roots				Pathogens	RS	34.28	23.78	Bacteria
2178	Flowpots_Arabidopsis_thaliana_Rs1_3_4_F16_3OMG_Roots	Flowpots	Arabidopsis_thaliana	Rs1	3	4	F16	3OMG	Roots				Pathogens	RS	34.22	24.18	Bacteria
2179	Flowpots_Arabidopsis_thaliana_Pu1_4_1_F16_Water_Matrix	Flowpots	Arabidopsis_thaliana	Pu1	4	1	F16	Water	Matrix				Pathogens	RS	36.22		Bacteria
2180	Flowpots_Arabidopsis_thaliana_Pu1_4_2_F16_Water_Matrix	Flowpots	Arabidopsis_thaliana	Pu1	4	2	F16	Water	Matrix				Pathogens	RS	39.5		Bacteria
2181	Flowpots_Arabidopsis_thaliana_Pu1_4_1_F16_3OMG_Matrix	Flowpots	Arabidopsis_thaliana	Pu1	4	1	F16	3OMG	Matrix				Pathogens	RS			Bacteria
2182	Flowpots_Arabidopsis_thaliana_Pu1_4_2_F16_3OMG_Matrix	Flowpots	Arabidopsis_thaliana	Pu1	4	2	F16	3OMG	Matrix				Pathogens	RS	39.97		Bacteria
2183	Flowpots_Arabidopsis_thaliana_Pu1_4_1_F16_Water_Roots	Flowpots	Arabidopsis_thaliana	Pu1	4	1	F16	Water	Roots				Pathogens	RS	33.18	22.55	Bacteria
2184	Flowpots_Arabidopsis_thaliana_Pu1_4_2_F16_Water_Roots	Flowpots	Arabidopsis_thaliana	Pu1	4	2	F16	Water	Roots				Pathogens	RS	32.97	22.02	Bacteria
2185	Flowpots_Arabidopsis_thaliana_Pu1_4_3_F16_Water_Roots	Flowpots	Arabidopsis_thaliana	Pu1	4	3	F16	Water	Roots				Pathogens	RS	36.75	24.55	Bacteria
2186	Flowpots_Arabidopsis_thaliana_Pu1_4_4_F16_Water_Roots	Flowpots	Arabidopsis_thaliana	Pu1	4	4	F16	Water	Roots				Pathogens	RS	32.49	22.28	Bacteria
2187	Flowpots_Arabidopsis_thaliana_Pu1_4_1_F16_3OMG_Roots	Flowpots	Arabidopsis_thaliana	Pu1	4	1	F16	3OMG	Roots				Pathogens	RS	39.82	26.12	Bacteria
2188	Flowpots_Arabidopsis_thaliana_Pu1_4_2_F16_3OMG_Roots	Flowpots	Arabidopsis_thaliana	Pu1	4	2	F16	3OMG	Roots				Pathogens	RS	37.26	24.83	Bacteria
2189	Flowpots_Arabidopsis_thaliana_Pu1_4_3_F16_3OMG_Roots	Flowpots	Arabidopsis_thaliana	Pu1	4	3	F16	3OMG	Roots				Pathogens	RS	38.2	25.77	Bacteria
2190	Flowpots_Arabidopsis_thaliana_Pu1_4_4_F16_3OMG_Roots	Flowpots	Arabidopsis_thaliana	Pu1	4	4	F16	3OMG	Roots				Pathogens	RS	34.08	27.43	Bacteria
2191	MS_Agar_Without_Path_1_1_MF_Water_Matrix	MS_Agar	Arabidopsis_thaliana	Path	1	1	MF	Water	Matrix				Pathogens	RS			Bacteria
2192	MS_Agar_Without_Path_1_1_MF_3OMG_Matrix	MS_Agar	Arabidopsis_thaliana	Path	1	1	MF	3OMG	Matrix				Pathogens	RS			Bacteria
2193	MS_Agar_Without_Path_1_1_Vd_Water_Matrix	MS_Agar	Arabidopsis_thaliana	Path	1	1	Vd	Water	Matrix				Pathogens	RS			Bacteria
2194	MS_Agar_Without_Path_1_2_Vd_Water_Matrix	MS_Agar	Arabidopsis_thaliana	Path	1	2	Vd	Water	Matrix				Pathogens	RS			Bacteria
2195	MS_Agar_Without_Path_1_3_Vd_Water_Matrix	MS_Agar	Arabidopsis_thaliana	Path	1	3	Vd	Water	Matrix				Pathogens	RS			Bacteria
2196	MS_Agar_Without_Path_1_4_Vd_Water_Matrix	MS_Agar	Arabidopsis_thaliana	Path	1	4	Vd	Water	Matrix				Pathogens	RS			Bacteria
2197	MS_Agar_Without_Path_1_1_Vd_3OMG_Matrix	MS_Agar	Arabidopsis_thaliana	Path	1	1	Vd	3OMG	Matrix				Pathogens	RS			Bacteria
2198	MS_Agar_Without_Path_1_2_Vd_3OMG_Matrix	MS_Agar	Arabidopsis_thaliana	Path	1	2	Vd	3OMG	Matrix				Pathogens	RS			Bacteria
2199	MS_Agar_Without_Path_1_3_Vd_3OMG_Matrix	MS_Agar	Arabidopsis_thaliana	Path	1	3	Vd	3OMG	Matrix				Pathogens	RS			Bacteria
2200	MS_Agar_Without_Path_1_4_Vd_3OMG_Matrix	MS_Agar	Arabidopsis_thaliana	Path	1	4	Vd	3OMG	Matrix				Pathogens	RS			Bacteria
2201	MS_Agar_Without_Path_1_1_Bc_Water_Matrix	MS_Agar	Arabidopsis_thaliana	Path	1	1	Bc	Water	Matrix				Pathogens	RS			Bacteria
2202	MS_Agar_Without_Path_1_2_Bc_Water_Matrix	MS_Agar	Arabidopsis_thaliana	Path	1	2	Bc	Water	Matrix				Pathogens	RS			Bacteria
2203	MS_Agar_Without_Path_1_3_Bc_Water_Matrix	MS_Agar	Arabidopsis_thaliana	Path	1	3	Bc	Water	Matrix				Pathogens	RS			Bacteria
2204	MS_Agar_Without_Path_1_4_Bc_Water_Matrix	MS_Agar	Arabidopsis_thaliana	Path	1	4	Bc	Water	Matrix				Pathogens	RS			Bacteria
2205	MS_Agar_Without_Path_1_1_Bc_3OMG_Matrix	MS_Agar	Arabidopsis_thaliana	Path	1	1	Bc	3OMG	Matrix				Pathogens	RS			Bacteria
2206	MS_Agar_Without_Path_1_2_Bc_3OMG_Matrix	MS_Agar	Arabidopsis_thaliana	Path	1	2	Bc	3OMG	Matrix				Pathogens	RS			Bacteria
2207	MS_Agar_Without_Path_1_3_Bc_3OMG_Matrix	MS_Agar	Arabidopsis_thaliana	Path	1	3	Bc	3OMG	Matrix				Pathogens	RS			Bacteria
2208	MS_Agar_Without_Path_1_4_Bc_3OMG_Matrix	MS_Agar	Arabidopsis_thaliana	Path	1	4	Bc	3OMG	Matrix				Pathogens	RS			Bacteria
2209	MS_Agar_Without_Path_1_1_Bs_Water_Matrix	MS_Agar	Arabidopsis_thaliana	Path	1	1	Bs	Water	Matrix				Pathogens	RS			Bacteria
2210	MS_Agar_Without_Path_1_2_Bs_Water_Matrix	MS_Agar	Arabidopsis_thaliana	Path	1	2	Bs	Water	Matrix				Pathogens	RS			Bacteria
2211	MS_Agar_Without_Path_1_3_Bs_Water_Matrix	MS_Agar	Arabidopsis_thaliana	Path	1	3	Bs	Water	Matrix				Pathogens	RS			Bacteria
2212	MS_Agar_Without_Path_1_4_Bs_Water_Matrix	MS_Agar	Arabidopsis_thaliana	Path	1	4	Bs	Water	Matrix				Pathogens	RS			Bacteria
2213	MS_Agar_Without_Path_1_1_Bs_3OMG_Matrix	MS_Agar	Arabidopsis_thaliana	Path	1	1	Bs	3OMG	Matrix				Pathogens	RS			Bacteria
2214	MS_Agar_Without_Path_1_2_Bs_3OMG_Matrix	MS_Agar	Arabidopsis_thaliana	Path	1	2	Bs	3OMG	Matrix				Pathogens	RS			Bacteria
2215	MS_Agar_Without_Path_1_3_Bs_3OMG_Matrix	MS_Agar	Arabidopsis_thaliana	Path	1	3	Bs	3OMG	Matrix				Pathogens	RS			Bacteria
2216	MS_Agar_Without_Path_1_4_Bs_3OMG_Matrix	MS_Agar	Arabidopsis_thaliana	Path	1	4	Bs	3OMG	Matrix				Pathogens	RS			Bacteria
2217	MS_Agar_Without_Path_1_1_Pu_Water_Matrix	MS_Agar	Arabidopsis_thaliana	Path	1	1	Pu	Water	Matrix				Pathogens	RS			Bacteria
2218	MS_Agar_Without_Path_1_2_Pu_Water_Matrix	MS_Agar	Arabidopsis_thaliana	Path	1	2	Pu	Water	Matrix				Pathogens	RS			Bacteria
2219	MS_Agar_Without_Path_1_3_Pu_Water_Matrix	MS_Agar	Arabidopsis_thaliana	Path	1	3	Pu	Water	Matrix				Pathogens	RS			Bacteria
2220	MS_Agar_Without_Path_1_4_Pu_Water_Matrix	MS_Agar	Arabidopsis_thaliana	Path	1	4	Pu	Water	Matrix				Pathogens	RS			Bacteria
2221	MS_Agar_Without_Path_1_1_Pu_3OMG_Matrix	MS_Agar	Arabidopsis_thaliana	Path	1	1	Pu	3OMG	Matrix				Pathogens	RS			Bacteria
2222	MS_Agar_Without_Path_1_2_Pu_3OMG_Matrix	MS_Agar	Arabidopsis_thaliana	Path	1	2	Pu	3OMG	Matrix				Pathogens	RS			Bacteria
2223	MS_Agar_Without_Path_1_3_Pu_3OMG_Matrix	MS_Agar	Arabidopsis_thaliana	Path	1	3	Pu	3OMG	Matrix				Pathogens	RS			Bacteria
2224	MS_Agar_Without_Path_1_4_Pu_3OMG_Matrix	MS_Agar	Arabidopsis_thaliana	Path	1	4	Pu	3OMG	Matrix				Pathogens	RS			Bacteria
2225	MS_Agar_Arabidopsis_thaliana_RsPu_1_1_MF_Water_Plant	MS_Agar	Arabidopsis_thaliana	RsPu	1	1	MF	Water	Plant				Pathogens	RS	36.55		Bacteria
2226	MS_Agar_Arabidopsis_thaliana_RsPu_1_2_MF_Water_Plant	MS_Agar	Arabidopsis_thaliana	RsPu	1	2	MF	Water	Plant				Pathogens	RS	31.74	21.51	Bacteria
2227	MS_Agar_Arabidopsis_thaliana_RsPu_1_3_MF_Water_Plant	MS_Agar	Arabidopsis_thaliana	RsPu	1	3	MF	Water	Plant				Pathogens	RS	31.23	22.07	Bacteria
2228	MS_Agar_Arabidopsis_thaliana_RsPu_1_4_MF_Water_Plant	MS_Agar	Arabidopsis_thaliana	RsPu	1	4	MF	Water	Plant				Pathogens	RS	31.29	21.41	Bacteria
2229	MS_Agar_Arabidopsis_thaliana_RsPu_1_1_MF_3OMG_Plant	MS_Agar	Arabidopsis_thaliana	RsPu	1	1	MF	3OMG	Plant				Pathogens	RS	29.56	21.44	Bacteria
2230	MS_Agar_Arabidopsis_thaliana_RsPu_1_2_MF_3OMG_Plant	MS_Agar	Arabidopsis_thaliana	RsPu	1	2	MF	3OMG	Plant				Pathogens	RS	30.45	21.44	Bacteria
2231	MS_Agar_Arabidopsis_thaliana_RsPu_1_3_MF_3OMG_Plant	MS_Agar	Arabidopsis_thaliana	RsPu	1	3	MF	3OMG	Plant				Pathogens	RS	31.01	22.04	Bacteria
2232	MS_Agar_Arabidopsis_thaliana_RsPu_1_4_MF_3OMG_Plant	MS_Agar	Arabidopsis_thaliana	RsPu	1	4	MF	3OMG	Plant				Pathogens	RS	31.27	22.22	Bacteria
2233	MS_Agar_Arabidopsis_thaliana_RsPu_1_1_Pu_Water_Plant	MS_Agar	Arabidopsis_thaliana	RsPu	1	1	Pu	Water	Plant				Pathogens	RS			Bacteria
2234	MS_Agar_Arabidopsis_thaliana_RsPu_1_2_Pu_Water_Plant	MS_Agar	Arabidopsis_thaliana	RsPu	1	2	Pu	Water	Plant				Pathogens	RS			Bacteria
2235	MS_Agar_Arabidopsis_thaliana_RsPu_1_3_Pu_Water_Plant	MS_Agar	Arabidopsis_thaliana	RsPu	1	3	Pu	Water	Plant				Pathogens	RS			Bacteria
2236	MS_Agar_Arabidopsis_thaliana_RsPu_1_4_Pu_Water_Plant	MS_Agar	Arabidopsis_thaliana	RsPu	1	4	Pu	Water	Plant				Pathogens	RS		28.1	Bacteria
2237	MS_Agar_Arabidopsis_thaliana_RsPu_1_1_Pu_3OMG_Plant	MS_Agar	Arabidopsis_thaliana	RsPu	1	1	Pu	3OMG	Plant				Pathogens	RS			Bacteria
2238	MS_Agar_Arabidopsis_thaliana_RsPu_1_2_Pu_3OMG_Plant	MS_Agar	Arabidopsis_thaliana	RsPu	1	2	Pu	3OMG	Plant				Pathogens	RS			Bacteria
2239	MS_Agar_Arabidopsis_thaliana_RsPu_1_3_Pu_3OMG_Plant	MS_Agar	Arabidopsis_thaliana	RsPu	1	3	Pu	3OMG	Plant				Pathogens	RS	38.7		Bacteria
2240	MS_Agar_Arabidopsis_thaliana_RsPu_1_4_Pu_3OMG_Plant	MS_Agar	Arabidopsis_thaliana	RsPu	1	4	Pu	3OMG	Plant				Pathogens	RS			Bacteria
2241	MS_Agar_Arabidopsis_thaliana_RsPu_1_1_Rs_Water_Plant	MS_Agar	Arabidopsis_thaliana	RsPu	1	1	Rs	Water	Plant				Pathogens	RS	24.34	27.18	Bacteria
2242	MS_Agar_Arabidopsis_thaliana_RsPu_1_2_Rs_Water_Plant	MS_Agar	Arabidopsis_thaliana	RsPu	1	2	Rs	Water	Plant				Pathogens	RS	22.75	25.31	Bacteria
2243	MS_Agar_Arabidopsis_thaliana_RsPu_1_3_Rs_Water_Plant	MS_Agar	Arabidopsis_thaliana	RsPu	1	3	Rs	Water	Plant				Pathogens	RS	22.44	24.57	Bacteria
2244	MS_Agar_Arabidopsis_thaliana_RsPu_1_4_Rs_Water_Plant	MS_Agar	Arabidopsis_thaliana	RsPu	1	4	Rs	Water	Plant				Pathogens	RS	22.08	24.57	Bacteria
2245	MS_Agar_Arabidopsis_thaliana_RsPu_1_1_Rs_3OMG_Plant	MS_Agar	Arabidopsis_thaliana	RsPu	1	1	Rs	3OMG	Plant				Pathogens	RS	20.42	24.34	Bacteria
2246	MS_Agar_Arabidopsis_thaliana_RsPu_1_2_Rs_3OMG_Plant	MS_Agar	Arabidopsis_thaliana	RsPu	1	2	Rs	3OMG	Plant				Pathogens	RS	22.17	27.13	Bacteria
2247	MS_Agar_Arabidopsis_thaliana_RsPu_1_3_Rs_3OMG_Plant	MS_Agar	Arabidopsis_thaliana	RsPu	1	3	Rs	3OMG	Plant				Pathogens	RS	22.93	25.82	Bacteria
2248	MS_Agar_Arabidopsis_thaliana_RsPu_1_4_Rs_3OMG_Plant	MS_Agar	Arabidopsis_thaliana	RsPu	1	4	Rs	3OMG	Plant				Pathogens	RS	22.24	26.53	Bacteria
2249	MS_Agar_Arabidopsis_thaliana_RsPu_1_1_MF_Water_Matrix	MS_Agar	Arabidopsis_thaliana	RsPu	1	1	MF	Water	Matrix				Pathogens	RS		32.59	Bacteria
2250	MS_Agar_Arabidopsis_thaliana_RsPu_1_2_MF_Water_Matrix	MS_Agar	Arabidopsis_thaliana	RsPu	1	2	MF	Water	Matrix				Pathogens	RS		30.18	Bacteria
2251	MS_Agar_Arabidopsis_thaliana_RsPu_1_3_MF_Water_Matrix	MS_Agar	Arabidopsis_thaliana	RsPu	1	3	MF	Water	Matrix				Pathogens	RS			Bacteria
2252	MS_Agar_Arabidopsis_thaliana_RsPu_1_4_MF_Water_Matrix	MS_Agar	Arabidopsis_thaliana	RsPu	1	4	MF	Water	Matrix				Pathogens	RS			Bacteria
2253	MS_Agar_Arabidopsis_thaliana_RsPu_1_1_MF_3OMG_Matrix	MS_Agar	Arabidopsis_thaliana	RsPu	1	1	MF	3OMG	Matrix				Pathogens	RS			Bacteria
2254	MS_Agar_Arabidopsis_thaliana_RsPu_1_2_MF_3OMG_Matrix	MS_Agar	Arabidopsis_thaliana	RsPu	1	2	MF	3OMG	Matrix				Pathogens	RS			Bacteria
2255	MS_Agar_Arabidopsis_thaliana_RsPu_1_3_MF_3OMG_Matrix	MS_Agar	Arabidopsis_thaliana	RsPu	1	3	MF	3OMG	Matrix				Pathogens	RS			Bacteria
2256	MS_Agar_Arabidopsis_thaliana_RsPu_1_4_MF_3OMG_Matrix	MS_Agar	Arabidopsis_thaliana	RsPu	1	4	MF	3OMG	Matrix				Pathogens	RS			Bacteria
2257	MS_Agar_Arabidopsis_thaliana_RsPu_1_1_Pu_Water_Matrix	MS_Agar	Arabidopsis_thaliana	RsPu	1	1	Pu	Water	Matrix				Pathogens	RS			Bacteria
2258	MS_Agar_Arabidopsis_thaliana_RsPu_1_2_Pu_Water_Matrix	MS_Agar	Arabidopsis_thaliana	RsPu	1	2	Pu	Water	Matrix				Pathogens	RS			Bacteria
2259	MS_Agar_Arabidopsis_thaliana_RsPu_1_3_Pu_Water_Matrix	MS_Agar	Arabidopsis_thaliana	RsPu	1	3	Pu	Water	Matrix				Pathogens	RS			Bacteria
2260	MS_Agar_Arabidopsis_thaliana_RsPu_1_4_Pu_Water_Matrix	MS_Agar	Arabidopsis_thaliana	RsPu	1	4	Pu	Water	Matrix				Pathogens	RS			Bacteria
2261	MS_Agar_Arabidopsis_thaliana_RsPu_1_1_Pu_3OMG_Matrix	MS_Agar	Arabidopsis_thaliana	RsPu	1	1	Pu	3OMG	Matrix				Pathogens	RS			Bacteria
2262	MS_Agar_Arabidopsis_thaliana_RsPu_1_2_Pu_3OMG_Matrix	MS_Agar	Arabidopsis_thaliana	RsPu	1	2	Pu	3OMG	Matrix				Pathogens	RS			Bacteria
2263	MS_Agar_Arabidopsis_thaliana_RsPu_1_3_Pu_3OMG_Matrix	MS_Agar	Arabidopsis_thaliana	RsPu	1	3	Pu	3OMG	Matrix				Pathogens	RS			Bacteria
2264	MS_Agar_Arabidopsis_thaliana_RsPu_1_4_Pu_3OMG_Matrix	MS_Agar	Arabidopsis_thaliana	RsPu	1	4	Pu	3OMG	Matrix				Pathogens	RS			Bacteria
2265	MS_Agar_Arabidopsis_thaliana_RsPu_1_1_Rs_Water_Matrix	MS_Agar	Arabidopsis_thaliana	RsPu	1	1	Rs	Water	Matrix				Pathogens	RS	25.13		Bacteria
2266	MS_Agar_Arabidopsis_thaliana_RsPu_1_2_Rs_Water_Matrix	MS_Agar	Arabidopsis_thaliana	RsPu	1	2	Rs	Water	Matrix				Pathogens	RS	24.42		Bacteria
2267	MS_Agar_Arabidopsis_thaliana_RsPu_1_3_Rs_Water_Matrix	MS_Agar	Arabidopsis_thaliana	RsPu	1	3	Rs	Water	Matrix				Pathogens	RS	24.21		Bacteria
2268	MS_Agar_Arabidopsis_thaliana_RsPu_1_4_Rs_Water_Matrix	MS_Agar	Arabidopsis_thaliana	RsPu	1	4	Rs	Water	Matrix				Pathogens	RS	23.69		Bacteria
2269	MS_Agar_Arabidopsis_thaliana_RsPu_1_1_Rs_3OMG_Matrix	MS_Agar	Arabidopsis_thaliana	RsPu	1	1	Rs	3OMG	Matrix				Pathogens	RS	23.24		Bacteria
2270	MS_Agar_Arabidopsis_thaliana_RsPu_1_2_Rs_3OMG_Matrix	MS_Agar	Arabidopsis_thaliana	RsPu	1	2	Rs	3OMG	Matrix				Pathogens	RS	24.67		Bacteria
2271	MS_Agar_Arabidopsis_thaliana_RsPu_1_3_Rs_3OMG_Matrix	MS_Agar	Arabidopsis_thaliana	RsPu	1	3	Rs	3OMG	Matrix				Pathogens	RS	24.85		Bacteria
2272	MS_Agar_Arabidopsis_thaliana_RsPu_1_4_Rs_3OMG_Matrix	MS_Agar	Arabidopsis_thaliana	RsPu	1	4	Rs	3OMG	Matrix				Pathogens	RS	25.1		Bacteria
2273	Flowpots_Micro_Tomato_Path_1_1_MF_Water_Plant	Flowpots	Micro_Tomato	Path	1	1	MF	Water	Plant				Pathogens	RS		21.27	Bacteria
2274	Flowpots_Micro_Tomato_Path_1_2_MF_Water_Plant	Flowpots	Micro_Tomato	Path	1	2	MF	Water	Plant				Pathogens	RS		19.52	Bacteria
2275	Flowpots_Micro_Tomato_Path_1_3_MF_Water_Plant	Flowpots	Micro_Tomato	Path	1	3	MF	Water	Plant				Pathogens	RS		18.94	Bacteria
2276	Flowpots_Micro_Tomato_Path_1_4_MF_Water_Plant	Flowpots	Micro_Tomato	Path	1	4	MF	Water	Plant				Pathogens	RS		21.73	Bacteria
2277	Flowpots_Micro_Tomato_Path_1_5_MF_Water_Plant	Flowpots	Micro_Tomato	Path	1	5	MF	Water	Plant				Pathogens	RS		19.96	Bacteria
2278	Flowpots_Micro_Tomato_Path_1_6_MF_Water_Plant	Flowpots	Micro_Tomato	Path	1	6	MF	Water	Plant				Pathogens	RS		19.19	Bacteria
2279	Flowpots_Micro_Tomato_Path_1_7_MF_Water_Plant	Flowpots	Micro_Tomato	Path	1	7	MF	Water	Plant				Pathogens	RS		19.89	Bacteria
2280	Flowpots_Micro_Tomato_Path_1_8_MF_Water_Plant	Flowpots	Micro_Tomato	Path	1	8	MF	Water	Plant				Pathogens	RS		20.55	Bacteria
2281	Flowpots_Micro_Tomato_Path_1_1_MF_3OMG_Plant	Flowpots	Micro_Tomato	Path	1	1	MF	3OMG	Plant				Pathogens	RS		20.75	Bacteria
2282	Flowpots_Micro_Tomato_Path_1_2_MF_3OMG_Plant	Flowpots	Micro_Tomato	Path	1	2	MF	3OMG	Plant				Pathogens	RS		20.92	Bacteria
2283	Flowpots_Micro_Tomato_Path_1_3_MF_3OMG_Plant	Flowpots	Micro_Tomato	Path	1	3	MF	3OMG	Plant				Pathogens	RS		21.84	Bacteria
2284	Flowpots_Micro_Tomato_Path_1_4_MF_3OMG_Plant	Flowpots	Micro_Tomato	Path	1	4	MF	3OMG	Plant				Pathogens	RS		22.96	Bacteria
2285	Flowpots_Micro_Tomato_Path_1_5_MF_3OMG_Plant	Flowpots	Micro_Tomato	Path	1	5	MF	3OMG	Plant				Pathogens	RS		20.37	Bacteria
2286	Flowpots_Micro_Tomato_Path_1_6_MF_3OMG_Plant	Flowpots	Micro_Tomato	Path	1	6	MF	3OMG	Plant				Pathogens	RS		23.24	Bacteria
2287	Flowpots_Micro_Tomato_Path_1_7_MF_3OMG_Plant	Flowpots	Micro_Tomato	Path	1	7	MF	3OMG	Plant				Pathogens	RS		21.07	Bacteria
2288	Flowpots_Micro_Tomato_Path_1_8_MF_3OMG_Plant	Flowpots	Micro_Tomato	Path	1	8	MF	3OMG	Plant				Pathogens	RS		21.35	Bacteria
2289	Flowpots_Micro_Tomato_Path_1_1_F96_Water_Plant	Flowpots	Micro_Tomato	Path	1	1	F96	Water	Plant				Pathogens	RS		21.09	Bacteria
2290	Flowpots_Micro_Tomato_Path_1_2_F96_Water_Plant	Flowpots	Micro_Tomato	Path	1	2	F96	Water	Plant				Pathogens	RS		20.58	Bacteria
2291	Flowpots_Micro_Tomato_Path_1_3_F96_Water_Plant	Flowpots	Micro_Tomato	Path	1	3	F96	Water	Plant				Pathogens	RS		20.53	Bacteria
2292	Flowpots_Micro_Tomato_Path_1_4_F96_Water_Plant	Flowpots	Micro_Tomato	Path	1	4	F96	Water	Plant				Pathogens	RS		29.09	Bacteria
2293	Flowpots_Micro_Tomato_Path_1_5_F96_Water_Plant	Flowpots	Micro_Tomato	Path	1	5	F96	Water	Plant				Pathogens	RS		27.16	Bacteria
2294	Flowpots_Micro_Tomato_Path_1_6_F96_Water_Plant	Flowpots	Micro_Tomato	Path	1	6	F96	Water	Plant				Pathogens	RS		25.38	Bacteria
2295	Flowpots_Micro_Tomato_Path_1_7_F96_Water_Plant	Flowpots	Micro_Tomato	Path	1	7	F96	Water	Plant				Pathogens	RS		19.82	Bacteria
2296	Flowpots_Micro_Tomato_Path_1_8_F96_Water_Plant	Flowpots	Micro_Tomato	Path	1	8	F96	Water	Plant				Pathogens	RS		24.7	Bacteria
2297	Flowpots_Micro_Tomato_Path_1_1_F96_3OMG_Plant	Flowpots	Micro_Tomato	Path	1	1	F96	3OMG	Plant				Pathogens	RS		18.23	Bacteria
2298	Flowpots_Micro_Tomato_Path_1_2_F96_3OMG_Plant	Flowpots	Micro_Tomato	Path	1	2	F96	3OMG	Plant				Pathogens	RS		21	Bacteria
2299	Flowpots_Micro_Tomato_Path_1_3_F96_3OMG_Plant	Flowpots	Micro_Tomato	Path	1	3	F96	3OMG	Plant				Pathogens	RS		19.1	Bacteria
2300	Flowpots_Micro_Tomato_Path_1_4_F96_3OMG_Plant	Flowpots	Micro_Tomato	Path	1	4	F96	3OMG	Plant				Pathogens	RS		18.57	Bacteria
2301	Flowpots_Micro_Tomato_Path_1_5_F96_3OMG_Plant	Flowpots	Micro_Tomato	Path	1	5	F96	3OMG	Plant				Pathogens	RS		24.81	Bacteria
2302	Flowpots_Micro_Tomato_Path_1_6_F96_3OMG_Plant	Flowpots	Micro_Tomato	Path	1	6	F96	3OMG	Plant				Pathogens	RS		18.09	Bacteria
2303	Flowpots_Micro_Tomato_Path_1_7_F96_3OMG_Plant	Flowpots	Micro_Tomato	Path	1	7	F96	3OMG	Plant				Pathogens	RS		22.15	Bacteria
